time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_JkLD2c).X,6_rod(payload_bars compound_JkLD2c).Y,6_rod(payload_bars compound_JkLD2c).Z,6_rod(payload_bars compound_JkLD2c).Euler1,6_rod(payload_bars compound_JkLD2c).Euler2,6_rod(payload_bars compound_JkLD2c).Euler3,6_rod(payload_bars compound_JkLD2c).mass,7_rod(payload_bars compound_JkLD2c).X,7_rod(payload_bars compound_JkLD2c).Y,7_rod(payload_bars compound_JkLD2c).Z,7_rod(payload_bars compound_JkLD2c).Euler1,7_rod(payload_bars compound_JkLD2c).Euler2,7_rod(payload_bars compound_JkLD2c).Euler3,7_rod(payload_bars compound_JkLD2c).mass,8_rod(payload_bars compound_JkLD2c).X,8_rod(payload_bars compound_JkLD2c).Y,8_rod(payload_bars compound_JkLD2c).Z,8_rod(payload_bars compound_JkLD2c).Euler1,8_rod(payload_bars compound_JkLD2c).Euler2,8_rod(payload_bars compound_JkLD2c).Euler3,8_rod(payload_bars compound_JkLD2c).mass,9_rod(payload_bars compound_JkLD2c).X,9_rod(payload_bars compound_JkLD2c).Y,9_rod(payload_bars compound_JkLD2c).Z,9_rod(payload_bars compound_JkLD2c).Euler1,9_rod(payload_bars compound_JkLD2c).Euler2,9_rod(payload_bars compound_JkLD2c).Euler3,9_rod(payload_bars compound_JkLD2c).mass,10_rod(payload_bars compound_JkLD2c).X,10_rod(payload_bars compound_JkLD2c).Y,10_rod(payload_bars compound_JkLD2c).Z,10_rod(payload_bars compound_JkLD2c).Euler1,10_rod(payload_bars compound_JkLD2c).Euler2,10_rod(payload_bars compound_JkLD2c).Euler3,10_rod(payload_bars compound_JkLD2c).mass,
1.3433,-4.42495,10.9184,-0.556236,0.0208286,0.0208074,-2.35581,0.199491,3.38216,10.8844,-0.591055,0.000147506,0.000467202,-2.35634,0.199491,0.470086,10.1289,-0.807306,-0.0112022,0.010978,-0.785271,0.199491,0.847328,12.5078,1.97266,-0.00184826,0.00160453,-0.785829,0.199491,0.77237,10.5338,1.88534,-1.57607,0.0152479,-0.00616168,0.199645,-0.30817,13.1845,-1.11273,-1.57085,0.0508183,5.19591e-05,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3534,-4.42377,9.58224,-0.556041,0.0123028,0.0123739,-2.35587,0.199491,3.38112,9.54853,-0.590877,0.000699241,0.00102619,-2.35637,0.199491,0.47016,8.79358,-0.806718,-0.0234646,0.0231817,-0.78551,0.199491,0.847366,11.1714,1.97176,-0.00457605,0.00424686,-0.78578,0.199491,0.771833,9.19822,1.88494,-1.57605,0.0287273,-0.0062063,0.199645,-0.307884,11.8484,-1.11237,-1.57087,0.00881007,5.41998e-05,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3635,-4.42197,8.23625,-0.556074,0.00180166,0.00201495,-2.35581,0.199491,3.37966,8.20301,-0.591038,0.000569135,0.000956541,-2.35641,0.199491,0.470214,7.44848,-0.805777,-0.0288043,0.0284416,-0.785541,0.199491,0.847397,9.82486,1.97058,-0.00518888,0.00474062,-0.785979,0.199491,0.77096,7.8525,1.88457,-1.5759,0.0279938,-0.00627797,0.199645,-0.307439,10.5018,-1.11157,-1.57088,-0.0391815,2.87622e-05,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3736,-4.41954,6.88034,-0.556306,-0.00861134,-0.00819525,-2.35558,0.199491,3.37775,6.84779,-0.591512,-0.000200655,0.000286063,-2.35647,0.199491,0.470291,6.09356,-0.804512,-0.0259733,0.0255156,-0.785241,0.199491,0.847443,8.46829,1.96915,-0.00356156,0.00296016,-0.786386,0.199491,0.769749,6.49669,1.8842,-1.57562,0.0139093,-0.00638341,0.199645,-0.306863,9.14467,-1.11034,-1.57089,-0.0699386,-1.05888e-05,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3837,-4.41169,5.51327,-0.550291,-0.0129628,-0.016527,-2.35833,0.199491,3.37112,5.4807,-0.581967,-0.00277008,0.00198127,-2.36109,0.199491,0.464587,4.92164,-0.846898,-0.0557471,0.0474412,-0.838982,0.199491,0.847572,7.10258,1.96691,-6.62787e-05,-0.000381252,-0.786995,0.199491,0.767924,5.13183,1.88401,-1.57536,-0.00720616,-0.00656178,0.199645,-0.306324,7.77994,-1.12319,-1.57047,-0.0460583,-0.00146483,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3938,-4.22787,4.75798,-0.564532,0.0770652,0.014295,-2.26162,0.199491,3.30329,4.78643,-0.570304,-0.144109,-0.0366007,-2.27118,0.199491,0.425232,4.68111,-0.947797,0.00683803,-0.000325263,-0.899636,0.199491,0.855709,5.8802,2.1216,0.00381058,-0.000336152,-0.759948,0.199491,0.734701,3.94158,1.9542,-1.58053,0.095686,-0.0169292,0.199645,-0.323696,6.77823,-1.15144,-1.55021,0.109434,-0.0183208,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4039,-3.83152,4.42779,-0.468667,0.115794,-0.0331345,-2.18268,0.199491,2.99394,4.54643,-0.379923,0.193014,0.314315,-2.11491,0.199491,0.421582,5.11644,-0.549993,-0.0747029,0.0852942,-0.784244,0.199491,0.93239,5.43944,2.45864,-0.0223295,-0.00244201,-0.696507,0.199491,0.643893,3.35124,1.94189,-1.58546,0.173548,-0.0296066,0.199645,-0.314343,6.92531,-0.798367,-1.53509,0.179992,-0.0160905,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.414,-3.63709,4.55597,-0.326125,0.130247,-0.104249,-2.11793,0.199491,2.65921,4.72239,-0.210498,-0.444917,0.0209867,-2.17383,0.199491,0.529571,5.33593,-0.173087,0.0332565,-0.0609804,-0.715875,0.199491,0.915886,5.79512,2.83819,-0.0221707,0.0170044,-0.562071,0.199491,0.51086,3.31568,1.84534,-1.55524,-0.0995498,-0.0603195,0.199645,-0.173775,6.88226,-0.598527,-1.57437,0.341669,-0.0116771,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4241,-3.69293,4.93711,-0.163065,0.115732,-0.127421,-2.12297,0.199491,2.75332,5.04941,-0.092656,-0.202857,0.160221,-2.10475,0.199491,0.495261,5.52272,0.0759592,-0.120966,0.151754,-0.663314,0.199491,0.888182,5.88893,2.90173,-0.0522108,0.0525048,-0.54573,0.199491,0.527609,3.69811,1.90564,-1.59248,0.0607309,-0.053093,0.199645,-0.218756,7.22813,-0.368772,-1.56429,0.294264,-0.00225819,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4342,-3.86016,5.43721,0.0115104,-0.0556956,-0.155454,-2.08626,0.199491,2.76799,5.35566,0.136993,0.193596,0.266736,-2.04948,0.199491,0.543692,5.56636,0.136718,-0.160446,0.193064,-0.653922,0.199491,0.874301,6.2342,2.79691,-0.0264567,0.0116127,-0.509571,0.199491,0.5953,4.36064,2.1407,-1.56981,0.00285848,-0.0366623,0.199645,-0.276517,7.62454,-0.0180625,-1.58911,0.302092,0.0128203,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4443,-4.03054,5.94828,0.231584,0.035113,-0.0270337,-2.14172,0.199491,2.82756,5.79356,0.353165,-0.173784,-0.0394255,-2.14152,0.199491,0.532444,5.63335,0.247234,0.0245639,-0.0739127,-0.617563,0.199491,0.883042,6.70945,2.75373,-0.0283672,0.000108048,-0.537224,0.199491,0.5975,5.14428,2.40488,-1.58109,0.660404,-0.0330975,0.199645,-0.275733,8.076,0.250288,-1.60204,0.205298,0.024317,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4544,-4.11154,6.52535,0.468435,0.00550773,0.00855728,-2.18838,0.199491,2.94731,6.35232,0.464048,-0.00750707,-0.0327369,-2.18735,0.199491,0.504539,5.75301,0.337244,0.00788858,-0.0578321,-0.595105,0.199491,0.85568,7.24553,2.72562,0.046436,-0.113597,-0.60507,0.199491,0.593538,5.79299,2.77094,-1.54836,-0.0872606,-0.0258459,0.199645,-0.276094,8.56828,0.503987,-1.60266,0.147007,0.0242585,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4645,-4.15944,6.98165,0.697915,-0.28103,-0.131826,-2.19366,0.199491,3.08191,6.83839,0.62453,0.168458,0.0702321,-2.23604,0.199491,0.42672,6.17465,0.399587,-0.11775,0.109553,-0.649121,0.199491,0.8749,7.77411,2.83774,0.119745,-0.171392,-0.673154,0.199491,0.526388,6.24093,3.1313,-1.5618,0.0906942,-0.00726406,0.199645,-0.259258,9.1174,0.603853,-1.59404,0.207819,-0.000567871,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4746,-4.20767,7.34899,0.915119,0.121137,0.196471,-2.20951,0.199491,3.1947,7.30294,0.804552,-0.0967717,-0.109377,-2.26601,0.199491,0.339087,6.50839,0.527759,-0.0487739,0.0129775,-0.676176,0.199491,0.908478,8.44031,3.09722,-0.0697112,0.0497542,-0.694169,0.199491,0.463906,6.66744,3.34134,-1.57433,0.410473,-0.00726742,0.199645,-0.229517,9.68865,0.633701,-1.58237,0.173359,-0.0195072,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4847,-4.2966,7.77784,1.08399,-0.341319,-0.159981,-2.23811,0.199491,3.34068,7.72296,0.913262,0.0372908,0.0458928,-2.31199,0.199491,0.29034,6.8803,0.671648,0.00539987,-0.0513534,-0.703229,0.199491,0.858161,9.21997,3.4331,-0.0100022,-0.00534224,-0.722828,0.199491,0.499933,7.08555,3.53791,-1.58664,-0.239827,-0.000372532,0.199645,-0.245824,10.0396,0.704565,-1.57757,-0.0715239,-0.0362437,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.4948,-4.39339,8.1853,1.27912,-0.349254,-0.188827,-2.26334,0.199491,3.43765,8.12578,1.02057,-0.0433956,0.00408672,-2.3324,0.199491,0.251277,7.24474,0.810973,0.137058,-0.183066,-0.737414,0.199491,0.80728,9.87525,3.83687,-0.0881123,0.0528276,-0.798454,0.199491,0.538845,7.5026,3.69782,-1.59834,0.270357,-0.0111149,0.199645,-0.217274,10.5021,0.723925,-1.58041,0.115014,-0.0520697,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5049,-4.46648,8.59995,1.48512,0.126529,0.213006,-2.28896,0.199491,3.50724,8.50993,1.12622,0.0837182,0.139694,-2.34229,0.199491,0.266635,7.61178,0.911946,-0.221741,0.21426,-0.767115,0.199491,0.791724,10.547,4.15692,0.017935,-0.0459217,-0.850127,0.199491,0.571745,7.90471,3.92915,-1.59959,-0.313937,-0.0167763,0.199645,-0.268774,10.9118,0.784675,-1.57979,-0.0370737,-0.0542652,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.515,-4.50829,9.00835,1.73506,-0.246287,-0.129797,-2.34121,0.199491,3.61975,8.91331,1.29398,-0.0339113,0.017826,-2.37897,0.199491,0.222144,7.95416,1.03171,-0.083987,0.0711615,-0.783969,0.199491,0.775465,11.0612,4.32017,-0.221256,0.161224,-0.881372,0.199491,0.557154,8.36311,4.18966,-1.60885,-0.0624329,-0.0192339,0.199645,-0.28639,11.3745,0.848177,-1.57933,0.0561073,-0.0673592,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5251,-4.5537,9.42721,1.9728,0.0719088,0.197825,-2.3637,0.199491,3.63883,9.33064,1.47787,-0.120671,-0.0965988,-2.40041,0.199491,0.197426,8.27751,1.17439,-0.171895,0.14916,-0.811621,0.199491,0.786569,11.5176,4.428,0.0674447,-0.0724735,-0.892307,0.199491,0.572394,8.87997,4.39186,-1.6135,0.215598,-0.0228732,0.199645,-0.28397,11.7709,0.998624,-1.5725,-0.0357917,-0.0702979,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5352,-4.54834,9.82913,2.13855,-0.157152,-0.0531276,-2.40457,0.199491,3.58586,9.71334,1.64067,0.0964366,0.164589,-2.41816,0.199491,0.210484,8.73243,1.46055,0.18694,-0.173656,-0.843112,0.199491,0.796981,11.9468,4.545,-0.199565,0.14457,-0.932109,0.199491,0.609078,9.33499,4.55963,-1.59714,-0.333736,-0.0304838,0.199645,-0.318806,12.1164,1.12393,-1.56995,-0.123182,-0.071028,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5453,-4.51397,10.2094,2.31651,-0.253246,-0.165103,-2.41729,0.199491,3.46978,10.0898,1.83894,-0.172394,-0.135505,-2.45185,0.199491,0.234028,9.17071,1.76567,-0.155616,0.140976,-0.872105,0.199491,0.818235,12.3341,4.60991,0.111264,-0.0818437,-0.932806,0.199491,0.643738,9.83277,4.67627,-1.60277,-0.00152215,-0.0327577,0.199645,-0.338849,12.4456,1.28588,-1.58214,-0.0016694,-0.070514,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5554,-4.48617,10.602,2.51803,0.10388,0.253192,-2.42604,0.199491,3.36578,10.4735,2.04031,-0.000323545,0.0736123,-2.48763,0.199491,0.267757,9.62012,2.0526,-0.255781,0.217574,-0.924191,0.199491,0.831219,12.6193,4.63042,-0.20888,0.15891,-0.969457,0.199491,0.667692,10.3455,4.80495,-1.575,-0.41322,-0.0467245,0.199645,-0.35561,12.771,1.47171,-1.57172,-0.216319,-0.0712847,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5655,-4.42018,10.9872,2.72476,0.141249,0.299369,-2.45615,0.199491,3.24048,10.8472,2.23508,0.127831,0.239906,-2.49346,0.199491,0.292411,10.06,2.31537,0.204321,-0.127524,-0.934194,0.199491,0.851287,12.892,4.6613,-0.367809,0.261118,-1.02192,0.199491,0.678993,10.8599,4.94904,-1.58966,0.00069175,-0.0549897,0.199645,-0.374609,13.0742,1.65729,-1.5737,-0.221917,-0.066712,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5756,-4.35057,11.3462,2.92485,-0.0109735,0.0930823,-2.52578,0.199491,3.11003,11.2053,2.43499,-0.0907676,-0.0503999,-2.54217,0.199491,0.319671,10.5191,2.5993,-0.0662854,0.0793714,-0.959562,0.199491,0.884187,13.168,4.70031,-0.32244,0.236452,-1.02923,0.199491,0.677908,11.3339,5.08763,-1.58314,-0.0296269,-0.0698603,0.199645,-0.395119,13.3771,1.82057,-1.588,-0.0638178,-0.0595249,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5857,-4.28203,11.7044,3.12248,-0.169398,-0.163397,-2.55424,0.199491,2.97271,11.5499,2.63871,-0.123584,-0.0915615,-2.57049,0.199491,0.349565,10.9574,2.87548,-0.332972,0.248772,-1.03803,0.199491,0.91334,13.4551,4.74731,0.0661943,0.00197108,-0.998277,0.199491,0.686346,11.7994,5.2074,-1.54477,-0.386166,-0.0945571,0.199645,-0.416091,13.6523,2.00111,-1.58396,-0.194426,-0.0571357,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5958,-4.22035,12.0531,3.32566,-0.122051,-0.118759,-2.59351,0.199491,2.84617,11.8753,2.83695,0.0436033,0.187121,-2.59212,0.199491,0.392514,11.3908,3.14535,-0.0211676,0.0639837,-1.02578,0.199491,0.923322,13.7338,4.81748,0.150172,-0.0406668,-1.0202,0.199491,0.696222,12.2516,5.31199,-1.55813,-0.180312,-0.107176,0.199645,-0.436317,13.9231,2.17992,-1.57756,-0.379207,-0.0571614,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6059,-4.16011,12.3758,3.53228,0.060909,0.185353,-2.62146,0.199491,2.73208,12.2039,3.03824,-0.108203,-0.0563512,-2.6335,0.199491,0.422499,11.798,3.3839,0.0991012,0.00148887,-1.05499,0.199491,0.955297,14.0293,4.89391,-0.0960069,0.113365,-1.05553,0.199491,0.687761,12.6735,5.4497,-1.54204,-0.255908,-0.125432,0.199645,-0.458232,14.1961,2.34414,-1.59288,-0.214714,-0.0486419,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.616,-4.10171,12.6931,3.74735,-0.0436581,-0.000320643,-2.66256,0.199491,2.67745,12.5253,3.2077,-0.0147258,0.122732,-2.66382,0.199491,0.419865,12.1502,3.61546,-0.244286,0.184892,-1.11781,0.199491,0.954038,14.3606,4.98811,0.0873904,0.0163318,-1.07458,0.199491,0.659196,13.0668,5.60648,-1.54266,-0.225457,-0.137116,0.199645,-0.451789,14.4694,2.50187,-1.5804,-0.36377,-0.0595813,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6261,-4.09329,13.0014,3.96427,-0.0816005,-0.070123,-2.69211,0.199491,2.67647,12.8363,3.36262,-0.0773833,0.00133881,-2.69867,0.199491,0.403413,12.4537,3.80125,0.0683567,0.0342621,-1.11125,0.199491,0.949484,14.7238,5.12743,0.0336034,0.0533276,-1.11888,0.199491,0.665442,13.4398,5.78586,-1.52203,-0.376748,-0.148387,0.199645,-0.466748,14.7393,2.65033,-1.5709,-0.431122,-0.0718289,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6362,-4.12601,13.2982,4.19348,0.0339411,0.187219,-2.71629,0.199491,2.72702,13.1277,3.50412,-0.00860166,0.153877,-2.72458,0.199491,0.379954,12.7009,3.98081,-0.077031,0.107275,-1.1471,0.199491,0.935518,15.1394,5.28486,0.000134469,0.0747951,-1.16094,0.199491,0.675757,13.782,5.9913,-1.54407,-0.270718,-0.144354,0.199645,-0.479745,15.0148,2.76198,-1.57554,-0.327428,-0.0787317,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6463,-4.1818,13.5797,4.43211,-0.0619466,-0.0174424,-2.75379,0.199491,2.82027,13.4028,3.65642,-0.0892407,-0.0323739,-2.75898,0.199491,0.332766,12.9206,4.14012,-0.203981,0.162192,-1.19338,0.199491,0.915415,15.5777,5.45654,-0.0739968,0.109117,-1.20314,0.199491,0.697509,14.1115,6.19803,-1.52101,-0.466445,-0.151886,0.199645,-0.493959,15.2797,2.8581,-1.55173,-0.463031,-0.103086,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6564,-4.25124,13.8577,4.67006,-0.125725,-0.175756,-2.7779,0.199491,2.92356,13.6649,3.79816,-0.0534291,0.0572371,-2.7877,0.199491,0.294899,13.1084,4.30945,-0.0116248,0.0891106,-1.19536,0.199491,0.893101,16.0256,5.62253,0.176836,0.0227821,-1.22134,0.199491,0.72021,14.4246,6.41711,-1.52645,-0.485713,-0.149666,0.199645,-0.512615,15.5395,2.94878,-1.53705,-0.504951,-0.12302,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6665,-4.32407,14.1293,4.90362,-0.132563,-0.198101,-2.80562,0.199491,3.02773,13.9188,3.93821,-0.003175,0.200321,-2.80911,0.199491,0.25606,13.2811,4.47192,0.1835,0.0223217,-1.20914,0.199491,0.878684,16.4611,5.78985,0.181749,0.0349503,-1.25825,0.199491,0.746038,14.7315,6.64965,-1.54469,-0.419317,-0.140976,0.199645,-0.538819,15.7875,3.03758,-1.54353,-0.411866,-0.132415,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6766,-4.3953,14.3893,5.14216,-0.108388,-0.129311,-2.83791,0.199491,3.13394,14.1603,4.08321,0.0072994,0.24432,-2.83346,0.199491,0.217843,13.4418,4.64337,0.183313,0.0331716,-1.23251,0.199491,0.867576,16.8925,5.94778,0.0481873,0.0846615,-1.30058,0.199491,0.764505,15.027,6.87921,-1.55051,-0.421067,-0.138427,0.199645,-0.565218,16.0273,3.11987,-1.5492,-0.336029,-0.143046,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6867,-4.46548,14.64,5.38489,-0.0514757,0.0736158,-2.86686,0.199491,3.2389,14.3898,4.23037,-0.0366281,0.10708,-2.86762,0.199491,0.181952,13.5909,4.81821,-0.012543,0.105503,-1.27066,0.199491,0.852799,17.3206,6.09283,-0.157639,0.139467,-1.35363,0.199491,0.782164,15.3149,7.10713,-1.53553,-0.550369,-0.145086,0.199645,-0.589277,16.2505,3.20692,-1.52855,-0.435601,-0.162908,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6968,-4.53236,14.8839,5.62153,-0.00640306,0.267564,-2.88431,0.199491,3.33239,14.6093,4.37938,-0.0548517,0.0344355,-2.89474,0.199491,0.154584,13.7308,5.0004,-0.153775,0.149319,-1.31389,0.199491,0.841974,17.7334,6.23325,-0.0824729,0.125769,-1.37394,0.199491,0.798215,15.5942,7.33593,-1.53448,-0.57808,-0.14667,0.199645,-0.616027,16.4637,3.29461,-1.48428,-0.617439,-0.196416,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7069,-4.58958,15.1199,5.84807,-0.0681289,0.0592714,-2.91782,0.199491,3.41142,14.8257,4.53226,-0.0136303,0.199007,-2.9159,0.199491,0.132217,13.8777,5.19458,0.0755839,0.0940262,-1.31018,0.199491,0.836727,18.1044,6.35883,0.00357177,0.114417,-1.39427,0.199491,0.811644,15.8715,7.56133,-1.53576,-0.572035,-0.147804,0.199645,-0.645925,16.6646,3.39478,-1.51412,-0.470791,-0.190046,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.717,-4.6255,15.3467,6.06839,-0.0752336,0.0768296,-2.93907,0.199491,3.45252,15.0397,4.69543,-0.0409576,0.0668359,-2.9464,0.199491,0.125969,14.0492,5.40682,-0.125574,0.148647,-1.36077,0.199491,0.825532,18.4153,6.46783,-0.123146,0.137376,-1.4389,0.199491,0.823958,16.1465,7.75462,-1.53114,-0.581723,-0.151414,0.199645,-0.668267,16.8549,3.52155,-1.47787,-0.61097,-0.217614,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7271,-4.63396,15.5579,6.2736,-0.0600761,0.221767,-2.95274,0.199491,3.44319,15.252,4.87364,-0.0211369,0.171034,-2.97288,0.199491,0.135547,14.2705,5.64347,0.0768354,0.11298,-1.3617,0.199491,0.819651,18.6558,6.55791,-0.0149832,0.127246,-1.45176,0.199491,0.829982,16.4159,7.90925,-1.5074,-0.656058,-0.167588,0.199645,-0.682472,17.0287,3.68157,-1.4723,-0.628405,-0.22764,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7372,-4.61578,15.7554,6.46481,-0.11982,-0.0247994,-2.97292,0.199491,3.38746,15.4629,5.06249,-0.0344547,0.0999147,-3.00513,0.199491,0.161944,14.5368,5.89563,-0.134643,0.159673,-1.41972,0.199491,0.808342,18.8263,6.63664,-0.121086,0.14076,-1.4932,0.199491,0.839856,16.6786,8.02966,-1.50439,-0.615692,-0.170782,0.199645,-0.692162,17.1891,3.87505,-1.49334,-0.558102,-0.22128,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
