time,0_rod(payload_bars compound_7w2R63).X,0_rod(payload_bars compound_7w2R63).Y,0_rod(payload_bars compound_7w2R63).Z,0_rod(payload_bars compound_7w2R63).Euler1,0_rod(payload_bars compound_7w2R63).Euler2,0_rod(payload_bars compound_7w2R63).Euler3,0_rod(payload_bars compound_7w2R63).mass,1_rod(payload_bars compound_7w2R63).X,1_rod(payload_bars compound_7w2R63).Y,1_rod(payload_bars compound_7w2R63).Z,1_rod(payload_bars compound_7w2R63).Euler1,1_rod(payload_bars compound_7w2R63).Euler2,1_rod(payload_bars compound_7w2R63).Euler3,1_rod(payload_bars compound_7w2R63).mass,2_rod(payload_bars compound_7w2R63).X,2_rod(payload_bars compound_7w2R63).Y,2_rod(payload_bars compound_7w2R63).Z,2_rod(payload_bars compound_7w2R63).Euler1,2_rod(payload_bars compound_7w2R63).Euler2,2_rod(payload_bars compound_7w2R63).Euler3,2_rod(payload_bars compound_7w2R63).mass,3_rod(payload_bars compound_7w2R63).X,3_rod(payload_bars compound_7w2R63).Y,3_rod(payload_bars compound_7w2R63).Z,3_rod(payload_bars compound_7w2R63).Euler1,3_rod(payload_bars compound_7w2R63).Euler2,3_rod(payload_bars compound_7w2R63).Euler3,3_rod(payload_bars compound_7w2R63).mass,4_rod(payload_bars compound_7w2R63).X,4_rod(payload_bars compound_7w2R63).Y,4_rod(payload_bars compound_7w2R63).Z,4_rod(payload_bars compound_7w2R63).Euler1,4_rod(payload_bars compound_7w2R63).Euler2,4_rod(payload_bars compound_7w2R63).Euler3,4_rod(payload_bars compound_7w2R63).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.6764,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86344,5.33555,2.62633,0.0172909,-0.102761,-2.42811,0.199491,2.42529,5.30273,3.17158,-0.0367216,-0.0763951,-2.41393,0.199491,-0.120327,4.81554,2.95365,-0.0174537,-0.0543393,-0.863833,0.199491,-0.0082336,6.94307,5.32345,0.00557463,-0.093173,-0.851088,0.199491,-0.199469,5.12347,5.39801,-1.52293,0.730508,0.0739009,0.199645,-0.920213,7.45901,2.29433,-1.50093,0.714983,0.115895,0.199491,
3.6865,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8668,5.33427,2.62743,0.0179948,-0.102918,-2.42779,0.199491,2.42768,5.3001,3.17475,-0.0372914,-0.0762236,-2.41311,0.199491,-0.120484,4.81566,2.95374,-0.0165656,-0.0551032,-0.863851,0.199491,-0.0121655,6.94506,5.33267,0.00604207,-0.0943119,-0.850793,0.199491,-0.202254,5.11677,5.40278,-1.52333,0.728856,0.0746665,0.199645,-0.920819,7.45906,2.29485,-1.50054,0.716924,0.116256,0.199491,
3.6966,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86936,5.33327,2.62826,0.0185041,-0.103064,-2.42755,0.199491,2.42932,5.29811,3.17713,-0.037772,-0.0761997,-2.41248,0.199491,-0.120649,4.81575,2.95384,-0.0159449,-0.0556399,-0.863861,0.199491,-0.0151653,6.94644,5.33955,0.00236905,-0.0916471,-0.850187,0.199491,-0.20447,5.11177,5.40634,-1.5235,0.728797,0.0753067,0.199645,-0.921358,7.45907,2.29528,-1.50059,0.716108,0.116308,0.199491,
3.7067,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87099,5.33263,2.62877,0.018672,-0.103336,-2.42738,0.199491,2.43019,5.29687,3.17861,-0.0374622,-0.0755262,-2.41214,0.199491,-0.120847,4.81582,2.95394,-0.0155263,-0.0560004,-0.863866,0.199491,-0.0171691,6.94723,5.34376,0.00407522,-0.0934707,-0.850177,0.199491,-0.205963,5.10867,5.40852,-1.52347,0.730057,0.0757893,0.199645,-0.921823,7.45907,2.2956,-1.50007,0.719078,0.1167,0.199491,
3.7168,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87165,5.33239,2.62892,0.0189918,-0.103134,-2.42734,0.199491,2.4303,5.29644,3.17913,-0.0368395,-0.0747536,-2.41206,0.199491,-0.121056,4.81585,2.95402,-0.0151606,-0.0563165,-0.863877,0.199491,-0.0180327,6.94737,5.34512,0.00442714,-0.0938953,-0.85015,0.199491,-0.206656,5.10761,5.40927,-1.52367,0.728285,0.0758128,0.199645,-0.922153,7.459,2.29575,-1.50033,0.717264,0.116556,0.199491,
3.7269,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87127,5.33257,2.6287,0.0189272,-0.103079,-2.42739,0.199491,2.42965,5.29681,3.17868,-0.0360998,-0.0741107,-2.41222,0.199491,-0.121197,4.81585,2.95406,-0.0148673,-0.0565814,-0.863895,0.199491,-0.0176633,6.9469,5.34363,0.00194131,-0.0916253,-0.84996,0.199491,-0.206507,5.10865,5.40851,-1.52352,0.729129,0.075747,0.199645,-0.922271,7.45895,2.29573,-1.50019,0.71812,0.116653,0.199491,
3.737,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86985,5.33314,2.62813,0.0184928,-0.103146,-2.42751,0.199491,2.42836,5.29801,3.17734,-0.0354019,-0.0737416,-2.41263,0.199491,-0.121267,4.8158,2.95405,-0.014766,-0.0566883,-0.863913,0.199491,-0.0160827,6.94585,5.33935,0.00505507,-0.0940344,-0.850392,0.199491,-0.205427,5.11173,5.40634,-1.52331,0.729812,0.075425,0.199645,-0.922138,7.45889,2.29557,-1.50024,0.717923,0.116592,0.199491,
3.7471,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86743,5.33409,2.62724,0.0175704,-0.103498,-2.4277,0.199491,2.42652,5.29994,3.17513,-0.0353169,-0.0742816,-2.41321,0.199491,-0.121225,4.81571,2.954,-0.0153126,-0.0562429,-0.863906,0.199491,-0.0133141,6.9443,5.3325,0.0052742,-0.0937133,-0.85065,0.199491,-0.203479,5.11671,5.40285,-1.52325,0.728385,0.0747235,0.199645,-0.921747,7.45884,2.29523,-1.50067,0.715428,0.116252,0.199491,
3.7572,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86411,5.33538,2.62606,0.0161974,-0.104119,-2.42795,0.199491,2.42414,5.30251,3.17205,-0.0345949,-0.074267,-2.41403,0.199491,-0.121082,4.81559,2.95391,-0.0162858,-0.055434,-0.863883,0.199491,-0.00944155,6.94232,5.32341,0.00408035,-0.0919785,-0.850872,0.199491,-0.200779,5.1233,5.39814,-1.52287,0.729853,0.0739776,0.199645,-0.921102,7.4588,2.29472,-1.50061,0.716341,0.11621,0.199491,
3.7673,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86002,5.33693,2.62469,0.0145395,-0.104849,-2.42824,0.199491,2.42136,5.30563,3.16829,-0.0334886,-0.0739487,-2.41505,0.199491,-0.120889,4.81547,2.95382,-0.0177008,-0.0542381,-0.863838,0.199491,-0.00469654,6.93992,5.31242,0.00802825,-0.0945685,-0.851652,0.199491,-0.197425,5.13122,5.39246,-1.52257,0.730144,0.0729631,0.199645,-0.920271,7.4587,2.29411,-1.50129,0.712627,0.115644,0.199491,
3.7774,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85534,5.33866,2.62316,0.012302,-0.106101,-2.42853,0.199491,2.41821,5.30913,3.16406,-0.0332637,-0.0747857,-2.41611,0.199491,-0.120603,4.81532,2.9537,-0.0198547,-0.052406,-0.863764,0.199491,0.000709879,6.93715,5.29997,0.00819615,-0.0937432,-0.852118,0.199491,-0.193648,5.1402,5.38605,-1.52234,0.729266,0.0717257,0.199645,-0.919325,7.45864,2.29346,-1.50155,0.711659,0.115338,0.199491,
3.7875,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85027,5.3405,2.62156,0.0101609,-0.107126,-2.42886,0.199491,2.4147,5.31286,3.15953,-0.0328101,-0.0754752,-2.41726,0.199491,-0.120293,4.81516,2.95358,-0.0218412,-0.0507261,-0.863702,0.199491,0.00656082,6.93405,5.28656,0.00786774,-0.0924164,-0.852556,0.199491,-0.189673,5.14987,5.37914,-1.52183,0.730964,0.0705426,0.199645,-0.918304,7.45858,2.29284,-1.50187,0.710341,0.114996,0.199491,
3.7976,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84502,5.34238,2.61992,0.00820326,-0.107881,-2.42923,0.199491,2.41096,5.31669,3.15486,-0.0316525,-0.0754145,-2.41849,0.199491,-0.120039,4.81503,2.95348,-0.0234971,-0.0493237,-0.863655,0.199491,0.0125166,6.93067,5.2726,0.0121103,-0.0950279,-0.853421,0.199491,-0.185671,5.15983,5.37199,-1.52147,0.731155,0.0692137,0.199645,-0.917333,7.45847,2.29226,-1.50261,0.706278,0.114374,0.199491,
3.8077,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83982,5.34423,2.61831,0.00635085,-0.108531,-2.42959,0.199491,2.40707,5.32048,3.15021,-0.0311209,-0.0761347,-2.41967,0.199491,-0.119817,4.81489,2.95337,-0.0250903,-0.0479685,-0.863615,0.199491,0.01836,6.92719,5.25863,0.0123401,-0.094148,-0.853902,0.199491,-0.181869,5.1698,5.36489,-1.52116,0.730574,0.0678274,0.199645,-0.916498,7.45841,2.29176,-1.50271,0.706337,0.114177,0.199491,
3.8178,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8349,5.34598,2.61678,0.00523515,-0.108384,-2.43001,0.199491,2.40314,5.32412,3.14573,-0.0304393,-0.0766828,-2.42081,0.199491,-0.119677,4.81476,2.95325,-0.0260581,-0.047147,-0.863604,0.199491,0.0238994,6.92376,5.24516,0.0121645,-0.0929497,-0.854324,0.199491,-0.178396,5.17942,5.35805,-1.52067,0.732112,0.0665971,0.199645,-0.915815,7.45835,2.29131,-1.50325,0.703359,0.113701,0.199491,
3.8279,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83039,5.3476,2.61534,0.0047407,-0.107618,-2.43046,0.199491,2.39939,5.32749,3.14156,-0.0289016,-0.0761523,-2.42194,0.199491,-0.119662,4.81465,2.95315,-0.0262964,-0.0469405,-0.863623,0.199491,0.0288941,6.92054,5.23257,0.0162034,-0.0954729,-0.855097,0.199491,-0.175278,5.18832,5.35168,-1.52033,0.732206,0.0653755,0.199645,-0.915316,7.45831,2.29089,-1.50373,0.700752,0.113272,0.199491,
3.838,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82646,5.34904,2.61405,0.00482584,-0.106334,-2.43092,0.199491,2.39598,5.33049,3.13784,-0.0282695,-0.0765713,-2.42289,0.199491,-0.119682,4.81452,2.95304,-0.0262404,-0.0469867,-0.863659,0.199491,0.0332778,6.91767,5.22136,0.0163149,-0.0947012,-0.855464,0.199491,-0.172626,5.1963,5.34602,-1.52008,0.731651,0.0642487,0.199645,-0.914959,7.45834,2.29052,-1.50379,0.700847,0.113138,0.199491,
3.8481,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82317,5.35026,2.61295,0.00506273,-0.105059,-2.43132,0.199491,2.39305,5.33302,3.13468,-0.0278546,-0.0770796,-2.42368,0.199491,-0.119709,4.81441,2.95293,-0.0259809,-0.0472117,-0.8637,0.199491,0.0369631,6.91528,5.21192,0.0156057,-0.0933566,-0.855703,0.199491,-0.17048,5.20305,5.34125,-1.51973,0.732842,0.0633811,0.199645,-0.914672,7.45837,2.29019,-1.50432,0.697615,0.112716,0.199491,
3.8582,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82056,5.35124,2.61208,0.00504693,-0.104291,-2.43162,0.199491,2.39078,5.33501,3.1322,-0.0267234,-0.0765121,-2.42437,0.199491,-0.119754,4.81434,2.95287,-0.025749,-0.0474076,-0.863729,0.199491,0.039823,6.91343,5.20451,0.0190051,-0.0957192,-0.856266,0.199491,-0.168762,5.20829,5.33751,-1.51954,0.73277,0.0626481,0.199645,-0.91445,7.45839,2.28992,-1.50448,0.696882,0.112546,0.199491,
3.8683,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81874,5.35191,2.61148,0.00501218,-0.103784,-2.43182,0.199491,2.38928,5.33639,3.13048,-0.0267781,-0.0770916,-2.42478,0.199491,-0.119735,4.81429,2.95279,-0.026012,-0.0471811,-0.863732,0.199491,0.0418697,6.91217,5.19943,0.0187041,-0.0950616,-0.856413,0.199491,-0.167538,5.21193,5.33495,-1.51946,0.732227,0.0621138,0.199645,-0.914249,7.45842,2.28974,-1.5045,0.696923,0.112482,0.199491,
3.8784,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81776,5.35226,2.61118,0.00489603,-0.103629,-2.43191,0.199491,2.38859,5.3371,3.1296,-0.0275305,-0.0782239,-2.42493,0.199491,-0.119645,4.81424,2.95268,-0.0267054,-0.0465899,-0.863712,0.199491,0.0430321,6.91156,5.19683,0.0171415,-0.0935074,-0.856349,0.199491,-0.16685,5.21382,5.33362,-1.51931,0.733187,0.0618984,0.199645,-0.914044,7.45847,2.2896,-1.50481,0.694971,0.11226,0.199491,
3.8885,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81766,5.35229,2.61116,0.00484436,-0.103663,-2.43192,0.199491,2.38875,5.33715,3.12956,-0.0277467,-0.0784296,-2.42493,0.199491,-0.119588,4.81422,2.95264,-0.0272282,-0.0461432,-0.863692,0.199491,0.0431894,6.91166,5.19674,0.0196894,-0.0956962,-0.856584,0.199491,-0.16664,5.2139,5.33353,-1.51934,0.733021,0.061884,0.199645,-0.91391,7.45855,2.28952,-1.50464,0.696213,0.112358,0.199491,
3.8986,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81848,5.35202,2.61142,0.00477705,-0.103996,-2.43183,0.199491,2.38966,5.33654,3.13033,-0.0281534,-0.0786032,-2.42471,0.199491,-0.119541,4.81423,2.95264,-0.0277097,-0.0457315,-0.863667,0.199491,0.0423552,6.91244,5.1992,0.0188029,-0.0951165,-0.85644,0.199491,-0.167034,5.2122,5.33474,-1.51946,0.732502,0.0621023,0.199645,-0.913888,7.45856,2.28952,-1.50464,0.696165,0.11237,0.199491,
3.9087,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8202,5.35143,2.61197,0.00460641,-0.104723,-2.43163,0.199491,2.39122,5.33528,3.13191,-0.0287233,-0.0787422,-2.42429,0.199491,-0.119497,4.81428,2.95268,-0.0281253,-0.0453775,-0.863636,0.199491,0.0405163,6.91385,5.20414,0.0163151,-0.0933438,-0.856082,0.199491,-0.168121,5.20877,5.33722,-1.51954,0.733089,0.062612,0.199645,-0.913988,7.45856,2.28962,-1.50464,0.69599,0.112411,0.199491,
3.9188,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82277,5.35054,2.61279,0.00486665,-0.105189,-2.43138,0.199491,2.39342,5.3334,3.13426,-0.0289706,-0.0782778,-2.4237,0.199491,-0.119528,4.81435,2.95274,-0.0280736,-0.0454182,-0.86362,0.199491,0.0376399,6.91575,5.21129,0.0179833,-0.0953408,-0.856027,0.199491,-0.1698,5.20369,5.34084,-1.51978,0.732524,0.0632953,0.199645,-0.914261,7.45855,2.28982,-1.5042,0.698706,0.112753,0.199491,
3.9289,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82618,5.34934,2.61388,0.00598929,-0.10487,-2.43112,0.199491,2.39614,5.33093,3.13734,-0.0295564,-0.0780303,-2.42291,0.199491,-0.119626,4.81443,2.9528,-0.0275242,-0.0458827,-0.863623,0.199491,0.0338816,6.91805,5.22047,0.0166937,-0.0949435,-0.855598,0.199491,-0.172067,5.19716,5.34551,-1.52008,0.731848,0.0641762,0.199645,-0.914718,7.45855,2.29013,-1.50408,0.69908,0.112909,0.199491,
3.939,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83027,5.34789,2.6152,0.0073578,-0.104464,-2.43082,0.199491,2.39924,5.32796,3.14102,-0.0300625,-0.0775508,-2.42198,0.199491,-0.119775,4.81454,2.95288,-0.0266379,-0.0466324,-0.863635,0.199491,0.0293609,6.92077,5.23142,0.0135592,-0.0930775,-0.85492,0.199491,-0.174893,5.18939,5.35104,-1.52032,0.732291,0.0652766,0.199645,-0.915339,7.45858,2.29054,-1.50372,0.700982,0.113243,0.199491,
3.9491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83488,5.34624,2.61669,0.00884579,-0.104068,-2.43047,0.199491,2.4027,5.32462,3.14515,-0.0303553,-0.0766965,-2.42095,0.199491,-0.11998,4.81467,2.95298,-0.0256148,-0.0474879,-0.863648,0.199491,0.0241659,6.92379,5.24373,0.0145447,-0.094877,-0.854598,0.199491,-0.17815,5.18059,5.35732,-1.5207,0.731627,0.0664455,0.199645,-0.91611,7.45859,2.29102,-1.50317,0.704095,0.113708,0.199491,
3.9592,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83985,5.34447,2.61827,0.0104801,-0.10361,-2.4301,0.199491,2.40641,5.321,3.1496,-0.0310919,-0.076278,-2.41981,0.199491,-0.120201,4.81481,2.95309,-0.0243188,-0.0485807,-0.863674,0.199491,0.0185503,6.92703,5.25704,0.0130216,-0.0945859,-0.85402,0.199491,-0.181759,5.17109,5.36413,-1.52111,0.730803,0.0676966,0.199645,-0.916947,7.4586,2.29154,-1.50298,0.704671,0.113951,0.199491,
3.9693,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84502,5.34264,2.61989,0.0121474,-0.103171,-2.42971,0.199491,2.41024,5.31723,3.15423,-0.0318579,-0.0758513,-2.41862,0.199491,-0.120411,4.81494,2.95319,-0.0227366,-0.0499302,-0.863716,0.199491,0.0127504,6.93047,5.27092,0.00957945,-0.0926766,-0.853237,0.199491,-0.185573,5.16121,5.37119,-1.52144,0.731047,0.0690531,0.199645,-0.917783,7.45868,2.29207,-1.50239,0.707855,0.114475,0.199491,
3.9794,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85018,5.34081,2.6215,0.0138509,-0.102684,-2.42933,0.199491,2.41413,5.31343,3.15888,-0.0327963,-0.0756052,-2.41741,0.199491,-0.120621,4.81508,2.95329,-0.0213032,-0.0511476,-0.863753,0.199491,0.00691962,6.93392,5.28484,0.0102793,-0.0943629,-0.852839,0.199491,-0.189395,5.15126,5.3783,-1.52187,0.730375,0.0703552,0.199645,-0.918609,7.45879,2.29259,-1.50198,0.709802,0.114872,0.199491,
3.9895,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85514,5.33901,2.62307,0.0151199,-0.102653,-2.42892,0.199491,2.41791,5.30974,3.16337,-0.0341194,-0.0758501,-2.41621,0.199491,-0.1208,4.81521,2.95339,-0.0202255,-0.0520581,-0.863774,0.199491,0.00130567,6.93725,5.29834,0.00870823,-0.0940333,-0.852246,0.199491,-0.193132,5.14161,5.3852,-1.52228,0.729761,0.0716034,0.199645,-0.919401,7.4589,2.29311,-1.50174,0.710679,0.115156,0.199491,
3.9996,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8597,5.33733,2.62453,0.0160083,-0.102957,-2.42851,0.199491,2.42133,5.30629,3.16756,-0.0351702,-0.0758893,-2.4151,0.199491,-0.120942,4.81534,2.9535,-0.0192975,-0.0528473,-0.863788,0.199491,-0.00387256,6.94031,5.31093,0.00552895,-0.0922284,-0.851535,0.199491,-0.196673,5.13264,5.39162,-1.52258,0.730077,0.072802,0.199645,-0.920125,7.45901,2.29366,-1.50113,0.713939,0.115678,0.199491,
4.0097,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86371,5.33583,2.62584,0.0168174,-0.10319,-2.42814,0.199491,2.42433,5.30321,3.17129,-0.0360787,-0.0759075,-2.41412,0.199491,-0.121089,4.81546,2.9536,-0.0183492,-0.0536559,-0.863806,0.199491,-0.00851062,6.94289,5.32201,0.00656971,-0.0939972,-0.851254,0.199491,-0.199879,5.12465,5.39733,-1.52293,0.729447,0.0738058,0.199645,-0.920784,7.45909,2.29417,-1.501,0.714178,0.115878,0.199491,
4.0198,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86707,5.33456,2.62692,0.0174462,-0.103435,-2.42783,0.199491,2.42672,5.30061,3.17442,-0.0369921,-0.0761372,-2.41328,0.199491,-0.121237,4.81556,2.95369,-0.0174214,-0.0544516,-0.863828,0.199491,-0.0124169,6.94492,5.33117,0.00513377,-0.0934658,-0.850789,0.199491,-0.202648,5.11802,5.40206,-1.52319,0.729137,0.0746518,0.199645,-0.92139,7.45916,2.29465,-1.50063,0.716016,0.116226,0.199491,
4.0299,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86965,5.33358,2.62774,0.0181324,-0.103375,-2.42761,0.199491,2.42836,5.29864,3.17679,-0.037292,-0.0759052,-2.41267,0.199491,-0.121409,4.81565,2.95376,-0.0165179,-0.055228,-0.863854,0.199491,-0.0154278,6.94636,5.33806,0.00292725,-0.092079,-0.850325,0.199491,-0.204853,5.11303,5.4056,-1.52332,0.729484,0.0753183,0.199645,-0.921941,7.45921,2.29506,-1.50033,0.717454,0.116506,0.199491,
4.04,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87133,5.33293,2.62826,0.0186378,-0.103261,-2.42747,0.199491,2.42927,5.29739,3.17828,-0.0370133,-0.0752553,-2.41232,0.199491,-0.121622,4.81572,2.95384,-0.0158556,-0.0557911,-0.863873,0.199491,-0.0174746,6.94716,5.34231,0.00476291,-0.0940186,-0.850326,0.199491,-0.206364,5.10988,5.40783,-1.52348,0.728925,0.0756873,0.199645,-0.922427,7.45919,2.29535,-1.50036,0.716905,0.116533,0.199491,
4.0501,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87205,5.33267,2.62842,0.0189007,-0.103145,-2.42742,0.199491,2.42941,5.29692,3.17884,-0.0366691,-0.0747965,-2.41221,0.199491,-0.121816,4.81575,2.9539,-0.015389,-0.0561929,-0.863891,0.199491,-0.0183954,6.94735,5.34382,0.00353767,-0.0930741,-0.850144,0.199491,-0.207105,5.10874,5.40863,-1.52349,0.728995,0.0758459,0.199645,-0.922772,7.45916,2.29551,-1.50006,0.718633,0.116759,0.199491,
4.0602,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87175,5.33281,2.62823,0.0189598,-0.102961,-2.42747,0.199491,2.42881,5.29724,3.17847,-0.0358853,-0.0740816,-2.41236,0.199491,-0.121959,4.81575,2.95393,-0.0149997,-0.0565381,-0.863913,0.199491,-0.0181022,6.94692,5.34252,0.00273724,-0.09229,-0.850103,0.199491,-0.206998,5.10964,5.40798,-1.5234,0.72927,0.0757599,0.199645,-0.922896,7.4591,2.29551,-1.50027,0.717297,0.11663,0.199491,
4.0703,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87039,5.33335,2.62769,0.0184242,-0.103171,-2.42757,0.199491,2.4276,5.29836,3.1772,-0.0352025,-0.0737019,-2.41275,0.199491,-0.122024,4.81571,2.95392,-0.0149929,-0.0565609,-0.863924,0.199491,-0.0166186,6.94592,5.33848,0.00535535,-0.0942855,-0.850478,0.199491,-0.205983,5.11253,5.40594,-1.52332,0.728878,0.0753871,0.199645,-0.922774,7.45904,2.29534,-1.50028,0.717296,0.11659,0.199491,
