time,0_rod(payload_bars compound_7gilrq).X,0_rod(payload_bars compound_7gilrq).Y,0_rod(payload_bars compound_7gilrq).Z,0_rod(payload_bars compound_7gilrq).Euler1,0_rod(payload_bars compound_7gilrq).Euler2,0_rod(payload_bars compound_7gilrq).Euler3,0_rod(payload_bars compound_7gilrq).mass,1_rod(payload_bars compound_7gilrq).X,1_rod(payload_bars compound_7gilrq).Y,1_rod(payload_bars compound_7gilrq).Z,1_rod(payload_bars compound_7gilrq).Euler1,1_rod(payload_bars compound_7gilrq).Euler2,1_rod(payload_bars compound_7gilrq).Euler3,1_rod(payload_bars compound_7gilrq).mass,2_rod(payload_bars compound_7gilrq).X,2_rod(payload_bars compound_7gilrq).Y,2_rod(payload_bars compound_7gilrq).Z,2_rod(payload_bars compound_7gilrq).Euler1,2_rod(payload_bars compound_7gilrq).Euler2,2_rod(payload_bars compound_7gilrq).Euler3,2_rod(payload_bars compound_7gilrq).mass,3_rod(payload_bars compound_7gilrq).X,3_rod(payload_bars compound_7gilrq).Y,3_rod(payload_bars compound_7gilrq).Z,3_rod(payload_bars compound_7gilrq).Euler1,3_rod(payload_bars compound_7gilrq).Euler2,3_rod(payload_bars compound_7gilrq).Euler3,3_rod(payload_bars compound_7gilrq).mass,4_rod(sense_bar compound_7gilrq).X,4_rod(sense_bar compound_7gilrq).Y,4_rod(sense_bar compound_7gilrq).Z,4_rod(sense_bar compound_7gilrq).Euler1,4_rod(sense_bar compound_7gilrq).Euler2,4_rod(sense_bar compound_7gilrq).Euler3,4_rod(sense_bar compound_7gilrq).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.02,-2.18958,3.39496,-3.78974,0.917457,0.191894,-2.57705,0.24652,-2.18958,3.39496,-3.78974,0.917457,0.191894,-2.57705,0.24652,-2.18958,3.39496,-3.78974,0.917457,0.191894,-2.57705,0.24652,-2.18958,3.39496,-3.78974,0.917457,0.191894,-2.57705,0.24652,-2.18958,3.39496,-3.78974,0.917457,0.191894,-2.57705,0.24652,-2.62296,2.84429,-3.65703,0.963152,0.175997,1.36601,0.0593527,-1.76124,3.99486,-3.90291,0.84071,0.148282,1.34624,0.0593527,-2.2418,3.60784,-3.07722,0.883267,0.289824,2.91346,0.0593527,-2.14086,3.23386,-4.48409,0.923647,0.116006,2.92192,0.0593527,-2.7711,3.83551,-3.93793,2.39495,-0.543353,-2.94345,0.0593527,-1.61251,3.00481,-3.6217,2.37637,-0.622747,-2.93229,0.0593527,
2.0301,-2.23635,3.32644,-3.81754,0.958236,0.21294,-2.57519,0.24652,-2.23635,3.32644,-3.81754,0.958236,0.21294,-2.57519,0.24652,-2.23635,3.32644,-3.81754,0.958236,0.21294,-2.57519,0.24652,-2.23635,3.32644,-3.81754,0.958236,0.21294,-2.57519,0.24652,-2.23635,3.32644,-3.81754,0.958236,0.21294,-2.57519,0.24652,-2.64284,2.75995,-3.67409,0.975398,0.18506,1.35942,0.0593527,-1.83141,3.94615,-3.94319,0.940546,0.178232,1.35313,0.0593527,-2.29119,3.54765,-3.1058,0.969831,0.115689,2.92149,0.0593527,-2.18525,3.15793,-4.51047,0.932511,0.276074,2.91268,0.0593527,-2.83686,3.74178,-3.96852,2.43676,-0.508808,-2.92882,0.0593527,-1.64038,2.96452,-3.65018,2.40658,-0.623114,-2.91241,0.0593527,
2.0402,-2.27997,3.25053,-3.84386,0.997381,0.226408,-2.5745,0.24652,-2.27997,3.25053,-3.84386,0.997381,0.226408,-2.5745,0.24652,-2.27997,3.25053,-3.84386,0.997381,0.226408,-2.5745,0.24652,-2.27997,3.25053,-3.84386,0.997381,0.226408,-2.5745,0.24652,-2.27997,3.25053,-3.84386,0.997381,0.226408,-2.5745,0.24652,-2.66795,2.66286,-3.69127,0.939641,0.185774,1.34392,0.0593527,-1.90587,3.88508,-3.98543,1.08468,0.215337,1.37285,0.0593527,-2.34195,3.47751,-3.13479,1.00872,0.149308,2.91954,0.0593527,-2.23053,3.07018,-4.54327,0.992334,0.220137,2.91688,0.0593527,-2.90535,3.63619,-3.99763,2.43995,-0.610401,-2.89411,0.0593527,-1.6668,2.91206,-3.67738,2.48355,-0.456293,-2.91594,0.0593527,
2.0503,-2.32462,3.16446,-3.87059,1.04885,0.229795,-2.57119,0.24652,-2.32462,3.16446,-3.87059,1.04885,0.229795,-2.57119,0.24652,-2.32462,3.16446,-3.87059,1.04885,0.229795,-2.57119,0.24652,-2.32462,3.16446,-3.87059,1.04885,0.229795,-2.57119,0.24652,-2.32462,3.16446,-3.87059,1.04885,0.229795,-2.57119,0.24652,-2.691,2.55612,-3.70665,1.05823,0.218726,1.35878,0.0593527,-1.97759,3.81364,-4.0285,1.01726,0.210838,1.35004,0.0593527,-2.39273,3.39899,-3.16052,1.01106,0.331284,2.90987,0.0593527,-2.27541,2.9719,-4.57438,1.05924,0.126947,2.92111,0.0593527,-2.97458,3.52155,-4.02882,2.48334,-0.566986,-2.88041,0.0593527,-1.69339,2.84812,-3.70671,2.49376,-0.533026,-2.88596,0.0593527,
2.0604,-2.36627,3.07123,-3.90103,1.09458,0.228489,-2.57312,0.24652,-2.36627,3.07123,-3.90103,1.09458,0.228489,-2.57312,0.24652,-2.36627,3.07123,-3.90103,1.09458,0.228489,-2.57312,0.24652,-2.36627,3.07123,-3.90103,1.09458,0.228489,-2.57312,0.24652,-2.36627,3.07123,-3.90103,1.09458,0.228489,-2.57312,0.24652,-2.7011,2.44805,-3.71965,1.1147,0.239554,1.36388,0.0593527,-2.04848,3.73561,-4.07405,1.04342,0.224875,1.34723,0.0593527,-2.43516,3.32432,-3.19453,1.09808,0.215555,2.92504,0.0593527,-2.31909,2.87758,-4.59663,1.07656,0.287392,2.90871,0.0593527,-3.03796,3.39699,-4.05704,2.54215,-0.488975,-2.86952,0.0593527,-1.7373,2.82654,-3.73967,2.48012,-0.622165,-2.83776,0.0593527,
2.0705,-2.40632,3.00708,-3.94054,1.13688,0.248224,-2.58517,0.24652,-2.40632,3.00708,-3.94054,1.13688,0.248224,-2.58517,0.24652,-2.40632,3.00708,-3.94054,1.13688,0.248224,-2.58517,0.24652,-2.40632,3.00708,-3.94054,1.13688,0.248224,-2.58517,0.24652,-2.40632,3.00708,-3.94054,1.13688,0.248224,-2.58517,0.24652,-2.66204,2.39797,-3.74965,1.17878,0.262791,1.37052,0.0593527,-2.14042,3.65979,-4.11985,1.18296,0.276757,1.36888,0.0593527,-2.4722,3.25414,-3.27273,1.14944,0.340737,2.9378,0.0593527,-2.36811,2.80962,-4.58446,1.16831,0.222111,2.90217,0.0593527,-3.06761,3.26889,-4.08806,2.5686,-0.585856,-2.81683,0.0593527,-1.80228,2.84114,-3.78528,2.49192,-0.635385,-2.79318,0.0593527,
2.0806,-2.46802,2.97821,-3.99647,1.17663,0.277579,-2.60029,0.24652,-2.46802,2.97821,-3.99647,1.17663,0.277579,-2.60029,0.24652,-2.46802,2.97821,-3.99647,1.17663,0.277579,-2.60029,0.24652,-2.46802,2.97821,-3.99647,1.17663,0.277579,-2.60029,0.24652,-2.46802,2.97821,-3.99647,1.17663,0.277579,-2.60029,0.24652,-2.66309,2.36922,-3.7708,1.23283,0.299346,1.36732,0.0593527,-2.21327,3.60803,-4.17994,1.25651,0.319165,1.37206,0.0593527,-2.51805,3.22429,-3.33735,1.21692,0.266018,2.94186,0.0593527,-2.40532,2.75159,-4.59894,1.19202,0.334876,2.88641,0.0593527,-3.10235,3.18617,-4.12796,2.58944,-0.581531,-2.7734,0.0593527,-1.85823,2.84734,-3.83279,2.4975,-0.638117,-2.74735,0.0593527,
2.0907,-2.52842,2.96807,-4.05742,1.19899,0.302902,-2.63,0.24652,-2.52842,2.96807,-4.05742,1.19899,0.302902,-2.63,0.24652,-2.52842,2.96807,-4.05742,1.19899,0.302902,-2.63,0.24652,-2.52842,2.96807,-4.05742,1.19899,0.302902,-2.63,0.24652,-2.52842,2.96807,-4.05742,1.19899,0.302902,-2.63,0.24652,-2.71738,2.36428,-3.79803,1.28615,0.348891,1.36342,0.0593527,-2.28831,3.6042,-4.26748,1.23195,0.34705,1.34282,0.0593527,-2.58635,3.25405,-3.39956,1.23362,0.295535,2.92355,0.0593527,-2.45658,2.72404,-4.65868,1.19233,0.421445,2.86642,0.0593527,-3.17728,3.16844,-4.19673,2.61318,-0.495367,-2.74721,0.0593527,-1.90432,2.84725,-3.88093,2.50774,-0.619393,-2.70414,0.0593527,
2.1008,-2.57749,2.96649,-4.11095,1.20631,0.353953,-2.65966,0.24652,-2.57749,2.96649,-4.11095,1.20631,0.353953,-2.65966,0.24652,-2.57749,2.96649,-4.11095,1.20631,0.353953,-2.65966,0.24652,-2.57749,2.96649,-4.11095,1.20631,0.353953,-2.65966,0.24652,-2.57749,2.96649,-4.11095,1.20631,0.353953,-2.65966,0.24652,-2.82099,2.38046,-3.84094,1.20984,0.380869,1.30972,0.0593527,-2.3824,3.62394,-4.3781,1.19451,0.375044,1.30358,0.0593527,-2.68268,3.30366,-3.47238,1.19539,0.452102,2.86528,0.0593527,-2.52426,2.69865,-4.74569,1.22759,0.339279,2.87521,0.0593527,-3.27078,3.17352,-4.28273,2.56962,-0.515782,-2.69292,0.0593527,-1.94195,2.83952,-3.93413,2.54136,-0.545421,-2.68307,0.0593527,
2.1109,-2.64573,2.97608,-4.16664,1.23528,0.424491,-2.66099,0.24652,-2.64573,2.97608,-4.16664,1.23528,0.424491,-2.66099,0.24652,-2.64573,2.97608,-4.16664,1.23528,0.424491,-2.66099,0.24652,-2.64573,2.97608,-4.16664,1.23528,0.424491,-2.66099,0.24652,-2.64573,2.97608,-4.16664,1.23528,0.424491,-2.66099,0.24652,-2.91206,2.38126,-3.88409,1.19751,0.422155,1.27646,0.0593527,-2.45879,3.63233,-4.48954,1.21803,0.427368,1.28595,0.0593527,-2.76746,3.34842,-3.55453,1.20199,0.428223,2.83063,0.0593527,-2.58438,2.66355,-4.82177,1.18787,0.479637,2.84676,0.0593527,-3.34871,3.16475,-4.38276,2.60129,-0.372769,-2.67746,0.0593527,-1.98935,2.83836,-3.98842,2.59871,-0.401332,-2.6725,0.0593527,
2.121,-2.72828,2.97729,-4.24317,1.24612,0.484266,-2.66815,0.24652,-2.72828,2.97729,-4.24317,1.24612,0.484266,-2.66815,0.24652,-2.72828,2.97729,-4.24317,1.24612,0.484266,-2.66815,0.24652,-2.72828,2.97729,-4.24317,1.24612,0.484266,-2.66815,0.24652,-2.72828,2.97729,-4.24317,1.24612,0.484266,-2.66815,0.24652,-2.96807,2.37933,-3.91356,1.25312,0.480704,1.27296,0.0593527,-2.5059,3.60877,-4.5844,1.25782,0.486484,1.27544,0.0593527,-2.84282,3.37523,-3.62356,1.19338,0.466221,2.81292,0.0593527,-2.63588,2.61798,-4.87331,1.19454,0.461965,2.80504,0.0593527,-3.43182,3.15393,-4.46903,2.58642,-0.363339,-2.63315,0.0593527,-2.05497,2.83891,-4.03885,2.53595,-0.443697,-2.6135,0.0593527,
2.1311,-2.80223,2.96197,-4.31748,1.17791,0.512073,-2.71067,0.24652,-2.80223,2.96197,-4.31748,1.17791,0.512073,-2.71067,0.24652,-2.80223,2.96197,-4.31748,1.17791,0.512073,-2.71067,0.24652,-2.80223,2.96197,-4.31748,1.17791,0.512073,-2.71067,0.24652,-2.80223,2.96197,-4.31748,1.17791,0.512073,-2.71067,0.24652,-3.0311,2.39437,-3.95279,1.32246,0.539821,1.27976,0.0593527,-2.57739,3.58505,-4.67863,1.11366,0.479234,1.17882,0.0593527,-2.92516,3.38919,-3.70981,1.15876,0.575896,2.76586,0.0593527,-2.69437,2.57498,-4.91908,1.18599,0.515082,2.77458,0.0593527,-3.49648,3.12329,-4.54398,2.50925,-0.443548,-2.5652,0.0593527,-2.1212,2.84456,-4.08539,2.47741,-0.479532,-2.55461,0.0593527,
2.1412,-2.87104,2.95038,-4.37699,1.14725,0.526162,-2.75566,0.24652,-2.87104,2.95038,-4.37699,1.14725,0.526162,-2.75566,0.24652,-2.87104,2.95038,-4.37699,1.14725,0.526162,-2.75566,0.24652,-2.87104,2.95038,-4.37699,1.14725,0.526162,-2.75566,0.24652,-2.87104,2.95038,-4.37699,1.14725,0.526162,-2.75566,0.24652,-3.08327,2.42461,-4.00818,1.30193,0.557502,1.2352,0.0593527,-2.65844,3.54495,-4.76283,1.25581,0.565728,1.22002,0.0593527,-3.0023,3.38559,-3.80869,1.19881,0.516883,2.74893,0.0593527,-2.75794,2.54796,-4.95181,1.16454,0.582926,2.73689,0.0593527,-3.53476,3.08378,-4.62377,2.61656,-0.26603,-2.56884,0.0593527,-2.21222,2.85498,-4.14735,2.61544,-0.239556,-2.57639,0.0593527,
2.1513,-2.94141,2.93981,-4.44143,1.14995,0.548202,-2.78884,0.24652,-2.94141,2.93981,-4.44143,1.14995,0.548202,-2.78884,0.24652,-2.94141,2.93981,-4.44143,1.14995,0.548202,-2.78884,0.24652,-2.94141,2.93981,-4.44143,1.14995,0.548202,-2.78884,0.24652,-2.94141,2.93981,-4.44143,1.14995,0.548202,-2.78884,0.24652,-3.12939,2.45406,-4.05863,1.22959,0.555832,1.15599,0.0593527,-2.73353,3.51083,-4.82613,1.12179,0.542569,1.11046,0.0593527,-3.08159,3.38074,-3.8996,1.16712,0.606102,2.69148,0.0593527,-2.80642,2.534,-4.9733,1.18277,0.574338,2.70826,0.0593527,-3.57155,3.05363,-4.69204,2.56847,-0.329308,-2.52322,0.0593527,-2.29826,2.87205,-4.19412,2.51622,-0.362019,-2.52167,0.0593527,
2.1614,-3.00769,2.92609,-4.49816,1.16146,0.570445,-2.83362,0.24652,-3.00769,2.92609,-4.49816,1.16146,0.570445,-2.83362,0.24652,-3.00769,2.92609,-4.49816,1.16146,0.570445,-2.83362,0.24652,-3.00769,2.92609,-4.49816,1.16146,0.570445,-2.83362,0.24652,-3.00769,2.92609,-4.49816,1.16146,0.570445,-2.83362,0.24652,-3.18291,2.47998,-4.10195,1.30273,0.604386,1.15561,0.0593527,-2.80436,3.50939,-4.88402,1.23522,0.60278,1.12959,0.0593527,-3.16875,3.40088,-3.97195,1.16891,0.631179,2.65414,0.0593527,-2.84659,2.53887,-4.99972,1.15969,0.641726,2.65107,0.0593527,-3.62689,3.03934,-4.75326,2.57985,-0.30685,-2.50636,0.0593527,-2.3733,2.91259,-4.23019,2.59223,-0.255737,-2.52417,0.0593527,
2.1715,-3.068,2.9388,-4.53938,1.19079,0.604694,-2.89472,0.24652,-3.068,2.9388,-4.53938,1.19079,0.604694,-2.89472,0.24652,-3.068,2.9388,-4.53938,1.19079,0.604694,-2.89472,0.24652,-3.068,2.9388,-4.53938,1.19079,0.604694,-2.89472,0.24652,-3.068,2.9388,-4.53938,1.19079,0.604694,-2.89472,0.24652,-3.24115,2.49206,-4.1435,1.27974,0.606369,1.09559,0.0593527,-2.88146,3.52132,-4.93094,1.20767,0.596312,1.06262,0.0593527,-3.25945,3.42303,-4.03737,1.22338,0.587684,2.63173,0.0593527,-2.87766,2.56242,-5.02895,1.21221,0.60183,2.62951,0.0593527,-3.68112,3.02459,-4.81702,2.69265,-0.167825,-2.52057,0.0593527,-2.44631,2.96309,-4.26006,2.67204,-0.176712,-2.52267,0.0593527,
2.1816,-3.12535,2.96851,-4.57666,1.20822,0.64377,-2.96317,0.24652,-3.12535,2.96851,-4.57666,1.20822,0.64377,-2.96317,0.24652,-3.12535,2.96851,-4.57666,1.20822,0.64377,-2.96317,0.24652,-3.12535,2.96851,-4.57666,1.20822,0.64377,-2.96317,0.24652,-3.12535,2.96851,-4.57666,1.20822,0.64377,-2.96317,0.24652,-3.30087,2.49631,-4.17724,1.16683,0.552487,0.98041,0.0593527,-2.96029,3.5577,-4.97236,1.22247,0.592638,1.01134,0.0593527,-3.36364,3.45137,-4.08492,1.20687,0.652813,2.56251,0.0593527,-2.90111,2.58782,-5.05613,1.1885,0.67447,2.55374,0.0593527,-3.7489,3.0144,-4.87289,2.65799,-0.246843,-2.50348,0.0593527,-2.51047,3.0262,-4.27378,2.63292,-0.27103,-2.50194,0.0593527,
2.1917,-3.18242,3.00355,-4.60639,1.22197,0.663967,-3.02991,0.24652,-3.18242,3.00355,-4.60639,1.22197,0.663967,-3.02991,0.24652,-3.18242,3.00355,-4.60639,1.22197,0.663967,-3.02991,0.24652,-3.18242,3.00355,-4.60639,1.22197,0.663967,-3.02991,0.24652,-3.18242,3.00355,-4.60639,1.22197,0.663967,-3.02991,0.24652,-3.36069,2.49122,-4.20639,1.26793,0.601179,0.985342,0.0593527,-3.04411,3.60249,-5.01538,1.26948,0.598579,0.986224,0.0593527,-3.47355,3.48076,-4.12718,1.30456,0.566243,2.56805,0.0593527,-2.92902,2.61718,-5.09849,1.30877,0.560651,2.571,0.0593527,-3.82702,3.00622,-4.93354,2.78402,-0.107066,-2.52715,0.0593527,-2.57748,3.09093,-4.28755,2.80688,-0.0813781,-2.52628,0.0593527,
2.2018,-3.24972,3.0406,-4.6371,1.27247,0.666877,-3.05464,0.24652,-3.24972,3.0406,-4.6371,1.27247,0.666877,-3.05464,0.24652,-3.24972,3.0406,-4.6371,1.27247,0.666877,-3.05464,0.24652,-3.24972,3.0406,-4.6371,1.27247,0.666877,-3.05464,0.24652,-3.24972,3.0406,-4.6371,1.27247,0.666877,-3.05464,0.24652,-3.41479,2.48176,-4.2338,1.37906,0.643418,0.99764,0.0593527,-3.12064,3.63394,-5.064,1.39181,0.653514,1.00497,0.0593527,-3.58249,3.49315,-4.1605,1.27249,0.63539,2.49622,0.0593527,-2.95111,2.62273,-5.13845,1.27843,0.62913,2.50192,0.0593527,-3.89753,2.98196,-4.99991,2.73069,-0.221439,-2.51256,0.0593527,-2.63457,3.13373,-4.29894,2.75092,-0.194417,-2.51692,0.0593527,
2.2119,-3.31702,3.05872,-4.67157,1.34212,0.629984,-3.03345,0.24652,-3.31702,3.05872,-4.67157,1.34212,0.629984,-3.03345,0.24652,-3.31702,3.05872,-4.67157,1.34212,0.629984,-3.03345,0.24652,-3.31702,3.05872,-4.67157,1.34212,0.629984,-3.03345,0.24652,-3.31702,3.05872,-4.67157,1.34212,0.629984,-3.03345,0.24652,-3.4671,2.47497,-4.2568,1.25165,0.546011,0.873377,0.0593527,-3.19402,3.65341,-5.11094,1.25232,0.559574,0.871983,0.0593527,-3.69028,3.49766,-4.19953,1.32806,0.607405,2.47783,0.0593527,-2.97753,2.63164,-5.16329,1.26508,0.666335,2.43563,0.0593527,-3.96039,2.94907,-5.06349,2.85591,-0.0843594,-2.52274,0.0593527,-2.70101,3.176,-4.31304,2.79492,-0.165688,-2.51684,0.0593527,
2.222,-3.38055,3.05274,-4.7094,1.38658,0.586356,-3.01919,0.24652,-3.38055,3.05274,-4.7094,1.38658,0.586356,-3.01919,0.24652,-3.38055,3.05274,-4.7094,1.38658,0.586356,-3.01919,0.24652,-3.38055,3.05274,-4.7094,1.38658,0.586356,-3.01919,0.24652,-3.38055,3.05274,-4.7094,1.38658,0.586356,-3.01919,0.24652,-3.5223,2.47811,-4.28208,1.35566,0.611226,0.875921,0.0593527,-3.27732,3.656,-5.15016,1.36926,0.610752,0.884355,0.0593527,-3.79417,3.48937,-4.2529,1.3727,0.593043,2.45063,0.0593527,-3.00247,2.6496,-5.18788,1.35126,0.615433,2.43788,0.0593527,-4.01191,2.9239,-5.1085,2.94291,0.00682335,-2.52126,0.0593527,-2.78701,3.21974,-4.32307,2.95764,0.0197656,-2.51712,0.0593527,
2.2321,-3.44506,3.04297,-4.7451,1.42149,0.588009,-3.02606,0.24652,-3.44506,3.04297,-4.7451,1.42149,0.588009,-3.02606,0.24652,-3.44506,3.04297,-4.7451,1.42149,0.588009,-3.02606,0.24652,-3.44506,3.04297,-4.7451,1.42149,0.588009,-3.02606,0.24652,-3.44506,3.04297,-4.7451,1.42149,0.588009,-3.02606,0.24652,-3.57043,2.47429,-4.32049,1.44021,0.655405,0.871507,0.0593527,-3.36012,3.64313,-5.1798,1.44705,0.648095,0.877451,0.0593527,-3.8908,3.45803,-4.30886,1.32691,0.660275,2.37166,0.0593527,-3.04,2.66228,-5.20126,1.39191,0.60661,2.40687,0.0593527,-4.0551,2.88387,-5.15425,2.86892,-0.134184,-2.51228,0.0593527,-2.87957,3.24317,-4.34632,2.90234,-0.0923873,-2.51168,0.0593527,
2.2422,-3.51303,3.03069,-4.77687,1.4442,0.610701,-3.06184,0.24652,-3.51303,3.03069,-4.77687,1.4442,0.610701,-3.06184,0.24652,-3.51303,3.03069,-4.77687,1.4442,0.610701,-3.06184,0.24652,-3.51303,3.03069,-4.77687,1.4442,0.610701,-3.06184,0.24652,-3.51303,3.03069,-4.77687,1.4442,0.610701,-3.06184,0.24652,-3.61446,2.45654,-4.36515,1.33287,0.543625,0.760939,0.0593527,-3.44608,3.61906,-5.21437,1.34969,0.564297,0.769477,0.0593527,-3.98057,3.41383,-4.3601,1.39179,0.632501,2.35527,0.0593527,-3.08248,2.66046,-5.21399,1.34965,0.665287,2.33042,0.0593527,-4.0872,2.82948,-5.20382,3.00767,0.0116608,-2.51418,0.0593527,-2.97166,3.24236,-4.37624,2.95319,-0.0605739,-2.51454,0.0593527,
2.2523,-3.58211,3.00454,-4.81044,1.45539,0.634484,-3.11795,0.24652,-3.58211,3.00454,-4.81044,1.45539,0.634484,-3.11795,0.24652,-3.58211,3.00454,-4.81044,1.45539,0.634484,-3.11795,0.24652,-3.58211,3.00454,-4.81044,1.45539,0.634484,-3.11795,0.24652,-3.58211,3.00454,-4.81044,1.45539,0.634484,-3.11795,0.24652,-3.66083,2.42721,-4.40072,1.46115,0.631901,0.782457,0.0593527,-3.52794,3.58429,-5.2492,1.47967,0.644308,0.793437,0.0593527,-4.06779,3.35852,-4.41519,1.48149,0.586317,2.35633,0.0593527,-3.11916,2.65185,-5.23528,1.43627,0.622615,2.33136,0.0593527,-4.12643,2.77119,-5.24858,3.07881,0.070901,-2.5109,0.0593527,-3.06212,3.24156,-4.39993,3.0923,0.0895082,-2.50992,0.0593527,
2.2624,-3.64992,2.96521,-4.84546,1.46003,0.654669,3.10295,0.24652,-3.64992,2.96521,-4.84546,1.46003,0.654669,3.10295,0.24652,-3.64992,2.96521,-4.84546,1.46003,0.654669,3.10295,0.24652,-3.64992,2.96521,-4.84546,1.46003,0.654669,3.10295,0.24652,-3.64992,2.96521,-4.84546,1.46003,0.654669,3.10295,0.24652,-3.71117,2.39095,-4.4346,1.54001,0.680512,0.77969,0.0593527,-3.61147,3.55369,-5.2948,1.45887,0.619336,0.732309,0.0593527,-4.16233,3.3114,-4.46879,1.43443,0.643444,2.2756,0.0593527,-3.15738,2.63792,-5.2499,1.4748,0.620023,2.31303,0.0593527,-4.16254,2.73515,-5.28968,3.04841,-0.0116348,-2.48917,0.0593527,-3.14403,3.23467,-4.42331,3.05048,-0.00208857,-2.50654,0.0593527,
2.2725,-3.70658,2.93296,-4.89001,1.48598,0.681765,3.06444,0.24652,-3.70658,2.93296,-4.89001,1.48598,0.681765,3.06444,0.24652,-3.70658,2.93296,-4.89001,1.48598,0.681765,3.06444,0.24652,-3.70658,2.93296,-4.89001,1.48598,0.681765,3.06444,0.24652,-3.70658,2.93296,-4.89001,1.48598,0.681765,3.06444,0.24652,-3.78198,2.37507,-4.46737,1.42237,0.579903,0.668952,0.0593527,-3.6857,3.52001,-5.33773,1.47772,0.649293,0.703291,0.0593527,-4.24792,3.27939,-4.52913,1.47779,0.627539,2.25632,0.0593527,-3.21412,2.62945,-5.25376,1.46656,0.642832,2.27749,0.0593527,-4.19747,2.7138,-5.32182,-3.06145,0.192639,-2.44775,0.0593527,-3.23464,3.2314,-4.44999,-3.14018,0.116267,-2.48785,0.0593527,
2.2826,-3.76031,2.9154,-4.93249,1.49578,0.706675,3.00957,0.24652,-3.76031,2.9154,-4.93249,1.49578,0.706675,3.00957,0.24652,-3.76031,2.9154,-4.93249,1.49578,0.706675,3.00957,0.24652,-3.76031,2.9154,-4.93249,1.49578,0.706675,3.00957,0.24652,-3.76031,2.9154,-4.93249,1.49578,0.706675,3.00957,0.24652,-3.83509,2.39619,-4.50522,1.50472,0.685464,0.68068,0.0593527,-3.748,3.48076,-5.37928,1.42806,0.620494,0.636429,0.0593527,-4.3052,3.25561,-4.59791,1.4553,0.671219,2.20258,0.0593527,-3.27071,2.62892,-5.25786,1.40874,0.706266,2.20469,0.0593527,-4.22612,2.6879,-5.3519,-3.10361,0.127787,-2.42577,0.0593527,-3.32316,3.23736,-4.49602,3.10031,0.0551698,-2.46595,0.0593527,
2.2927,-3.8152,2.90238,-4.97216,1.4824,0.734614,2.94108,0.24652,-3.8152,2.90238,-4.97216,1.4824,0.734614,2.94108,0.24652,-3.8152,2.90238,-4.97216,1.4824,0.734614,2.94108,0.24652,-3.8152,2.90238,-4.97216,1.4824,0.734614,2.94108,0.24652,-3.8152,2.90238,-4.97216,1.4824,0.734614,2.94108,0.24652,-3.86778,2.42844,-4.52604,1.45461,0.668609,0.616175,0.0593527,-3.79587,3.46055,-5.43688,1.48822,0.71343,0.639032,0.0593527,-4.35428,3.25743,-4.66652,1.46687,0.714103,2.18008,0.0593527,-3.30644,2.63863,-5.27848,1.4924,0.704719,2.2153,0.0593527,-4.24881,2.65623,-5.39032,-3.01563,0.20179,-2.37815,0.0593527,-3.39202,3.2681,-4.54937,-3.09529,0.133563,-2.41248,0.0593527,
2.3028,-3.85421,2.9118,-5.01428,1.45205,0.754702,2.88394,0.24652,-3.85421,2.9118,-5.01428,1.45205,0.754702,2.88394,0.24652,-3.85421,2.9118,-5.01428,1.45205,0.754702,2.88394,0.24652,-3.85421,2.9118,-5.01428,1.45205,0.754702,2.88394,0.24652,-3.85421,2.9118,-5.01428,1.45205,0.754702,2.88394,0.24652,-3.89602,2.47477,-4.54586,1.49588,0.756695,0.609335,0.0593527,-3.84228,3.44542,-5.50717,1.51021,0.77571,0.619505,0.0593527,-4.40429,3.26986,-4.73872,1.5139,0.757251,2.18058,0.0593527,-3.33199,2.65123,-5.30473,1.4934,0.768245,2.17525,0.0593527,-4.27333,2.61503,-5.42836,-3.02401,0.164772,-2.33959,0.0593527,-3.45173,3.31894,-4.61533,-3.07862,0.121751,-2.35612,0.0593527,
