time,0_rod(payload_bars compound_BS8eug).X,0_rod(payload_bars compound_BS8eug).Y,0_rod(payload_bars compound_BS8eug).Z,0_rod(payload_bars compound_BS8eug).Euler1,0_rod(payload_bars compound_BS8eug).Euler2,0_rod(payload_bars compound_BS8eug).Euler3,0_rod(payload_bars compound_BS8eug).mass,1_rod(payload_bars compound_BS8eug).X,1_rod(payload_bars compound_BS8eug).Y,1_rod(payload_bars compound_BS8eug).Z,1_rod(payload_bars compound_BS8eug).Euler1,1_rod(payload_bars compound_BS8eug).Euler2,1_rod(payload_bars compound_BS8eug).Euler3,1_rod(payload_bars compound_BS8eug).mass,2_rod(payload_bars compound_BS8eug).X,2_rod(payload_bars compound_BS8eug).Y,2_rod(payload_bars compound_BS8eug).Z,2_rod(payload_bars compound_BS8eug).Euler1,2_rod(payload_bars compound_BS8eug).Euler2,2_rod(payload_bars compound_BS8eug).Euler3,2_rod(payload_bars compound_BS8eug).mass,3_rod(payload_bars compound_BS8eug).X,3_rod(payload_bars compound_BS8eug).Y,3_rod(payload_bars compound_BS8eug).Z,3_rod(payload_bars compound_BS8eug).Euler1,3_rod(payload_bars compound_BS8eug).Euler2,3_rod(payload_bars compound_BS8eug).Euler3,3_rod(payload_bars compound_BS8eug).mass,4_rod(sense_bar compound_BS8eug).X,4_rod(sense_bar compound_BS8eug).Y,4_rod(sense_bar compound_BS8eug).Z,4_rod(sense_bar compound_BS8eug).Euler1,4_rod(sense_bar compound_BS8eug).Euler2,4_rod(sense_bar compound_BS8eug).Euler3,4_rod(sense_bar compound_BS8eug).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8787,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.72943,12.1206,0.0153745,0.00501245,0.012849,-2.35189,0.0593527,0.754118,12.116,0.0109709,0.00500028,0.0128349,-2.35189,0.0593527,0.00835683,11.596,-0.513572,0.0146638,0.00806126,-0.788935,0.0593527,0.0166619,12.6406,0.539905,0.0164294,0.00630812,-0.788938,0.0593527,0.0244136,11.5958,0.539487,-1.57377,-0.00134843,-0.00308588,0.0593527,0.000533406,12.6408,-0.513156,-1.5739,-0.00432373,-0.00294927,0.0593527,
0.8888,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.729432,11.245,0.0153803,0.00587159,0.0137086,-2.35188,0.0593527,0.75412,11.2405,0.0109642,0.00567446,0.0135102,-2.35188,0.0593527,0.00835557,10.7204,-0.513575,0.0152111,0.00751336,-0.78893,0.0593527,0.0166554,11.765,0.539906,0.0178692,0.00487402,-0.788929,0.0593527,0.0244115,10.7203,0.53949,-1.57377,-0.00228514,-0.00308764,0.0593527,0.000535822,11.7652,-0.513156,-1.57391,-0.00390378,-0.00295188,0.0593527,
0.8989,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.729434,10.3594,0.0153822,0.00629783,0.0141351,-2.35187,0.0593527,0.754115,10.3549,0.0109612,0.00634612,0.0141732,-2.35187,0.0593527,0.00836991,9.83486,-0.513575,0.0174024,0.00533439,-0.788916,0.0593527,0.0166689,10.8794,0.539903,0.0159174,0.00680864,-0.78894,0.0593527,0.024408,9.83467,0.539496,-1.57377,-0.00420774,-0.00308829,0.0593527,0.00053583,10.8796,-0.513148,-1.57391,-0.00219957,-0.00294918,0.0593527,
0.909,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73855e-07,0.24652,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73855e-07,0.24652,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73855e-07,0.24652,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73855e-07,0.24652,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73855e-07,0.24652,-0.729431,9.46383,0.0153759,0.00546861,0.0133046,-2.35189,0.0593527,0.754112,9.45928,0.010967,0.00576398,0.01359,-2.35188,0.0593527,0.0083724,8.93926,-0.513572,0.0170307,0.00570754,-0.788918,0.0593527,0.0166766,9.98381,0.539901,0.0143269,0.00839193,-0.788953,0.0593527,0.0244099,8.93908,0.539493,-1.57376,-0.0034069,-0.00308662,0.0593527,0.000533512,9.98403,-0.513147,-1.57391,-0.00247884,-0.00294625,0.0593527,
0.9191,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.72943,8.55823,0.0153742,0.00498028,0.0128171,-2.35189,0.0593527,0.754117,8.55368,0.0109709,0.00501468,0.0128485,-2.35189,0.0593527,0.00835813,8.03366,-0.513572,0.0148256,0.0079006,-0.788934,0.0593527,0.0166635,9.07822,0.539904,0.0161682,0.0065675,-0.78894,0.0593527,0.0244135,8.03347,0.539487,-1.57377,-0.00143346,-0.0030859,0.0593527,0.00053322,9.07843,-0.513155,-1.5739,-0.00421004,-0.00294895,0.0593527,
0.9292,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.729432,7.64262,0.0153798,0.00577564,0.0136125,-2.35188,0.0593527,0.75412,7.63807,0.0109652,0.00549322,0.0133303,-2.35189,0.0593527,0.00835471,7.11806,-0.513574,0.0150205,0.00770347,-0.788932,0.0593527,0.016655,8.16261,0.539906,0.0179024,0.00484194,-0.788929,0.0593527,0.024412,7.11786,0.539489,-1.57377,-0.00209877,-0.00308763,0.0593527,0.000535521,8.16282,-0.513157,-1.5739,-0.00407008,-0.002952,0.0593527,
0.9393,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.729434,6.71701,0.0153824,0.00632326,0.0141605,-2.35187,0.0593527,0.754115,6.71245,0.0109613,0.00630686,0.0141347,-2.35187,0.0593527,0.00836848,6.19244,-0.513575,0.0172265,0.00550916,-0.788917,0.0593527,0.0166672,7.23699,0.539903,0.016182,0.00654595,-0.788938,0.0593527,0.0244082,6.19226,0.539496,-1.57377,-0.00410963,-0.00308826,0.0593527,0.00053596,7.23721,-0.513148,-1.57391,-0.00232689,-0.00294956,0.0593527,
0.9494,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31638e-07,0.24652,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31638e-07,0.24652,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31638e-07,0.24652,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31638e-07,0.24652,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31638e-07,0.24652,-0.729432,5.78138,0.0153764,0.00556684,0.0134028,-2.35189,0.0593527,0.754112,5.77683,0.010966,0.00593948,0.0137644,-2.35188,0.0593527,0.00837321,5.25682,-0.513572,0.0172066,0.0055321,-0.788917,0.0593527,0.016677,6.30137,0.5399,0.0143138,0.0084041,-0.788954,0.0593527,0.0244094,5.25664,0.539494,-1.57376,-0.00358627,-0.00308665,0.0593527,0.000533837,6.30159,-0.513147,-1.57391,-0.00232259,-0.0029461,0.0593527,
0.9595,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.72943,4.83576,0.015374,0.00496156,0.0127985,-2.35189,0.0593527,0.754117,4.8312,0.0109707,0.00507829,0.0129109,-2.35189,0.0593527,0.00835958,4.31119,-0.513571,0.0150146,0.00771286,-0.788932,0.0593527,0.0166652,5.35574,0.539904,0.0159015,0.00683216,-0.788942,0.0593527,0.0244132,4.311,0.539488,-1.57377,-0.00154366,-0.00308586,0.0593527,0.000533116,5.35595,-0.513154,-1.5739,-0.0040703,-0.00294856,0.0593527,
0.9696,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.729432,3.88012,0.0153794,0.00567572,0.0135126,-2.35188,0.0593527,0.75412,3.87556,0.0109661,0.00532669,0.0131649,-2.35189,0.0593527,0.00835406,3.35555,-0.513574,0.0148605,0.00786312,-0.788933,0.0593527,0.0166548,4.40011,0.539906,0.0178954,0.00484962,-0.788929,0.0593527,0.0244125,3.35536,0.539488,-1.57377,-0.00192766,-0.00308764,0.0593527,0.000535205,4.40032,-0.513157,-1.5739,-0.00421492,-0.00295208,0.0593527,
0.9797,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.723439,2.91965,0.016053,0.0188224,0.0106115,-2.3492,0.0593527,0.748057,2.91518,0.0114812,-0.00669127,0.017163,-2.34937,0.0593527,0.00855221,2.52093,-0.513182,0.0168229,0.00872113,-0.882989,0.0593527,0.0165927,3.43516,0.540539,0.0164759,0.00641466,-0.787632,0.0593527,0.0243192,2.3895,0.537631,-1.57362,-0.00537017,-0.00334911,0.0593527,-1.7367e-05,3.4367,-0.528158,-1.57406,0.00929883,-0.00302766,0.0593527,
0.9898,-0.0116473,2.6819,-0.0602866,-0.0357364,-0.0582837,0.0240522,0.24652,-0.0116473,2.6819,-0.0602866,-0.0357364,-0.0582837,0.0240522,0.24652,-0.0116473,2.6819,-0.0602866,-0.0357364,-0.0582837,0.0240522,0.24652,-0.0116473,2.6819,-0.0602866,-0.0357364,-0.0582837,0.0240522,0.24652,-0.0116473,2.6819,-0.0602866,-0.0357364,-0.0582837,0.0240522,0.24652,-0.689395,2.57031,-0.0162771,0.0366361,-0.074399,-2.31289,0.0593527,0.696403,2.57791,-0.0321454,0.00711613,0.11451,-2.31628,0.0593527,0.0121332,2.26699,-0.595957,0.0248723,0.00864717,-1.09312,0.0593527,0.00853663,3.0354,0.490012,0.0339378,0.00855612,-0.758294,0.0593527,0.0247008,1.98686,0.433034,-1.55457,0.0120426,-0.0157012,0.0593527,0.00607666,3.00411,-0.622457,-1.54371,-0.0592128,-0.00821794,0.0593527,
0.9999,-0.0299357,3.08089,-0.0996717,-0.0224468,-0.0573197,-0.450805,0.24652,-0.0299357,3.08089,-0.0996717,-0.0224468,-0.0573197,-0.450805,0.24652,-0.0299357,3.08089,-0.0996717,-0.0224468,-0.0573197,-0.450805,0.24652,-0.0299357,3.08089,-0.0996717,-0.0224468,-0.0573197,-0.450805,0.24652,-0.0299357,3.08089,-0.0996717,-0.0224468,-0.0573197,-0.450805,0.24652,-0.689498,2.93733,-0.0998766,-0.117763,-0.268212,-2.46124,0.0593527,0.675346,2.96712,-0.0862662,0.0867164,0.198621,-2.47732,0.0593527,-0.00495681,2.48649,-0.491295,0.117848,-0.0545318,-0.967551,0.0593527,-0.00472551,3.52128,0.344569,0.0592787,-0.0138576,-0.923218,0.0593527,0.0203653,2.51039,0.424414,-1.54627,-0.0770204,-0.00194079,0.0593527,-0.0178639,3.33809,-0.70456,-1.55681,0.0963687,0.0116655,0.0593527,
1.01,-0.0431799,3.36742,-0.132216,-0.0535519,0.0168471,-0.510904,0.24652,-0.0431799,3.36742,-0.132216,-0.0535519,0.0168471,-0.510904,0.24652,-0.0431799,3.36742,-0.132216,-0.0535519,0.0168471,-0.510904,0.24652,-0.0431799,3.36742,-0.132216,-0.0535519,0.0168471,-0.510904,0.24652,-0.0431799,3.36742,-0.132216,-0.0535519,0.0168471,-0.510904,0.24652,-0.719582,3.44273,-0.17629,0.0320828,0.127008,-2.69155,0.0593527,0.687049,3.47894,-0.150223,0.00471298,-0.159163,-2.68264,0.0593527,-0.00734931,2.79483,-0.467968,0.0817791,-0.0226125,-1.10752,0.0593527,-0.0290456,4.01522,0.165507,0.0486654,-0.0196598,-1.19151,0.0593527,-0.0152815,3.17858,0.517097,-1.5546,-0.280487,0.019262,0.0593527,-0.0430433,3.7679,-0.752615,-1.56003,-0.387692,0.0176754,0.0593527,
1.0201,-0.0578973,3.77633,-0.159525,0.0351615,0.117819,-0.498578,0.24652,-0.0578973,3.77633,-0.159525,0.0351615,0.117819,-0.498578,0.24652,-0.0578973,3.77633,-0.159525,0.0351615,0.117819,-0.498578,0.24652,-0.0578973,3.77633,-0.159525,0.0351615,0.117819,-0.498578,0.24652,-0.0578973,3.77633,-0.159525,0.0351615,0.117819,-0.498578,0.24652,-0.743435,3.81186,-0.22066,0.0428974,0.185134,-2.89599,0.0593527,0.662972,3.84978,-0.159323,0.0025938,-0.208936,-2.88552,0.0593527,-0.0253839,3.13281,-0.36261,0.0675582,-0.020498,-1.32909,0.0593527,-0.0369084,4.47947,-0.00451949,0.0974155,-0.0441598,-1.36426,0.0593527,-0.0356866,3.6835,0.503094,-1.56759,-0.45258,0.0415317,0.0593527,-0.0486133,4.0284,-0.893691,-1.57229,-0.765168,0.0414602,0.0593527,
1.0302,-0.082716,4.23736,-0.219862,0.0817664,-0.00212381,-0.596585,0.24652,-0.082716,4.23736,-0.219862,0.0817664,-0.00212381,-0.596585,0.24652,-0.082716,4.23736,-0.219862,0.0817664,-0.00212381,-0.596585,0.24652,-0.082716,4.23736,-0.219862,0.0817664,-0.00212381,-0.596585,0.24652,-0.082716,4.23736,-0.219862,0.0817664,-0.00212381,-0.596585,0.24652,-0.751823,4.14319,-0.236246,0.0525502,-0.122152,-3.09069,0.0593527,0.65287,4.18331,-0.19998,0.000866265,0.198562,-3.08925,0.0593527,-0.0222872,3.48552,-0.22794,0.0731969,-0.0165269,-1.50429,0.0593527,-0.0645894,4.89047,-0.177685,0.147535,-0.0136809,-1.53097,0.0593527,-0.0544852,4.10332,0.499431,-1.56225,-0.735889,0.0269974,0.0593527,-0.044587,4.16953,-0.931327,-1.56863,-0.671614,0.0383458,0.0593527,
1.0403,-0.091716,4.58619,-0.280476,0.096895,-0.0829952,-0.786789,0.24652,-0.091716,4.58619,-0.280476,0.096895,-0.0829952,-0.786789,0.24652,-0.091716,4.58619,-0.280476,0.096895,-0.0829952,-0.786789,0.24652,-0.091716,4.58619,-0.280476,0.096895,-0.0829952,-0.786789,0.24652,-0.091716,4.58619,-0.280476,0.096895,-0.0829952,-0.786789,0.24652,-0.767198,4.53378,-0.252854,0.06858,-0.177817,3.00635,0.0593527,0.635276,4.57401,-0.21769,0.0433464,-0.158557,3.00507,0.0593527,-0.0421145,3.87752,-0.137468,-0.0742776,-0.0220014,-1.70172,0.0593527,-0.0940876,5.25445,-0.333723,-0.0319771,-0.0127886,-1.70641,0.0593527,-0.0762677,4.64333,0.464332,-1.57589,-1.05658,0.0450127,0.0593527,-0.0640587,4.44619,-0.931234,-1.56269,-1.00077,0.0286387,0.0593527,
1.0504,-0.108468,4.91455,-0.31129,0.0745769,-0.0787078,-1.02315,0.24652,-0.108468,4.91455,-0.31129,0.0745769,-0.0787078,-1.02315,0.24652,-0.108468,4.91455,-0.31129,0.0745769,-0.0787078,-1.02315,0.24652,-0.108468,4.91455,-0.31129,0.0745769,-0.0787078,-1.02315,0.24652,-0.108468,4.91455,-0.31129,0.0745769,-0.0787078,-1.02315,0.24652,-0.797034,4.91448,-0.291397,-0.0254349,0.126747,2.82338,0.0593527,0.627831,4.98008,-0.258337,0.0539517,0.0102133,2.82394,0.0593527,-0.0571737,4.25489,-0.0496503,0.0877828,0.00617137,-1.89583,0.0593527,-0.103401,5.59526,-0.503612,0.234559,0.0539858,-1.87124,0.0593527,-0.100834,5.18971,0.404705,-1.56519,-1.06108,0.0464348,0.0593527,-0.0691896,4.73218,-0.969005,-1.58081,-1.12626,0.0627857,0.0593527,
1.0605,-0.116368,5.27947,-0.343318,0.0310169,-0.0525223,-1.27884,0.24652,-0.116368,5.27947,-0.343318,0.0310169,-0.0525223,-1.27884,0.24652,-0.116368,5.27947,-0.343318,0.0310169,-0.0525223,-1.27884,0.24652,-0.116368,5.27947,-0.343318,0.0310169,-0.0525223,-1.27884,0.24652,-0.116368,5.27947,-0.343318,0.0310169,-0.0525223,-1.27884,0.24652,-0.841311,5.24576,-0.336894,0.154719,-0.2247,2.63544,0.0593527,0.634373,5.33974,-0.300653,0.0923626,-0.0766434,2.64703,0.0593527,-0.0776873,4.63222,0.0332279,0.0593794,-0.00868001,-2.07369,0.0593527,-0.131983,5.93722,-0.669096,-0.155983,-0.122785,-2.05269,0.0593527,-0.133506,5.65294,0.330004,-1.63856,-1.36466,0.131497,0.0593527,-0.0778073,4.9426,-0.977503,-1.57573,-1.20602,0.0688454,0.0593527,
1.0706,-0.13329,5.64165,-0.375098,0.0411041,-0.00963929,-1.51847,0.24652,-0.13329,5.64165,-0.375098,0.0411041,-0.00963929,-1.51847,0.24652,-0.13329,5.64165,-0.375098,0.0411041,-0.00963929,-1.51847,0.24652,-0.13329,5.64165,-0.375098,0.0411041,-0.00963929,-1.51847,0.24652,-0.13329,5.64165,-0.375098,0.0411041,-0.00963929,-1.51847,0.24652,-0.86026,5.56901,-0.387559,0.00706988,0.0575881,2.47211,0.0593527,0.617876,5.67345,-0.34342,-0.0013917,0.0422583,2.47307,0.0593527,-0.096457,5.05053,0.0880635,0.144109,0.0492401,-2.24017,0.0593527,-0.143154,6.21176,-0.81905,0.256129,0.142103,-2.24502,0.0593527,-0.154542,6.08577,0.225923,-1.63768,-1.36162,0.138422,0.0593527,-0.0820294,5.15363,-0.939522,-1.67658,-1.38053,0.180739,0.0593527,
1.0807,-0.154783,5.96459,-0.419235,0.0853393,0.0153055,-1.67733,0.24652,-0.154783,5.96459,-0.419235,0.0853393,0.0153055,-1.67733,0.24652,-0.154783,5.96459,-0.419235,0.0853393,0.0153055,-1.67733,0.24652,-0.154783,5.96459,-0.419235,0.0853393,0.0153055,-1.67733,0.24652,-0.154783,5.96459,-0.419235,0.0853393,0.0153055,-1.67733,0.24652,-0.853439,5.91277,-0.418881,0.144705,-0.097246,2.28401,0.0593527,0.588424,6.02205,-0.373301,0.203417,-0.134675,2.27901,0.0593527,-0.112137,5.48457,0.152514,0.0517792,-0.0312663,-2.43193,0.0593527,-0.148322,6.44298,-0.939785,-0.101278,-0.205081,-2.41107,0.0593527,-0.175321,6.51433,0.0715402,1.82932,-1.41744,2.95465,0.0593527,-0.089431,5.4225,-0.870975,1.78473,-1.35814,2.9999,0.0593527,
1.0908,-0.16609,6.27695,-0.458969,0.129427,0.0288674,-1.82293,0.24652,-0.16609,6.27695,-0.458969,0.129427,0.0288674,-1.82293,0.24652,-0.16609,6.27695,-0.458969,0.129427,0.0288674,-1.82293,0.24652,-0.16609,6.27695,-0.458969,0.129427,0.0288674,-1.82293,0.24652,-0.16609,6.27695,-0.458969,0.129427,0.0288674,-1.82293,0.24652,-0.872708,6.24182,-0.454635,0.0225255,0.00646816,2.10125,0.0593527,0.568826,6.35518,-0.411936,-0.0493225,0.0502728,2.09852,0.0593527,-0.137354,5.93219,0.190174,0.0699269,-0.0143258,-2.61953,0.0593527,-0.161725,6.66694,-1.05646,0.0894552,0.0194541,-2.61959,0.0593527,-0.199413,6.92439,-0.072032,1.74366,-1.2914,3.04441,0.0593527,-0.101817,5.67607,-0.795615,1.98258,-1.48303,2.81056,0.0593527,
1.1009,-0.180126,6.59414,-0.494146,0.130812,0.012822,-1.9839,0.24652,-0.180126,6.59414,-0.494146,0.130812,0.012822,-1.9839,0.24652,-0.180126,6.59414,-0.494146,0.130812,0.012822,-1.9839,0.24652,-0.180126,6.59414,-0.494146,0.130812,0.012822,-1.9839,0.24652,-0.180126,6.59414,-0.494146,0.130812,0.012822,-1.9839,0.24652,-0.894409,6.55046,-0.4899,0.0269105,0.00225916,1.91481,0.0593527,0.563898,6.67749,-0.457638,0.103353,-0.0250111,1.91528,0.0593527,-0.162385,6.36181,0.217204,0.0928021,0.0371999,-2.80492,0.0593527,-0.177588,6.86008,-1.16293,0.101641,0.0625821,-2.80204,0.0593527,-0.223538,7.30057,-0.230572,1.72173,-1.22505,3.07798,0.0593527,-0.112802,5.92184,-0.717212,1.68582,-0.961798,3.10764,0.0593527,
1.111,-0.196536,6.90213,-0.52749,0.0799111,-0.01779,-2.17947,0.24652,-0.196536,6.90213,-0.52749,0.0799111,-0.01779,-2.17947,0.24652,-0.196536,6.90213,-0.52749,0.0799111,-0.01779,-2.17947,0.24652,-0.196536,6.90213,-0.52749,0.0799111,-0.01779,-2.17947,0.24652,-0.196536,6.90213,-0.52749,0.0799111,-0.01779,-2.17947,0.24652,-0.927868,6.83725,-0.521451,0.188502,-0.0265217,1.73364,0.0593527,0.554426,6.98924,-0.508001,0.238917,-0.0362414,1.73177,0.0593527,-0.177163,6.79298,0.221655,0.0768144,-0.0574258,-2.98064,0.0593527,-0.183517,7.03779,-1.25268,0.0637814,-0.142685,-2.98374,0.0593527,-0.246295,7.64993,-0.395923,1.6794,-0.859358,3.12704,0.0593527,-0.119178,6.17741,-0.632796,1.69106,-0.951835,3.12297,0.0593527,
1.1211,-0.211057,7.19588,-0.564214,0.100772,-0.033542,-2.39252,0.24652,-0.211057,7.19588,-0.564214,0.100772,-0.033542,-2.39252,0.24652,-0.211057,7.19588,-0.564214,0.100772,-0.033542,-2.39252,0.24652,-0.211057,7.19588,-0.564214,0.100772,-0.033542,-2.39252,0.24652,-0.211057,7.19588,-0.564214,0.100772,-0.033542,-2.39252,0.24652,-0.938551,7.12763,-0.552101,-0.0262772,-0.00830389,1.55919,0.0593527,0.538978,7.28729,-0.556634,-0.028638,-0.00572798,1.55912,0.0593527,-0.203872,7.21549,0.191987,0.0897194,0.0487132,3.12295,0.0593527,-0.195323,7.20433,-1.29545,0.0890593,0.122064,3.11544,0.0593527,-0.26733,7.95223,-0.56926,1.67942,-0.820451,3.14023,0.0593527,-0.134113,6.46747,-0.541847,1.67854,-0.868755,3.14036,0.0593527,
1.1312,-0.226856,7.47373,-0.599377,0.126379,0.000378156,-2.58415,0.24652,-0.226856,7.47373,-0.599377,0.126379,0.000378156,-2.58415,0.24652,-0.226856,7.47373,-0.599377,0.126379,0.000378156,-2.58415,0.24652,-0.226856,7.47373,-0.599377,0.126379,0.000378156,-2.58415,0.24652,-0.226856,7.47373,-0.599377,0.126379,0.000378156,-2.58415,0.24652,-0.946924,7.41796,-0.590382,0.12583,0.00696198,1.37864,0.0593527,0.514463,7.57979,-0.597555,0.0947952,0.00079849,1.37862,0.0593527,-0.227939,7.6356,0.127241,0.0876719,0.0347818,2.93901,0.0593527,-0.203701,7.36019,-1.31628,0.0767812,0.0899253,2.94115,0.0593527,-0.284398,8.21565,-0.739119,1.67738,-0.597724,-3.13556,0.0593527,-0.147024,6.77951,-0.447807,1.67815,-0.479758,-3.13591,0.0593527,
1.1413,-0.244385,7.74682,-0.634398,0.125941,0.0367356,-2.74974,0.24652,-0.244385,7.74682,-0.634398,0.125941,0.0367356,-2.74974,0.24652,-0.244385,7.74682,-0.634398,0.125941,0.0367356,-2.74974,0.24652,-0.244385,7.74682,-0.634398,0.125941,0.0367356,-2.74974,0.24652,-0.244385,7.74682,-0.634398,0.125941,0.0367356,-2.74974,0.24652,-0.963635,7.68971,-0.625547,0.173706,0.035461,1.19664,0.0593527,0.500678,7.85882,-0.642413,0.220895,0.0543134,1.19903,0.0593527,-0.252049,8.04077,0.0533412,0.118597,-0.0425444,2.75534,0.0593527,-0.206741,7.50453,-1.32207,0.140782,-0.0965679,2.75705,0.0593527,-0.300586,8.45561,-0.909596,1.6794,-0.340582,-3.12881,0.0593527,-0.161315,7.09168,-0.358815,1.67981,-0.441053,-3.1272,0.0593527,
