time,0_rod(payload_bars compound_3).X,0_rod(payload_bars compound_3).Y,0_rod(payload_bars compound_3).Z,0_rod(payload_bars compound_3).Euler1,0_rod(payload_bars compound_3).Euler2,0_rod(payload_bars compound_3).Euler3,0_rod(payload_bars compound_3).mass,1_rod(payload_bars compound_3).X,1_rod(payload_bars compound_3).Y,1_rod(payload_bars compound_3).Z,1_rod(payload_bars compound_3).Euler1,1_rod(payload_bars compound_3).Euler2,1_rod(payload_bars compound_3).Euler3,1_rod(payload_bars compound_3).mass,2_rod(payload_bars compound_3).X,2_rod(payload_bars compound_3).Y,2_rod(payload_bars compound_3).Z,2_rod(payload_bars compound_3).Euler1,2_rod(payload_bars compound_3).Euler2,2_rod(payload_bars compound_3).Euler3,2_rod(payload_bars compound_3).mass,3_rod(payload_bars compound_3).X,3_rod(payload_bars compound_3).Y,3_rod(payload_bars compound_3).Z,3_rod(payload_bars compound_3).Euler1,3_rod(payload_bars compound_3).Euler2,3_rod(payload_bars compound_3).Euler3,3_rod(payload_bars compound_3).mass,4_rod(payload_bars compound_3).X,4_rod(payload_bars compound_3).Y,4_rod(payload_bars compound_3).Z,4_rod(payload_bars compound_3).Euler1,4_rod(payload_bars compound_3).Euler2,4_rod(payload_bars compound_3).Euler3,4_rod(payload_bars compound_3).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.3737,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.13667,6.47876,-0.120197,0.0513393,0.218063,-3.03021,0.199491,3.12212,6.47366,-0.104318,0.000628844,-0.00489099,-3.0192,0.199491,0.407228,5.85988,0.190261,-0.0682154,-0.0263171,-1.42658,0.199491,0.777927,9.09135,0.862476,-0.000700173,-0.0303667,-1.46619,0.199491,0.533643,7.7087,2.02016,-1.57701,0.133415,0.0010535,0.199645,-0.257206,7.895,-1.79171,-1.56222,0.050665,0.0185171,0.199491,
0.3838,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.146,6.47751,-0.111533,0.0616503,0.295747,-3.02501,0.199491,3.1366,6.47103,-0.080316,0.00152282,0.0297725,-3.01422,0.199491,0.392565,5.81316,0.17577,0.00911892,-0.0395031,-1.42013,0.199491,0.774309,9.09482,0.891417,0.107122,-0.043507,-1.46436,0.199491,0.520154,7.67914,2.03101,-1.5817,0.0709197,-0.000443511,0.199645,-0.25976,7.90078,-1.78328,-1.56227,0.0383965,0.0181352,0.199491,
0.3939,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.16199,6.47471,-0.097009,0.0354352,0.00617212,-3.02635,0.199491,3.1469,6.46772,-0.0612995,-0.0323472,-0.246028,-3.00412,0.199491,0.400096,5.80455,0.183035,0.0455789,-0.0476322,-1.41836,0.199491,0.762556,9.12823,0.923619,0.0433864,-0.0381967,-1.45402,0.199491,0.503459,7.66713,2.06114,-1.58108,0.195177,-0.00149184,0.199645,-0.256513,7.91184,-1.7859,-1.55601,0.239571,0.0214138,0.199491,
0.404,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.17703,6.47419,-0.0959009,0.011045,-0.268853,-3.02364,0.199491,3.17711,6.4618,-0.0549096,-0.0370291,-0.272994,-2.99287,0.199491,0.386319,5.81,0.197116,0.00705554,-0.0429404,-1.41163,0.199491,0.74331,9.15356,0.971762,-0.0774603,-0.026203,-1.44787,0.199491,0.511592,7.6579,2.08512,-1.58221,0.195119,0.00500532,0.199645,-0.261653,7.90947,-1.76732,-1.55889,-0.0125926,0.020763,0.199491,
0.4141,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.19489,6.47311,-0.0952897,-0.0018038,-0.421842,-3.01743,0.199491,3.18505,6.4577,-0.0412095,0.0135593,0.0891001,-2.99141,0.199491,0.378109,5.79172,0.198791,-0.0568177,-0.0334103,-1.40221,0.199491,0.731893,9.17004,1.0144,-0.00373745,-0.035671,-1.44836,0.199491,0.527722,7.65464,2.12996,-1.58234,0.101067,0.0132521,0.199645,-0.268338,7.90113,-1.75159,-1.55912,-0.0854767,0.0216017,0.199491,
0.4242,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.21307,6.47202,-0.08719,2.56098e-05,-0.440421,-3.01608,0.199491,3.18652,6.45423,-0.0137924,0.0158643,0.103386,-2.98595,0.199491,0.376305,5.7696,0.203733,-0.0870383,-0.0291585,-1.39624,0.199491,0.723721,9.18764,1.05669,0.143413,-0.0547978,-1.45172,0.199491,0.531807,7.64992,2.17038,-1.58269,0.108947,0.0169636,0.199645,-0.275948,7.9049,-1.74359,-1.55434,0.0921975,0.0252819,0.199491,
0.4343,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.23366,6.46936,-0.0699172,0.0243643,-0.253434,-3.01946,0.199491,3.2019,6.45015,0.0145526,-0.0200436,-0.128528,-2.97957,0.199491,0.368261,5.74818,0.210102,-0.0580851,-0.0367257,-1.3932,0.199491,0.713184,9.19613,1.09246,0.0851586,-0.0508589,-1.43965,0.199491,0.521257,7.63473,2.19821,-1.58044,0.217242,0.0207098,0.199645,-0.277041,7.91564,-1.73712,-1.54868,0.280803,0.0279697,0.199491,
0.4444,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.25639,6.46689,-0.0574154,0.0631977,0.0715172,-3.01793,0.199491,3.21452,6.44582,0.0408073,-0.0540951,-0.325579,-2.96563,0.199491,0.357107,5.72748,0.221412,0.0095892,-0.051657,-1.39111,0.199491,0.704637,9.19766,1.1261,-0.079593,-0.0299356,-1.4251,0.199491,0.510542,7.61911,2.23177,-1.57881,0.265681,0.0252156,0.199645,-0.27917,7.92667,-1.725,-1.55045,0.207257,0.0292968,0.199491,
0.4545,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.27052,6.46439,-0.0478034,0.0970732,0.334156,-3.0051,0.199491,3.2124,6.44171,0.0668631,-0.0536025,-0.315368,-2.96048,0.199491,0.347498,5.71108,0.237994,0.0600018,-0.0634819,-1.38939,0.199491,0.693705,9.20326,1.16567,-0.0930389,-0.0300754,-1.42034,0.199491,0.497074,7.60411,2.26485,-1.58085,0.185075,0.0274565,0.199645,-0.283006,7.93535,-1.70374,-1.5563,0.0273451,0.0308413,0.199491,
0.4646,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28285,6.46157,-0.0362566,0.0963027,0.311504,-3.00137,0.199491,3.20784,6.43758,0.0930977,-0.0206135,-0.116222,-2.96296,0.199491,0.334777,5.70638,0.262195,0.0339185,-0.0613588,-1.38396,0.199491,0.675964,9.20575,1.20607,0.0257416,-0.05105,-1.42276,0.199491,0.48664,7.58371,2.29388,-1.58549,0.0571493,0.0308759,0.199645,-0.28612,7.93661,-1.67272,-1.55306,0.136929,0.0322166,0.199491,
0.4747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.2871,6.45936,-0.0190833,0.0818897,0.18807,-3.00305,0.199491,3.19535,6.43307,0.121239,0.0110651,0.0625357,-2.95821,0.199491,0.322335,5.70476,0.286393,-0.0276751,-0.0524127,-1.37607,0.199491,0.665788,9.20463,1.2473,0.0953633,-0.0642275,-1.4224,0.199491,0.467883,7.56992,2.32878,-1.58484,0.109986,0.0324902,0.199645,-0.290757,7.93956,-1.6439,-1.54711,0.285943,0.036313,0.199491,
0.4848,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28922,6.45674,0.00201081,0.0554405,-0.0266605,-3.00249,0.199491,3.18431,6.42842,0.148748,0.0151174,0.07101,-2.95251,0.199491,0.314657,5.69366,0.302908,-0.0863193,-0.0434397,-1.36612,0.199491,0.652308,9.18902,1.28798,0.00886349,-0.053494,-1.41357,0.199491,0.446582,7.55565,2.36351,-1.58028,0.247147,0.0342212,0.199645,-0.294581,7.94126,-1.61051,-1.5487,0.212686,0.0383999,0.199491,
0.4949,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28321,6.45429,0.0246691,0.0280436,-0.229271,-2.99567,0.199491,3.17874,6.42307,0.178839,-0.00221403,-0.0349232,-2.94672,0.199491,0.299618,5.68619,0.317373,-0.0684675,-0.0495549,-1.35921,0.199491,0.635706,9.16741,1.32922,-0.0983851,-0.0386431,-1.40348,0.199491,0.426834,7.54223,2.3972,-1.57926,0.266445,0.0373932,0.199645,-0.297974,7.94359,-1.57243,-1.5535,0.0645915,0.0383947,0.199491,
0.505,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.27761,6.45061,0.0463464,0.0131437,-0.32964,-2.98627,0.199491,3.17422,6.41764,0.20831,-0.0216093,-0.142892,-2.93875,0.199491,0.283861,5.6889,0.331814,0.0421398,-0.076075,-1.35641,0.199491,0.621923,9.14869,1.37005,-0.128348,-0.0348895,-1.39672,0.199491,0.404978,7.52713,2.43621,-1.58207,0.181155,0.0392826,0.199645,-0.30249,7.94848,-1.53172,-1.55166,0.0945265,0.0391186,0.199491,
0.5151,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.27356,6.4457,0.0691029,0.0131313,-0.329145,-2.97947,0.199491,3.16116,6.41137,0.236432,-0.019195,-0.131186,-2.93225,0.199491,0.273457,5.68122,0.351984,0.0872493,-0.0893262,-1.3522,0.199491,0.607913,9.13193,1.41172,-0.0526978,-0.0496933,-1.39305,0.199491,0.38308,7.50422,2.47317,-1.58481,0.110207,0.0401333,0.199645,-0.307152,7.95253,-1.49088,-1.5449,0.24999,0.0417319,0.199491,
0.5252,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.27757,6.44162,0.09592,0.0249904,-0.246479,-2.97713,0.199491,3.14967,6.4048,0.269738,0.0103596,0.00979838,-2.92718,0.199491,0.258637,5.67475,0.374278,0.00738352,-0.0744685,-1.33854,0.199491,0.59745,9.1125,1.45774,0.068445,-0.0740815,-1.39394,0.199491,0.362053,7.48126,2.50736,-1.58382,0.160294,0.0415882,0.199645,-0.309044,7.95806,-1.44959,-1.54271,0.302637,0.0437375,0.199491,
0.5353,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28313,6.43635,0.120951,0.0484176,-0.0993613,-2.97394,0.199491,3.13729,6.39789,0.303398,0.0286667,0.0857735,-2.91942,0.199491,0.249062,5.66654,0.401625,-0.0859706,-0.0536858,-1.32462,0.199491,0.586372,9.09404,1.50466,0.126351,-0.0872401,-1.39208,0.199491,0.34335,7.45754,2.54618,-1.57932,0.260534,0.0434745,0.199645,-0.315852,7.96347,-1.40749,-1.54796,0.187189,0.0452708,0.199491,
0.5454,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.291,6.43062,0.149988,0.0685505,0.0193554,-2.96721,0.199491,3.12778,6.39033,0.338909,0.0322378,0.0916193,-2.91196,0.199491,0.24004,5.65619,0.426265,-0.0397237,-0.0665143,-1.32002,0.199491,0.574127,9.07484,1.55613,0.0824142,-0.0813871,-1.38111,0.199491,0.330098,7.43679,2.5882,-1.57789,0.273153,0.0456182,0.199645,-0.323165,7.96987,-1.36502,-1.55169,0.109385,0.0461993,0.199491,
0.5555,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.301,6.42518,0.179735,0.0776191,0.0607092,-2.96059,0.199491,3.12271,6.38226,0.375574,0.013702,0.0129185,-2.90531,0.199491,0.228071,5.64609,0.452799,0.0699046,-0.0958756,-1.32128,0.199491,0.56573,9.05671,1.60931,-0.000487469,-0.065565,-1.36645,0.199491,0.321404,7.41284,2.63456,-1.58171,0.203941,0.046973,0.199645,-0.33085,7.97392,-1.3211,-1.54594,0.229042,0.047468,0.199491,
0.5656,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31035,6.41926,0.211457,0.0735885,0.0233468,-2.95467,0.199491,3.11995,6.37289,0.413975,-0.0020538,-0.0506844,-2.89649,0.199491,0.220536,5.63408,0.478952,0.0399676,-0.0897653,-1.31052,0.199491,0.559763,9.03973,1.66841,-0.0673813,-0.0511945,-1.35282,0.199491,0.312749,7.38659,2.68135,-1.58411,0.173969,0.0472845,0.199645,-0.3367,7.97883,-1.27938,-1.53997,0.338023,0.0501765,0.199491,
0.5757,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31258,6.41265,0.248361,0.0636812,-0.0361751,-2.94749,0.199491,3.11767,6.36295,0.454802,-0.00463053,-0.061075,-2.88765,0.199491,0.214538,5.6207,0.505864,-0.067525,-0.0614738,-1.29421,0.199491,0.549548,9.02541,1.73048,-0.0520622,-0.0557716,-1.34537,0.199491,0.306818,7.35917,2.72609,-1.58174,0.232287,0.0493937,0.199645,-0.340018,7.9833,-1.23236,-1.54554,0.227632,0.049579,0.199491,
0.5858,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31552,6.40591,0.28427,0.0565994,-0.0765505,-2.93999,0.199491,3.11687,6.35311,0.494961,0.00454147,-0.0228621,-2.87974,0.199491,0.209436,5.61056,0.539339,-0.0747298,-0.0602763,-1.28473,0.199491,0.542771,9.01346,1.79483,0.015642,-0.0727521,-1.34326,0.199491,0.298839,7.33021,2.77622,-1.57847,0.311685,0.0511581,0.199645,-0.341209,7.98462,-1.18012,-1.55068,0.129814,0.0497627,0.199491,
0.5959,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31716,6.39875,0.321304,0.0522466,-0.0981162,-2.93215,0.199491,3.11482,6.34248,0.536885,0.0204543,0.0379231,-2.87089,0.199491,0.205834,5.60011,0.572888,0.0228943,-0.0905188,-1.28294,0.199491,0.537415,9.00307,1.86346,0.0719742,-0.0878982,-1.34195,0.199491,0.293281,7.30058,2.82867,-1.58014,0.296788,0.051824,0.199645,-0.340194,7.98714,-1.12442,-1.54586,0.229308,0.0517799,0.199491,
0.606,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31863,6.39062,0.361468,0.0453362,-0.130077,-2.92323,0.199491,3.1155,6.3305,0.582355,0.0234351,0.047997,-2.8613,0.199491,0.204466,5.58761,0.606198,0.0666594,-0.105381,-1.27845,0.199491,0.529912,8.99097,1.93673,0.0677859,-0.0896907,-1.33481,0.199491,0.290088,7.26831,2.87819,-1.5858,0.206998,0.0514092,0.199645,-0.338277,7.99045,-1.06812,-1.53877,0.35913,0.0548829,0.199491,
0.6161,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32203,6.38147,0.402112,0.0373082,-0.1668,-2.91336,0.199491,3.11966,6.31779,0.628834,0.0138924,0.0148682,-2.85193,0.199491,0.20281,5.57499,0.641737,-0.0139966,-0.0816345,-1.26145,0.199491,0.523683,8.97816,2.01204,0.0183938,-0.0791762,-1.32287,0.199491,0.29001,7.23442,2.93182,-1.58737,0.192722,0.0523306,0.199645,-0.338679,7.99249,-1.0101,-1.53974,0.342936,0.0552162,0.199491,
0.6262,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32584,6.37169,0.446196,0.0311555,-0.190984,-2.90329,0.199491,3.12475,6.3043,0.676449,0.00682273,-0.00659647,-2.84203,0.199491,0.200466,5.55783,0.678396,-0.0990537,-0.0540126,-1.24573,0.199491,0.52198,8.96245,2.08732,-0.0448025,-0.0631693,-1.3086,0.199491,0.289969,7.19829,2.99194,-1.58337,0.284122,0.0544112,0.199645,-0.339359,7.99559,-0.954632,-1.54573,0.24323,0.0542788,0.199491,
0.6363,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32907,6.36069,0.493765,0.0389039,-0.153434,-2.89474,0.199491,3.13154,6.28987,0.725514,-0.00807516,-0.0513969,-2.83137,0.199491,0.197474,5.53854,0.714905,-0.0968466,-0.0548109,-1.23559,0.199491,0.520676,8.94311,2.16414,-0.0744198,-0.0552506,-1.2965,0.199491,0.288054,7.15894,3.05125,-1.57903,0.372192,0.0569621,0.199645,-0.337183,8.00014,-0.895736,-1.54924,0.190994,0.0536298,0.199491,
0.6464,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33416,6.34907,0.541266,0.0559217,-0.0821486,-2.88662,0.199491,3.1372,6.27426,0.776355,-0.0345638,-0.130076,-2.81834,0.199491,0.196898,5.51935,0.753264,-0.022227,-0.0814556,-1.23011,0.199491,0.518783,8.91922,2.24317,-0.0370537,-0.0663355,-1.2886,0.199491,0.2873,7.11945,3.11243,-1.58072,0.354684,0.0575993,0.199645,-0.335513,8.00345,-0.83084,-1.54491,0.276778,0.0553207,0.199491,
0.6565,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33827,6.33628,0.590409,0.070038,-0.0269431,-2.87668,0.199491,3.1401,6.25764,0.828896,-0.0511072,-0.173361,-2.80493,0.199491,0.196334,5.49941,0.793375,0.0551722,-0.110055,-1.22676,0.199491,0.517712,8.89093,2.32503,0.0283391,-0.0861364,-1.28289,0.199491,0.286064,7.07782,3.17522,-1.58653,0.270619,0.0563163,0.199645,-0.335221,8.00607,-0.76366,-1.53855,0.390299,0.0582443,0.199491,
0.6666,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33997,6.32198,0.643201,0.0737856,-0.0138809,-2.86538,0.199491,3.14083,6.23997,0.882403,-0.0470448,-0.154858,-2.79452,0.199491,0.193775,5.48237,0.836966,0.0502548,-0.109694,-1.21496,0.199491,0.515915,8.85997,2.4083,0.05348,-0.0947086,-1.2737,0.199491,0.283918,7.03254,3.23777,-1.58864,0.249796,0.0560682,0.199645,-0.335397,8.00721,-0.692693,-1.53992,0.379087,0.0579201,0.199491,
0.6767,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.34009,6.30691,0.698762,0.0673408,-0.0375785,-2.85381,0.199491,3.13761,6.22094,0.937729,-0.03101,-0.105953,-2.78499,0.199491,0.191605,5.46624,0.88389,-0.0205138,-0.0836178,-1.19637,0.199491,0.513915,8.82441,2.49411,0.00688675,-0.0810424,-1.25794,0.199491,0.282007,6.98671,3.30105,-1.58491,0.328186,0.0572689,0.199645,-0.337364,8.00622,-0.617366,-1.54682,0.275336,0.0564773,0.199491,
0.6868,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33865,6.29082,0.755923,0.057438,-0.0700192,-2.84154,0.199491,3.13318,6.20083,0.99403,-0.0189086,-0.0715826,-2.77409,0.199491,0.189571,5.44871,0.933117,-0.08954,-0.0557904,-1.17924,0.199491,0.511536,8.78117,2.58067,-0.0609657,-0.0587788,-1.24173,0.199491,0.278436,6.9389,3.36635,-1.58079,0.407598,0.0586195,0.199645,-0.339348,8.00329,-0.536731,-1.54914,0.246748,0.0565185,0.199491,
0.6969,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33565,6.27331,0.815669,0.046355,-0.102194,-2.82829,0.199491,3.12724,6.17911,1.05256,-0.00596026,-0.0381361,-2.76225,0.199491,0.187897,5.42928,0.982157,-0.08971,-0.0553656,-1.1666,0.199491,0.509964,8.73227,2.66897,-0.0797493,-0.0520079,-1.2283,0.199491,0.273749,6.88886,3.43254,-1.58262,0.392473,0.0574881,0.199645,-0.33953,8.00008,-0.451958,-1.54376,0.346784,0.0585752,0.199491,
0.707,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33294,6.25443,0.877082,0.0348273,-0.132855,-2.81425,0.199491,3.12153,6.15535,1.11378,0.00846451,-0.00298365,-2.74928,0.199491,0.187378,5.40997,1.03335,-0.0116824,-0.0893475,-1.15915,0.199491,0.509064,8.68042,2.76033,-0.0484029,-0.0633128,-1.21662,0.199491,0.27027,6.83603,3.49934,-1.58736,0.329687,0.0555423,0.199645,-0.339359,7.99587,-0.363857,-1.53708,0.458054,0.0620529,0.199491,
0.7171,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.33016,6.2332,0.939178,0.0271994,-0.149282,-2.79951,0.199491,3.11706,6.12991,1.17638,0.0220098,0.0288277,-2.73539,0.199491,0.187566,5.38914,1.0876,0.0420547,-0.114098,-1.15087,0.199491,0.50917,8.62704,2.85496,0.00505286,-0.0837112,-1.20692,0.199491,0.268761,6.77839,3.56891,-1.58827,0.328844,0.0549567,0.199645,-0.33942,7.98911,-0.273396,-1.53891,0.442586,0.0622005,0.199491,
0.7272,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32763,6.20966,1.00367,0.0229109,-0.15481,-2.78437,0.199491,3.11322,6.10217,1.2406,0.0260624,0.0374077,-2.7208,0.199491,0.189039,5.36551,1.14332,-0.011074,-0.0908095,-1.13097,0.199491,0.510998,8.57292,2.95393,0.0455922,-0.100333,-1.19606,0.199491,0.269215,6.71666,3.6403,-1.58426,0.412474,0.0558658,0.199645,-0.338905,7.98186,-0.181724,-1.54587,0.352227,0.0605437,0.199491,
0.7373,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32617,6.18375,1.07008,0.0238813,-0.146147,-2.76923,0.199491,3.11306,6.07219,1.307,0.0154939,0.0140145,-2.70599,0.199491,0.190502,5.33991,1.20012,-0.0866836,-0.0539324,-1.11061,0.199491,0.512696,8.51504,3.05577,0.0426644,-0.100411,-1.18034,0.199491,0.272136,6.65063,3.71298,-1.58082,0.482476,0.0573451,0.199645,-0.338067,7.9731,-0.0868265,-1.54827,0.33012,0.0601439,0.199491,
0.7474,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32535,6.15553,1.13878,0.0314137,-0.121231,-2.75423,0.199491,3.11418,6.03983,1.37515,-0.00565361,-0.0300117,-2.69009,0.199491,0.193275,5.3106,1.25698,-0.0878673,-0.0521286,-1.09518,0.199491,0.515719,8.45317,3.16084,-0.00718783,-0.0800965,-1.15977,0.199491,0.275977,6.58067,3.78806,-1.58278,0.468289,0.0562047,0.199645,-0.336274,7.96349,0.0111372,-1.54322,0.422455,0.0623888,0.199491,
0.7575,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32474,6.12484,1.20939,0.044469,-0.0846753,-2.7388,0.199491,3.11613,6.00509,1.44498,-0.0221822,-0.0615051,-2.67305,0.199491,0.197109,5.27863,1.31508,-0.0232917,-0.0852201,-1.08359,0.199491,0.519767,8.38769,3.26939,-0.064155,-0.0543171,-1.13944,0.199491,0.280014,6.50679,3.86527,-1.58708,0.414661,0.0538634,0.199645,-0.333485,7.95184,0.113064,-1.53712,0.522661,0.0655831,0.199491,
0.7676,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.32363,6.09138,1.28139,0.0553093,-0.0561224,-2.72199,0.199491,3.11862,5.96795,1.51685,-0.0325533,-0.0781736,-2.65556,0.199491,0.201092,5.2447,1.37641,0.0324339,-0.115591,-1.07246,0.199491,0.524052,8.31782,3.38054,-0.0875032,-0.0421327,-1.12139,0.199491,0.284901,6.42778,3.94432,-1.58871,0.402925,0.0527649,0.199645,-0.331149,7.93696,0.218318,-1.5379,0.527675,0.0657583,0.199491,
