time,0_rod(payload_bars compound_YMSwew).X,0_rod(payload_bars compound_YMSwew).Y,0_rod(payload_bars compound_YMSwew).Z,0_rod(payload_bars compound_YMSwew).Euler1,0_rod(payload_bars compound_YMSwew).Euler2,0_rod(payload_bars compound_YMSwew).Euler3,0_rod(payload_bars compound_YMSwew).mass,1_rod(payload_bars compound_YMSwew).X,1_rod(payload_bars compound_YMSwew).Y,1_rod(payload_bars compound_YMSwew).Z,1_rod(payload_bars compound_YMSwew).Euler1,1_rod(payload_bars compound_YMSwew).Euler2,1_rod(payload_bars compound_YMSwew).Euler3,1_rod(payload_bars compound_YMSwew).mass,2_rod(payload_bars compound_YMSwew).X,2_rod(payload_bars compound_YMSwew).Y,2_rod(payload_bars compound_YMSwew).Z,2_rod(payload_bars compound_YMSwew).Euler1,2_rod(payload_bars compound_YMSwew).Euler2,2_rod(payload_bars compound_YMSwew).Euler3,2_rod(payload_bars compound_YMSwew).mass,3_rod(payload_bars compound_YMSwew).X,3_rod(payload_bars compound_YMSwew).Y,3_rod(payload_bars compound_YMSwew).Z,3_rod(payload_bars compound_YMSwew).Euler1,3_rod(payload_bars compound_YMSwew).Euler2,3_rod(payload_bars compound_YMSwew).Euler3,3_rod(payload_bars compound_YMSwew).mass,4_rod(sense_bar compound_YMSwew).X,4_rod(sense_bar compound_YMSwew).Y,4_rod(sense_bar compound_YMSwew).Z,4_rod(sense_bar compound_YMSwew).Euler1,4_rod(sense_bar compound_YMSwew).Euler2,4_rod(sense_bar compound_YMSwew).Euler3,4_rod(sense_bar compound_YMSwew).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8787,3.00599e-06,12.1382,0.0084889,3.82244e-05,3.4506e-05,2.30429e-07,0.24652,3.00599e-06,12.1382,0.0084889,3.82244e-05,3.4506e-05,2.30429e-07,0.24652,3.00599e-06,12.1382,0.0084889,3.82244e-05,3.4506e-05,2.30429e-07,0.24652,3.00599e-06,12.1382,0.0084889,3.82244e-05,3.4506e-05,2.30429e-07,0.24652,3.00599e-06,12.1382,0.0084889,3.82244e-05,3.4506e-05,2.30429e-07,0.24652,-0.729549,12.1206,0.015411,0.0067039,0.0145351,-2.35187,0.0593527,0.754183,12.116,0.0109412,0.00699038,0.0148181,-2.35187,0.0593527,0.0081469,11.596,-0.513627,0.0151438,0.00759109,-0.78894,0.0593527,0.0164656,12.6406,0.539969,0.0166457,0.00609973,-0.788931,0.0593527,0.0242446,11.5957,0.539616,-1.57384,-0.0028908,-0.00304088,0.0593527,0.000378861,12.6409,-0.513243,-1.57384,-0.00192244,-0.00304262,0.0593527,
0.8888,3.83726e-06,11.2627,0.00848882,4.14151e-06,-9.09962e-06,-1.9914e-05,0.24652,3.83726e-06,11.2627,0.00848882,4.14151e-06,-9.09962e-06,-1.9914e-05,0.24652,3.83726e-06,11.2627,0.00848882,4.14151e-06,-9.09962e-06,-1.9914e-05,0.24652,3.83726e-06,11.2627,0.00848882,4.14151e-06,-9.09962e-06,-1.9914e-05,0.24652,3.83726e-06,11.2627,0.00848882,4.14151e-06,-9.09962e-06,-1.9914e-05,0.24652,-0.729549,11.245,0.0154096,0.0053457,0.0131908,-2.35189,0.0593527,0.754184,11.2404,0.0109399,0.00604422,0.0138809,-2.35188,0.0593527,0.00814472,10.7204,-0.51363,0.0150324,0.00771668,-0.788938,0.0593527,0.0164622,11.765,0.539971,0.0172138,0.00555059,-0.788926,0.0593527,0.0242575,10.7201,0.539618,-1.57383,-0.00383935,-0.00304567,0.0593527,0.000366569,11.7653,-0.513242,-1.57383,-0.0021224,-0.00304848,0.0593527,
0.8989,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,7.33037e-07,10.3771,0.00848933,2.10491e-06,5.29881e-06,-1.20519e-05,0.24652,-0.729551,10.3594,0.0154079,0.00451532,0.0123669,-2.3519,0.0593527,0.75418,10.3548,0.0109467,0.0043838,0.0122369,-2.3519,0.0593527,0.00815608,9.83479,-0.513629,0.0167053,0.00606262,-0.788925,0.0593527,0.0164717,10.8795,0.539971,0.0158146,0.0069469,-0.788932,0.0593527,0.0242599,9.83454,0.539615,-1.57383,-0.00335659,-0.00305042,0.0593527,0.000361744,10.8797,-0.513247,-1.57382,-0.00384503,-0.00305072,0.0593527,
0.909,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-8.25285e-07,9.48148,0.00848984,3.58948e-05,4.98409e-05,8.53296e-06,0.24652,-0.729552,9.46382,0.0154087,0.00580453,0.0136425,-2.35188,0.0593527,0.754179,9.45925,0.0109482,0.00517924,0.0130253,-2.35189,0.0593527,0.00816003,8.9392,-0.513625,0.0169756,0.00577986,-0.788926,0.0593527,0.0164766,9.98387,0.539968,0.0151218,0.0076205,-0.788939,0.0593527,0.0242476,8.93894,0.539612,-1.57383,-0.00235961,-0.00304648,0.0593527,0.000373869,9.98411,-0.513249,-1.57383,-0.00380123,-0.00304468,0.0593527,
0.9191,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,2.55835e-06,8.57588,0.00848899,4.05459e-05,3.93539e-05,2.30793e-06,0.24652,-0.72955,8.55822,0.0154109,0.00673166,0.0145624,-2.35187,0.0593527,0.754183,8.55366,0.010942,0.00689205,0.0147209,-2.35187,0.0593527,0.00814836,8.03359,-0.513627,0.0153334,0.00740242,-0.788939,0.0593527,0.0164669,9.07827,0.539968,0.0164596,0.00628403,-0.788932,0.0593527,0.0242439,8.03334,0.539616,-1.57384,-0.00276111,-0.00304104,0.0593527,0.000379353,9.07852,-0.513244,-1.57384,-0.00209115,-0.00304236,0.0593527,
0.9292,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,4.02422e-06,7.66027,0.00848878,7.35028e-06,-5.71676e-06,-1.85612e-05,0.24652,-0.729548,7.64261,0.0154098,0.00552028,0.0133637,-2.35189,0.0593527,0.754184,7.63805,0.0109396,0.00624915,0.0140838,-2.35188,0.0593527,0.008144,7.11799,-0.51363,0.0149056,0.00784077,-0.78894,0.0593527,0.0164617,8.16266,0.539971,0.0172732,0.00548982,-0.788926,0.0593527,0.0242561,7.11774,0.539618,-1.57383,-0.00380097,-0.00304486,0.0593527,0.000368061,8.16291,-0.513242,-1.57383,-0.00198043,-0.00304778,0.0593527,
0.9393,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,1.16416e-06,6.73466,0.00848925,8.22543e-08,8.13224e-07,-1.40127e-05,0.24652,-0.72955,6.717,0.015408,0.00450117,0.0123531,-2.3519,0.0593527,0.754181,6.71243,0.0109459,0.00449871,0.0123505,-2.3519,0.0593527,0.00815458,6.19238,-0.513629,0.0165041,0.00626266,-0.788927,0.0593527,0.0164704,7.23705,0.539972,0.0160063,0.00675685,-0.788931,0.0593527,0.0242606,6.19212,0.539615,-1.57383,-0.00348414,-0.00305019,0.0593527,0.000361406,7.23729,-0.513246,-1.57383,-0.0036649,-0.00305092,0.0593527,
0.9494,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-9.28833e-07,5.79904,0.00848984,3.25162e-05,4.60776e-05,7.03537e-06,0.24652,-0.729552,5.78137,0.0154086,0.00562931,0.013469,-2.35189,0.0593527,0.754179,5.77681,0.0109485,0.0049862,0.0128342,-2.35189,0.0593527,0.00816056,5.25675,-0.513626,0.0170831,0.00567505,-0.788925,0.0593527,0.016477,6.30143,0.539969,0.0150795,0.00766433,-0.788939,0.0593527,0.024249,5.2565,0.539612,-1.57383,-0.00240958,-0.00304725,0.0593527,0.000372327,6.30167,-0.513249,-1.57383,-0.0039258,-0.00304542,0.0593527,
0.9595,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,2.07202e-06,4.85341,0.0084891,4.2261e-05,4.3444e-05,4.14131e-06,0.24652,-0.72955,4.83574,0.0154108,0.00673231,0.0145628,-2.35187,0.0593527,0.754182,4.83119,0.0109428,0.00676161,0.0145918,-2.35187,0.0593527,0.00814995,4.31112,-0.513626,0.0155442,0.0071929,-0.788937,0.0593527,0.0164683,5.3558,0.539968,0.0162639,0.00647819,-0.788934,0.0593527,0.0242434,4.31087,0.539615,-1.57384,-0.00263674,-0.00304135,0.0593527,0.000379583,5.35604,-0.513245,-1.57384,-0.00228106,-0.0030422,0.0593527,
0.9696,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,4.13694e-06,3.89777,0.00848876,1.08473e-05,-1.62696e-06,-1.69335e-05,0.24652,-0.729548,3.88011,0.0154099,0.00569492,0.0135366,-2.35188,0.0593527,0.754184,3.87555,0.0109394,0.0064293,0.0142622,-2.35187,0.0593527,0.00814356,3.35549,-0.51363,0.0148185,0.00792537,-0.788941,0.0593527,0.0164615,4.40016,0.539971,0.0172978,0.00546347,-0.788926,0.0593527,0.0242547,3.35523,0.539619,-1.57383,-0.00373959,-0.0030441,0.0593527,0.000369576,4.40041,-0.513241,-1.57383,-0.00187403,-0.00304707,0.0593527,
0.9797,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.000110151,2.9342,0.00191873,0.000474166,0.000692859,-0.0148638,0.24652,-0.723553,2.91956,0.0161105,0.0176073,0.00948949,-2.34932,0.0593527,0.748091,2.91511,0.0115343,-0.00773622,0.016243,-2.34948,0.0593527,0.00836019,2.52081,-0.513077,0.0165137,0.00905169,-0.883073,0.0593527,0.0163905,3.43523,0.540573,0.0162382,0.00667626,-0.787657,0.0593527,0.024198,2.38941,0.537715,-1.57385,-0.00506685,-0.00316649,0.0593527,-5.00899e-05,3.43668,-0.528156,-1.57374,0.00852745,-0.00333392,0.0593527,
0.9898,-0.0118795,2.67194,-0.0504067,0.0409125,0.00929349,0.0435323,0.24652,-0.0118795,2.67194,-0.0504067,0.0409125,0.00929349,0.0435323,0.24652,-0.0118795,2.67194,-0.0504067,0.0409125,0.00929349,0.0435323,0.24652,-0.0118795,2.67194,-0.0504067,0.0409125,0.00929349,0.0435323,0.24652,-0.0118795,2.67194,-0.0504067,0.0409125,0.00929349,0.0435323,0.24652,-0.686361,2.57111,-0.0304293,0.0218154,-0.107328,-2.31298,0.0593527,0.687556,2.577,-0.0188614,0.0127456,0.10887,-2.31485,0.0593527,0.0186949,2.26556,-0.593419,0.0237829,0.00542916,-1.09443,0.0593527,-0.00427289,3.03577,0.489538,0.0252749,-0.00190954,-0.756453,0.0593527,0.014591,2.0028,0.415516,-1.55915,0.0258302,0.00527722,0.0593527,-0.00426138,3.00854,-0.625692,-1.56079,-0.0618019,0.00974301,0.0593527,
0.9999,-0.040235,3.07112,-0.0999635,0.0649648,-0.0420067,-0.476667,0.24652,-0.040235,3.07112,-0.0999635,0.0649648,-0.0420067,-0.476667,0.24652,-0.040235,3.07112,-0.0999635,0.0649648,-0.0420067,-0.476667,0.24652,-0.040235,3.07112,-0.0999635,0.0649648,-0.0420067,-0.476667,0.24652,-0.040235,3.07112,-0.0999635,0.0649648,-0.0420067,-0.476667,0.24652,-0.703505,2.95045,-0.100392,-0.0634936,-0.216831,-2.48737,0.0593527,0.657831,2.96648,-0.0814138,0.10612,0.180543,-2.48458,0.0593527,0.00621092,2.47511,-0.485016,0.0754343,-0.0280626,-0.967886,0.0593527,-0.0545733,3.52016,0.333354,0.0169655,-0.00692351,-0.937104,0.0593527,-0.0315026,2.51766,0.433414,-1.56495,-0.120305,0.0282404,0.0593527,-0.0290149,3.33058,-0.679809,-1.54778,0.088747,0.0126051,0.0593527,
1.01,-0.0623729,3.36376,-0.138205,0.0860535,-0.142441,-0.611534,0.24652,-0.0623729,3.36376,-0.138205,0.0860535,-0.142441,-0.611534,0.24652,-0.0623729,3.36376,-0.138205,0.0860535,-0.142441,-0.611534,0.24652,-0.0623729,3.36376,-0.138205,0.0860535,-0.142441,-0.611534,0.24652,-0.0623729,3.36376,-0.138205,0.0860535,-0.142441,-0.611534,0.24652,-0.750589,3.43228,-0.172495,0.0608152,0.165161,-2.70599,0.0593527,0.619759,3.46436,-0.127339,0.0475058,-0.110924,-2.71367,0.0593527,-0.0331131,2.79548,-0.437067,0.0529254,-0.0285013,-1.13575,0.0593527,-0.0863413,4.00263,0.160825,0.066617,-0.0258339,-1.21045,0.0593527,-0.0615532,3.19461,0.51773,-1.55461,-0.336185,0.0323387,0.0593527,-0.059598,3.7644,-0.751057,-1.5719,-0.591041,0.0444205,0.0593527,
1.0201,-0.0893884,3.77925,-0.166196,0.0530815,-0.162256,-0.584053,0.24652,-0.0893884,3.77925,-0.166196,0.0530815,-0.162256,-0.584053,0.24652,-0.0893884,3.77925,-0.166196,0.0530815,-0.162256,-0.584053,0.24652,-0.0893884,3.77925,-0.166196,0.0530815,-0.162256,-0.584053,0.24652,-0.0893884,3.77925,-0.166196,0.0530815,-0.162256,-0.584053,0.24652,-0.786927,3.79771,-0.218358,0.0629687,0.16045,-2.93532,0.0593527,0.600542,3.85009,-0.15251,0.0205253,-0.225898,-2.93587,0.0593527,-0.0601195,3.1335,-0.326804,0.0416512,-0.0317314,-1.37212,0.0593527,-0.131362,4.47947,-0.0300149,-0.042257,-0.0125434,-1.39793,0.0593527,-0.109522,3.70065,0.510951,-1.55693,-0.493835,0.0538564,0.0593527,-0.0806704,3.97383,-0.864783,-1.58488,-0.806306,0.0723129,0.0593527,
1.0302,-0.125723,4.2332,-0.219639,0.032708,-0.108894,-0.57514,0.24652,-0.125723,4.2332,-0.219639,0.032708,-0.108894,-0.57514,0.24652,-0.125723,4.2332,-0.219639,0.032708,-0.108894,-0.57514,0.24652,-0.125723,4.2332,-0.219639,0.032708,-0.108894,-0.57514,0.24652,-0.125723,4.2332,-0.219639,0.032708,-0.108894,-0.57514,0.24652,-0.829634,4.12374,-0.262372,0.0973998,-0.144184,3.11941,0.0593527,0.591154,4.19691,-0.166195,0.0160395,0.0344984,3.12201,0.0593527,-0.0895936,3.48438,-0.16553,0.106569,-0.0486521,-1.56531,0.0593527,-0.162227,4.89074,-0.228236,0.0145609,-0.0502167,-1.59697,0.0593527,-0.153255,4.1465,0.523157,-1.59611,-0.849258,0.107624,0.0593527,-0.0824209,4.11309,-0.948745,-1.56146,-0.626879,0.0776386,0.0593527,
1.0403,-0.168452,4.57479,-0.254762,0.0470826,-0.0260608,-0.788088,0.24652,-0.168452,4.57479,-0.254762,0.0470826,-0.0260608,-0.788088,0.24652,-0.168452,4.57479,-0.254762,0.0470826,-0.0260608,-0.788088,0.24652,-0.168452,4.57479,-0.254762,0.0470826,-0.0260608,-0.788088,0.24652,-0.168452,4.57479,-0.254762,0.0470826,-0.0260608,-0.788088,0.24652,-0.852686,4.50114,-0.309154,0.0658417,-0.0118874,2.91861,0.0593527,0.561482,4.60721,-0.193322,0.0434091,-0.024038,2.92308,0.0593527,-0.113444,3.89203,-0.0822397,0.0328026,-0.0713399,-1.77335,0.0593527,-0.173877,5.25171,-0.410487,0.119569,-0.0583523,-1.79895,0.0593527,-0.200239,4.70131,0.451384,-1.63164,-1.02218,0.154761,0.0593527,-0.0785692,4.38718,-0.946598,-1.66436,-1.08344,0.18987,0.0593527,
1.0504,-0.197554,4.90374,-0.282863,0.0574275,0.0259492,-1.1707,0.24652,-0.197554,4.90374,-0.282863,0.0574275,0.0259492,-1.1707,0.24652,-0.197554,4.90374,-0.282863,0.0574275,0.0259492,-1.1707,0.24652,-0.197554,4.90374,-0.282863,0.0574275,0.0259492,-1.1707,0.24652,-0.197554,4.90374,-0.282863,0.0574275,0.0259492,-1.1707,0.24652,-0.870602,4.88574,-0.362764,0.0810403,-0.121881,2.73278,0.0593527,0.515302,5.00088,-0.226217,0.118248,-0.105799,2.7274,0.0593527,-0.139603,4.289,-0.0125293,0.0346838,-0.10403,-1.98446,0.0593527,-0.201867,5.58228,-0.562711,-0.0614425,-0.145242,-1.97452,0.0593527,-0.25295,5.23893,0.341671,-1.72571,-1.20772,0.25751,0.0593527,-0.0955694,4.6798,-0.939524,-1.69793,-1.13313,0.23838,0.0593527,
1.0605,-0.219184,5.27224,-0.336494,0.0769793,0.01162,-1.56726,0.24652,-0.219184,5.27224,-0.336494,0.0769793,0.01162,-1.56726,0.24652,-0.219184,5.27224,-0.336494,0.0769793,0.01162,-1.56726,0.24652,-0.219184,5.27224,-0.336494,0.0769793,0.01162,-1.56726,0.24652,-0.219184,5.27224,-0.336494,0.0769793,0.01162,-1.56726,0.24652,-0.90185,5.21883,-0.394973,0.106674,-0.103554,2.54254,0.0593527,0.477358,5.3615,-0.251939,0.0651003,-0.0317758,2.54384,0.0593527,-0.183315,4.71185,0.0670039,0.207777,-0.0106649,-2.18438,0.0593527,-0.237186,5.86638,-0.702143,0.159231,-0.0392857,-2.19199,0.0593527,-0.298662,5.68643,0.250249,-1.99876,-1.37972,0.541198,0.0593527,-0.12063,4.90186,-0.895894,-1.89601,-1.32921,0.444626,0.0593527,
1.0706,-0.243708,5.63778,-0.390741,0.114563,-0.0553735,-1.80792,0.24652,-0.243708,5.63778,-0.390741,0.114563,-0.0553735,-1.80792,0.24652,-0.243708,5.63778,-0.390741,0.114563,-0.0553735,-1.80792,0.24652,-0.243708,5.63778,-0.390741,0.114563,-0.0553735,-1.80792,0.24652,-0.243708,5.63778,-0.390741,0.114563,-0.0553735,-1.80792,0.24652,-0.935376,5.53923,-0.41435,0.112771,-0.052218,2.338,0.0593527,0.452856,5.70775,-0.277211,0.181933,-0.167979,2.33205,0.0593527,-0.225641,5.13367,0.127537,-0.0252305,-0.221591,-2.38098,0.0593527,-0.267375,6.12402,-0.853677,0.0497633,-0.151812,-2.3775,0.0593527,-0.349046,6.12093,0.154131,-2.73149,-1.46749,1.29202,0.0593527,-0.146676,5.10216,-0.827188,2.56064,-1.45331,2.27069,0.0593527,
1.0807,-0.275082,5.96372,-0.428373,0.156692,-0.122756,-1.90016,0.24652,-0.275082,5.96372,-0.428373,0.156692,-0.122756,-1.90016,0.24652,-0.275082,5.96372,-0.428373,0.156692,-0.122756,-1.90016,0.24652,-0.275082,5.96372,-0.428373,0.156692,-0.122756,-1.90016,0.24652,-0.275082,5.96372,-0.428373,0.156692,-0.122756,-1.90016,0.24652,-0.988676,5.86091,-0.446788,0.18471,-0.0964625,2.12141,0.0593527,0.437883,6.06613,-0.324566,0.0134119,-0.0173616,2.13461,0.0593527,-0.263101,5.57451,0.211572,0.191089,0.0395231,-2.60661,0.0593527,-0.28255,6.35464,-1.00577,0.183811,0.0115726,-2.59456,0.0593527,-0.384644,6.5713,0.00205994,2.02837,-1.29001,2.82031,0.0593527,-0.168688,5.34404,-0.75934,2.24746,-1.4082,2.60239,0.0593527,
1.0908,-0.314309,6.27559,-0.443008,0.179195,-0.125533,-1.95581,0.24652,-0.314309,6.27559,-0.443008,0.179195,-0.125533,-1.95581,0.24652,-0.314309,6.27559,-0.443008,0.179195,-0.125533,-1.95581,0.24652,-0.314309,6.27559,-0.443008,0.179195,-0.125533,-1.95581,0.24652,-0.314309,6.27559,-0.443008,0.179195,-0.125533,-1.95581,0.24652,-1.03314,6.16894,-0.494829,0.141403,-0.0854848,1.91577,0.0593527,0.437715,6.41762,-0.389436,0.289005,-0.110394,1.90684,0.0593527,-0.312261,6.03461,0.269423,0.121737,-0.136561,-2.7954,0.0593527,-0.284419,6.54992,-1.13932,0.095887,-0.203382,-2.78941,0.0593527,-0.419097,6.99962,-0.197305,1.89092,-1.1272,2.96745,0.0593527,-0.184483,5.60143,-0.698949,1.88903,-1.09908,2.97275,0.0593527,
1.1009,-0.337453,6.58697,-0.487116,0.172727,-0.0523704,-2.09133,0.24652,-0.337453,6.58697,-0.487116,0.172727,-0.0523704,-2.09133,0.24652,-0.337453,6.58697,-0.487116,0.172727,-0.0523704,-2.09133,0.24652,-0.337453,6.58697,-0.487116,0.172727,-0.0523704,-2.09133,0.24652,-0.337453,6.58697,-0.487116,0.172727,-0.0523704,-2.09133,0.24652,-1.05138,6.48363,-0.526493,0.152824,-0.0701192,1.7169,0.0593527,0.384163,6.7461,-0.426602,0.0464427,-0.0473316,1.72133,0.0593527,-0.369751,6.50426,0.245967,0.186309,0.0720073,-3.00168,0.0593527,-0.300352,6.71561,-1.1884,0.178399,0.0296616,-2.99097,0.0593527,-0.464013,7.32953,-0.377898,1.84195,-0.890077,3.03153,0.0593527,-0.207049,5.89404,-0.582167,1.83842,-0.898585,3.03048,0.0593527,
1.111,-0.368868,6.89306,-0.529947,0.139092,0.0122559,-2.32634,0.24652,-0.368868,6.89306,-0.529947,0.139092,0.0122559,-2.32634,0.24652,-0.368868,6.89306,-0.529947,0.139092,0.0122559,-2.32634,0.24652,-0.368868,6.89306,-0.529947,0.139092,0.0122559,-2.32634,0.24652,-0.368868,6.89306,-0.529947,0.139092,0.0122559,-2.32634,0.24652,-1.06129,6.77157,-0.556331,0.210225,-0.0550472,1.51604,0.0593527,0.332059,7.05958,-0.466037,0.303209,-0.0572246,1.51007,0.0593527,-0.412279,6.94547,0.197507,0.181206,0.0201164,3.0825,0.0593527,-0.315269,6.88685,-1.2247,0.189475,-0.126607,3.07993,0.0593527,-0.492876,7.61713,-0.550518,1.82653,-0.732657,3.06079,0.0593527,-0.237081,6.21395,-0.465989,1.82807,-0.744792,3.05949,0.0593527,
1.1211,-0.407267,7.19301,-0.563392,0.105853,0.0322971,-2.60351,0.24652,-0.407267,7.19301,-0.563392,0.105853,0.0322971,-2.60351,0.24652,-0.407267,7.19301,-0.563392,0.105853,0.0322971,-2.60351,0.24652,-0.407267,7.19301,-0.563392,0.105853,0.0322971,-2.60351,0.24652,-0.407267,7.19301,-0.563392,0.105853,0.0322971,-2.60351,0.24652,-1.08359,7.05273,-0.584902,0.167164,-0.0559726,1.32289,0.0593527,0.304078,7.36087,-0.51986,0.183847,-0.0505021,1.32152,0.0593527,-0.457136,7.37126,0.137674,0.239079,-0.180643,2.87959,0.0593527,-0.321066,7.04242,-1.24376,0.194602,-0.0132923,2.88457,0.0593527,-0.521478,7.8836,-0.733246,1.81244,-0.530973,3.09106,0.0593527,-0.256885,6.52895,-0.371444,1.81022,-0.459141,3.09331,0.0593527,
1.1312,-0.438555,7.47719,-0.600682,0.136935,0.0142191,-2.86484,0.24652,-0.438555,7.47719,-0.600682,0.136935,0.0142191,-2.86484,0.24652,-0.438555,7.47719,-0.600682,0.136935,0.0142191,-2.86484,0.24652,-0.438555,7.47719,-0.600682,0.136935,0.0142191,-2.86484,0.24652,-0.438555,7.47719,-0.600682,0.136935,0.0142191,-2.86484,0.24652,-1.12536,7.32649,-0.608829,0.276327,0.000957144,1.12482,0.0593527,0.283079,7.65005,-0.5719,0.166242,-0.045203,1.12532,0.0593527,-0.499269,7.79244,0.0657314,0.143911,0.111756,2.68667,0.0593527,-0.336582,7.19654,-1.24496,0.198005,-0.00375553,2.68124,0.0593527,-0.548816,8.13138,-0.911686,1.80031,-0.327497,3.11731,0.0593527,-0.288005,6.85211,-0.277384,1.80915,-0.458292,3.11813,0.0593527,
1.1413,-0.46223,7.74667,-0.634744,0.226853,-0.00184473,-3.0777,0.24652,-0.46223,7.74667,-0.634744,0.226853,-0.00184473,-3.0777,0.24652,-0.46223,7.74667,-0.634744,0.226853,-0.00184473,-3.0777,0.24652,-0.46223,7.74667,-0.634744,0.226853,-0.00184473,-3.0777,0.24652,-0.46223,7.74667,-0.634744,0.226853,-0.00184473,-3.0777,0.24652,-1.17703,7.60546,-0.631518,0.171186,-0.0367939,0.930268,0.0593527,0.267138,7.93343,-0.635792,0.295219,0.053378,0.931269,0.0593527,-0.548515,8.19627,-0.0354923,0.255246,-0.0659394,2.48406,0.0593527,-0.358709,7.34378,-1.22884,0.250521,-0.0592216,2.48496,0.0593527,-0.575604,8.34973,-1.08208,1.79366,-0.177719,-3.1387,0.0593527,-0.332735,7.18898,-0.182197,1.79484,-0.0688091,-3.13801,0.0593527,
