time,0_rod(payload_bars compound_4iIKV1).X,0_rod(payload_bars compound_4iIKV1).Y,0_rod(payload_bars compound_4iIKV1).Z,0_rod(payload_bars compound_4iIKV1).Euler1,0_rod(payload_bars compound_4iIKV1).Euler2,0_rod(payload_bars compound_4iIKV1).Euler3,0_rod(payload_bars compound_4iIKV1).mass,1_rod(payload_bars compound_4iIKV1).X,1_rod(payload_bars compound_4iIKV1).Y,1_rod(payload_bars compound_4iIKV1).Z,1_rod(payload_bars compound_4iIKV1).Euler1,1_rod(payload_bars compound_4iIKV1).Euler2,1_rod(payload_bars compound_4iIKV1).Euler3,1_rod(payload_bars compound_4iIKV1).mass,2_rod(payload_bars compound_4iIKV1).X,2_rod(payload_bars compound_4iIKV1).Y,2_rod(payload_bars compound_4iIKV1).Z,2_rod(payload_bars compound_4iIKV1).Euler1,2_rod(payload_bars compound_4iIKV1).Euler2,2_rod(payload_bars compound_4iIKV1).Euler3,2_rod(payload_bars compound_4iIKV1).mass,3_rod(payload_bars compound_4iIKV1).X,3_rod(payload_bars compound_4iIKV1).Y,3_rod(payload_bars compound_4iIKV1).Z,3_rod(payload_bars compound_4iIKV1).Euler1,3_rod(payload_bars compound_4iIKV1).Euler2,3_rod(payload_bars compound_4iIKV1).Euler3,3_rod(payload_bars compound_4iIKV1).mass,4_rod(payload_bars compound_4iIKV1).X,4_rod(payload_bars compound_4iIKV1).Y,4_rod(payload_bars compound_4iIKV1).Z,4_rod(payload_bars compound_4iIKV1).Euler1,4_rod(payload_bars compound_4iIKV1).Euler2,4_rod(payload_bars compound_4iIKV1).Euler3,4_rod(payload_bars compound_4iIKV1).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.6564,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84823,5.33723,2.63075,0.0010024,-0.113365,-2.4268,0.199491,2.45178,5.33789,3.13421,-0.0434241,-0.0884596,-2.42412,0.199491,-0.134628,4.79835,2.92743,-0.0340887,-0.033854,-0.867858,0.199491,-0.00820896,7.00678,5.29749,0.017299,-0.0953624,-0.866671,0.199491,-0.189069,5.15407,5.38817,-1.51972,0.732568,0.0708075,0.199645,-0.925554,7.47553,2.26923,-1.50619,0.697804,0.101873,0.199491,
1.6665,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86417,5.33576,2.63064,0.0105489,-0.106934,-2.42742,0.199491,2.45504,5.3299,3.14371,-0.0474434,-0.0918292,-2.42131,0.199491,-0.136613,4.79756,2.92688,-0.0312297,-0.0358282,-0.86818,0.199491,-0.0169178,7.00647,5.31638,-0.00455657,-0.0771575,-0.860676,0.199491,-0.191219,5.143,5.3952,-1.52298,0.705098,0.0707335,0.199645,-0.932745,7.47822,2.26706,-1.50725,0.683567,0.102081,0.199491,
1.6766,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.88051,5.33559,2.62891,0.0357541,-0.081896,-2.42984,0.199491,2.45463,5.32154,3.15352,-0.0373452,-0.0797007,-2.4196,0.199491,-0.137967,4.79794,2.92713,-0.0135289,-0.0510326,-0.86884,0.199491,-0.0250165,7.00058,5.33189,0.00869363,-0.0893802,-0.857961,0.199491,-0.194555,5.1332,5.40175,-1.52108,0.732324,0.0740893,0.199645,-0.939671,7.47954,2.26693,-1.4975,0.745444,0.110249,0.199491,
1.6867,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.89527,5.33677,2.62559,0.04586,-0.074385,-2.43117,0.199491,2.45147,5.31287,3.16362,-0.0310771,-0.0729964,-2.41737,0.199491,-0.138094,4.79947,2.92864,0.00609526,-0.0682799,-0.869596,0.199491,-0.0327414,6.98914,5.3435,0.0133345,-0.0946616,-0.854733,0.199491,-0.198727,5.12551,5.40792,-1.52146,0.734011,0.075909,0.199645,-0.946167,7.47803,2.2683,-1.50491,0.685175,0.10779,0.199491,
1.6968,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.89926,5.33373,2.6269,0.0474742,-0.0730107,-2.43034,0.199491,2.44632,5.30625,3.17228,-0.0230014,-0.064693,-2.41587,0.199491,-0.13775,4.80155,2.93088,0.0377752,-0.0961276,-0.871671,0.199491,-0.0407216,6.98059,5.35015,-0.00764109,-0.0788681,-0.850243,0.199491,-0.207098,5.11729,5.41149,-1.52416,0.703113,0.0759444,0.199645,-0.948374,7.47818,2.27343,-1.49791,0.728549,0.114107,0.199491,
1.7069,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.89945,5.3316,2.62852,0.041565,-0.0800509,-2.42924,0.199491,2.44018,5.30364,3.17717,-0.0405681,-0.0835077,-2.41336,0.199491,-0.136691,4.80506,2.93476,0.0623945,-0.117838,-0.873409,0.199491,-0.0424512,6.9732,5.3562,0.0114068,-0.0968946,-0.851659,0.199491,-0.21567,5.11075,5.41662,-1.52111,0.734217,0.0778413,0.199645,-0.945152,7.47347,2.28046,-1.49741,0.729665,0.114959,0.199491,
1.717,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.89609,5.33102,2.62932,0.0201217,-0.104633,-2.42708,0.199491,2.43441,5.30307,3.17697,-0.0379093,-0.077948,-2.41219,0.199491,-0.132767,4.81214,2.94224,0.0388638,-0.0986659,-0.868995,0.199491,-0.0400474,6.96824,5.35998,0.0105723,-0.0970097,-0.851941,0.199491,-0.216609,5.10457,5.41792,-1.52257,0.728772,0.0769495,0.199645,-0.94302,7.46835,2.28645,-1.50245,0.697308,0.112841,0.199491,
1.7271,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.88989,5.3295,2.63179,-0.00115143,-0.127861,-2.42413,0.199491,2.43047,5.30228,3.17637,-0.0216652,-0.0568588,-2.41203,0.199491,-0.129327,4.81774,2.94802,0.0326192,-0.0942228,-0.866931,0.199491,-0.0329736,6.96259,5.36042,-0.0104562,-0.0791709,-0.848864,0.199491,-0.2153,5.10091,5.41517,-1.52539,0.711327,0.07458,0.199645,-0.936084,7.46527,2.292,-1.49495,0.748853,0.118041,0.199491,
1.7372,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.88175,5.32832,2.63582,-0.003834,-0.129286,-2.42343,0.199491,2.4293,5.29802,3.17648,-0.051837,-0.0898012,-2.40936,0.199491,-0.125163,4.8182,2.94931,0.00505301,-0.0710112,-0.864552,0.199491,-0.0250641,6.95249,5.35545,0.0116974,-0.0987149,-0.849555,0.199491,-0.211097,5.1002,5.41241,-1.52219,0.750386,0.0760681,0.199645,-0.929958,7.46196,2.29595,-1.50439,0.693181,0.111932,0.199491,
1.7473,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87522,5.32855,2.63724,-0.00425363,-0.127923,-2.42345,0.199491,2.43073,5.29248,3.17356,-0.0382937,-0.0750338,-2.41078,0.199491,-0.120865,4.81564,2.94808,-0.0277034,-0.0430694,-0.863369,0.199491,-0.0167475,6.94045,5.34533,0.00733157,-0.0944505,-0.848881,0.199491,-0.203699,5.10132,5.40866,-1.5258,0.72274,0.0731233,0.199645,-0.926323,7.45787,2.29633,-1.4976,0.745431,0.116799,0.199491,
1.7574,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86671,5.33107,2.63571,-0.00275339,-0.124596,-2.42444,0.199491,2.42964,5.2944,3.17006,-0.02172,-0.0562281,-2.41248,0.199491,-0.119094,4.8166,2.94953,-0.0201244,-0.050258,-0.863442,0.199491,-0.00777407,6.93644,5.334,-0.00617362,-0.0826972,-0.847827,0.199491,-0.198671,5.10788,5.40205,-1.52615,0.722724,0.0722841,0.199645,-0.920111,7.45675,2.29681,-1.50273,0.715036,0.113601,0.199491,
1.7675,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85722,5.3339,2.63165,0.0143493,-0.105027,-2.42728,0.199491,2.42771,5.29963,3.16461,-0.0356561,-0.0731187,-2.41316,0.199491,-0.115041,4.81704,2.9508,-0.042077,-0.0318447,-0.862417,0.199491,-0.000580978,6.9385,5.32166,0.0151994,-0.100558,-0.851101,0.199491,-0.193629,5.11898,5.39475,-1.52269,0.751226,0.0729448,0.199645,-0.915762,7.45684,2.29416,-1.50354,0.707453,0.113229,0.199491,
1.7776,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85108,5.33736,2.62649,0.0104867,-0.108069,-2.42794,0.199491,2.42728,5.30611,3.15828,-0.047429,-0.0872519,-2.41418,0.199491,-0.114023,4.81605,2.9502,-0.0457152,-0.0288462,-0.862565,0.199491,0.00754893,6.93932,5.3061,0.00534565,-0.0905847,-0.852059,0.199491,-0.185971,5.13139,5.38712,-1.52585,0.712175,0.0694471,0.199645,-0.91355,7.45726,2.29073,-1.49891,0.737667,0.116132,0.199491,
1.7877,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84477,5.34076,2.62315,0.0161814,-0.0993797,-2.42956,0.199491,2.42422,5.31187,3.15143,-0.0404289,-0.0802857,-2.41651,0.199491,-0.114139,4.81572,2.9499,-0.0367254,-0.0368186,-0.862938,0.199491,0.0155788,6.93998,5.28885,-0.000500994,-0.0844322,-0.85234,0.199491,-0.18027,5.14485,5.37656,-1.52374,0.731712,0.0691849,0.199645,-0.910817,7.45805,2.28758,-1.50833,0.676429,0.109771,0.199491,
1.7978,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83825,5.34306,2.62117,0.0215254,-0.0909674,-2.43074,0.199491,2.41921,5.31742,3.1447,-0.0380326,-0.0792541,-2.41835,0.199491,-0.114289,4.81521,2.94889,-0.0354364,-0.0379015,-0.863123,0.199491,0.0229223,6.93686,5.27021,0.0200625,-0.10079,-0.854976,0.199491,-0.175596,5.15818,5.36687,-1.52171,0.748552,0.0683602,0.199645,-0.909852,7.45917,2.28596,-1.50264,0.716924,0.113134,0.199491,
1.8079,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8317,5.34455,2.62014,0.0241487,-0.0857768,-2.43139,0.199491,2.41313,5.32244,3.13853,-0.0492307,-0.0945137,-2.41882,0.199491,-0.114531,4.81498,2.9482,-0.0426854,-0.0313727,-0.862945,0.199491,0.0290576,6.93015,5.25091,0.00773209,-0.0884197,-0.854591,0.199491,-0.171689,5.17144,5.35828,-1.52433,0.710284,0.0642952,0.199645,-0.910558,7.45819,2.28692,-1.50342,0.712334,0.11216,0.199491,
1.818,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82487,5.34583,2.61935,0.0195866,-0.0891372,-2.43135,0.199491,2.4046,5.3267,3.13311,-0.0329384,-0.0781631,-2.42147,0.199491,-0.115174,4.8155,2.94863,-0.0389067,-0.0345537,-0.862931,0.199491,0.0352697,6.92274,5.2323,0.00845968,-0.0876239,-0.854823,0.199491,-0.169452,5.18368,5.34906,-1.52152,0.736306,0.0637129,0.199645,-0.911023,7.45714,2.28798,-1.50854,0.677681,0.108727,0.199491,
1.8281,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81905,5.34755,2.61775,0.020389,-0.0863823,-2.43192,0.199491,2.39696,5.33033,3.1284,-0.0207705,-0.0662632,-2.42342,0.199491,-0.11589,4.81565,2.94879,-0.0295693,-0.0426286,-0.86325,0.199491,0.0406798,6.91505,5.21445,0.0261806,-0.10181,-0.856586,0.199491,-0.166838,5.19526,5.34014,-1.51988,0.749725,0.0629051,0.199645,-0.911748,7.45659,2.28916,-1.50149,0.726196,0.113373,0.199491,
1.8382,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81547,5.34975,2.61537,0.0252475,-0.0794269,-2.43299,0.199491,2.39156,5.33357,3.12431,-0.0338286,-0.0835517,-2.42339,0.199491,-0.115939,4.81527,2.94847,-0.0280474,-0.0439529,-0.863417,0.199491,0.0458766,6.90812,5.19841,0.0147998,-0.0908319,-0.855491,0.199491,-0.164012,5.20662,5.33311,-1.52237,0.712514,0.0595008,0.199645,-0.912332,7.45638,2.28894,-1.50652,0.691145,0.110212,0.199491,
1.8483,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81174,5.35158,2.61335,0.0230217,-0.0809887,-2.43336,0.199491,2.38684,5.33661,3.12045,-0.0282387,-0.0784975,-2.42475,0.199491,-0.115885,4.81517,2.94838,-0.0271615,-0.0447505,-0.863482,0.199491,0.0504451,6.90517,5.18524,0.0140357,-0.0892397,-0.855227,0.199491,-0.160814,5.21625,5.32556,-1.52031,0.733791,0.0594396,0.199645,-0.912752,7.45734,2.28742,-1.50685,0.688616,0.11019,0.199491,
1.8584,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8083,5.35298,2.61186,0.026775,-0.0753881,-2.43406,0.199491,2.38454,5.33995,3.11633,-0.0202696,-0.0698274,-2.42637,0.199491,-0.116884,4.81482,2.94801,-0.0201479,-0.0507102,-0.863912,0.199491,0.0548967,6.90431,5.17549,0.0292793,-0.101387,-0.857284,0.199491,-0.157851,5.22346,5.31979,-1.51879,0.751535,0.0592446,0.199645,-0.912139,7.45757,2.28661,-1.50307,0.715667,0.112226,0.199491,
1.8685,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.80565,5.35428,2.61057,0.0227806,-0.0794152,-2.43414,0.199491,2.38425,5.34283,3.11286,-0.0323103,-0.0843965,-2.42632,0.199491,-0.116576,4.8142,2.94747,-0.0323704,-0.0399435,-0.863533,0.199491,0.0580657,6.90466,5.16878,0.017184,-0.0900753,-0.857063,0.199491,-0.155094,5.2288,5.31703,-1.52113,0.718672,0.0567935,0.199645,-0.911855,7.45738,2.28522,-1.50956,0.670963,0.107718,0.199491,
1.8786,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.80322,5.35515,2.60974,0.00336846,-0.102145,-2.43266,0.199491,2.38446,5.34464,3.11069,-0.0349599,-0.0875706,-2.42665,0.199491,-0.116367,4.81358,2.94675,-0.041993,-0.0314438,-0.863364,0.199491,0.0599613,6.90682,5.16564,0.0167035,-0.0890849,-0.857382,0.199491,-0.153234,5.23189,5.31479,-1.52016,0.730666,0.0568478,0.199645,-0.911528,7.45834,2.28345,-1.50594,0.69673,0.109695,0.199491,
1.8887,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.80297,5.35486,2.61007,0.00751587,-0.0970448,-2.43297,0.199491,2.38586,5.34543,3.10973,-0.0344664,-0.0865959,-2.42695,0.199491,-0.116965,4.81308,2.9458,-0.0445294,-0.029014,-0.863434,0.199491,0.0604077,6.90883,5.16543,0.0290587,-0.0993437,-0.858724,0.199491,-0.15163,5.23217,5.31388,-1.51873,0.749687,0.0577433,0.199645,-0.911516,7.4589,2.28245,-1.50557,0.700571,0.109497,0.199491,
1.8988,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.80451,5.3539,2.61117,0.0232058,-0.0785177,-2.43404,0.199491,2.38769,5.34519,3.10996,-0.0398689,-0.09249,-2.42641,0.199491,-0.117727,4.81281,2.94518,-0.0431927,-0.0299926,-0.863552,0.199491,0.0591515,6.91096,5.16814,0.0169992,-0.0890143,-0.857671,0.199491,-0.152161,5.23031,5.31528,-1.5208,0.723142,0.0566373,0.199645,-0.911861,7.45917,2.28214,-1.51032,0.667655,0.106167,0.199491,
1.9089,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.80638,5.35319,2.61199,0.0207399,-0.0820689,-2.43363,0.199491,2.38857,5.34402,3.11131,-0.0364496,-0.0881096,-2.42636,0.199491,-0.11824,4.81269,2.94485,-0.0393853,-0.0332376,-0.863705,0.199491,0.0556033,6.91356,5.17403,0.0164474,-0.0891145,-0.85777,0.199491,-0.155252,5.22618,5.31837,-1.52027,0.731441,0.0576187,0.199645,-0.912501,7.45958,2.28227,-1.50459,0.708209,0.109789,0.199491,
1.919,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8094,5.35209,2.61291,0.0190645,-0.0850162,-2.43317,0.199491,2.39009,5.34198,3.11378,-0.0330495,-0.0835087,-2.42604,0.199491,-0.119061,4.8129,2.94498,-0.0338503,-0.0379362,-0.863845,0.199491,0.0504079,6.91551,5.18258,0.0268424,-0.0988331,-0.859008,0.199491,-0.159063,5.21956,5.32342,-1.51935,0.744846,0.0593169,0.199645,-0.913968,7.4587,2.28293,-1.50667,0.693252,0.10853,0.199491,
1.9291,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81409,5.35013,2.61465,0.0269649,-0.0768822,-2.43321,0.199491,2.39243,5.33894,3.11748,-0.029556,-0.0785132,-2.4254,0.199491,-0.119929,4.81318,2.94517,-0.0279052,-0.0429815,-0.864013,0.199491,0.0446984,6.91796,5.1938,0.0154834,-0.0900001,-0.857649,0.199491,-0.163268,5.21118,5.32947,-1.5216,0.719004,0.0591228,0.199645,-0.915292,7.4581,2.28393,-1.50851,0.679727,0.107371,0.199491,
1.9392,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81958,5.34789,2.61668,0.0312175,-0.0734127,-2.43287,0.199491,2.39572,5.33496,3.12239,-0.0293107,-0.0770479,-2.4242,0.199491,-0.12048,4.81318,2.94513,-0.0236879,-0.0465759,-0.864202,0.199491,0.0385452,6.92103,5.20758,0.0130379,-0.0889649,-0.856677,0.199491,-0.16739,5.20133,5.33617,-1.52098,0.730478,0.0610646,0.199645,-0.916542,7.45873,2.28475,-1.50255,0.720384,0.11135,0.199491,
1.9493,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82612,5.34593,2.6182,0.0289438,-0.0781787,-2.43215,0.199491,2.40046,5.33034,3.12812,-0.0333137,-0.0801432,-2.42249,0.199491,-0.120645,4.8133,2.94523,-0.0253438,-0.0450625,-0.864095,0.199491,0.0320293,6.92386,5.22321,0.0224727,-0.098166,-0.856682,0.199491,-0.170624,5.19013,5.34409,-1.52018,0.744684,0.0634486,0.199645,-0.917943,7.45843,2.28503,-1.50678,0.689822,0.10879,0.199491,
1.9594,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83373,5.34435,2.61911,0.0236379,-0.0869317,-2.43129,0.199491,2.40554,5.32512,3.1345,-0.0325472,-0.0774724,-2.42098,0.199491,-0.120173,4.8136,2.94552,-0.03082,-0.040321,-0.863784,0.199491,0.0259483,6.9271,5.24062,0.012151,-0.0903769,-0.854577,0.199491,-0.173369,5.17829,5.35257,-1.52295,0.718868,0.0636059,0.199645,-0.919266,7.45849,2.28497,-1.50505,0.699819,0.110329,0.199491,
1.9695,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84078,5.34227,2.62065,0.0275687,-0.0843602,-2.43102,0.199491,2.41095,5.3195,3.14137,-0.0369137,-0.0807266,-2.41895,0.199491,-0.119427,4.81385,2.9458,-0.0298986,-0.0413325,-0.863747,0.199491,0.0192427,6.93094,5.25861,0.00647588,-0.0870649,-0.852918,0.199491,-0.176793,5.16585,5.36107,-1.52239,0.730969,0.0662804,0.199645,-0.919831,7.45937,2.28522,-1.50154,0.721969,0.113242,0.199491,
1.9796,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84716,5.34002,2.62253,0.0376425,-0.0741763,-2.43116,0.199491,2.41662,5.31422,3.14784,-0.0390654,-0.0812838,-2.41721,0.199491,-0.119084,4.81455,2.94645,-0.0184341,-0.0516034,-0.864078,0.199491,0.0127837,6.93439,5.27654,0.016752,-0.0978029,-0.85318,0.199491,-0.182275,5.15249,5.37039,-1.52178,0.743898,0.0688633,0.199645,-0.918539,7.45902,2.28649,-1.50623,0.689411,0.110462,0.199491,
1.9897,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85238,5.33834,2.62382,0.0365427,-0.0770964,-2.43061,0.199491,2.42093,5.30892,3.15423,-0.0329836,-0.0726407,-2.4161,0.199491,-0.11731,4.81581,2.94769,-0.0181195,-0.0523773,-0.863748,0.199491,0.00673858,6.93742,5.29445,0.00612299,-0.0905308,-0.85194,0.199491,-0.187332,5.13932,5.38003,-1.52477,0.71761,0.0691223,0.199645,-0.917561,7.4583,2.28844,-1.50084,0.724485,0.114767,0.199491,
1.9998,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85602,5.33656,2.6253,0.02189,-0.0957843,-2.42884,0.199491,2.42573,5.3036,3.16065,-0.038627,-0.0775422,-2.41409,0.199491,-0.115862,4.81612,2.94842,-0.0183077,-0.052619,-0.863651,0.199491,0.00119376,6.93952,5.3112,0.000691382,-0.0876652,-0.850954,0.199491,-0.19222,5.12681,5.3892,-1.52401,0.73086,0.0716884,0.199645,-0.916175,7.45752,2.2901,-1.50226,0.713789,0.114405,0.199491,
2.0099,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85989,5.33386,2.62755,0.0105396,-0.110419,-2.42685,0.199491,2.43077,5.29897,3.16624,-0.0431317,-0.0810469,-2.41236,0.199491,-0.115072,4.81659,2.94942,-0.0238005,-0.0479352,-0.863249,0.199491,-0.00379411,6.94168,5.32605,0.0122996,-0.0989345,-0.851126,0.199491,-0.195424,5.11515,5.39672,-1.52373,0.737605,0.0735013,0.199645,-0.915525,7.45726,2.29148,-1.50318,0.706767,0.113819,0.199491,
2.02,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86386,5.33126,2.63014,0.00972724,-0.112532,-2.42597,0.199491,2.43419,5.29517,3.17079,-0.0391185,-0.0751992,-2.41156,0.199491,-0.114974,4.81685,2.95011,-0.0304361,-0.0420057,-0.862887,0.199491,-0.00774615,6.94415,5.33937,0.000300473,-0.0890393,-0.849247,0.199491,-0.19727,5.10593,5.40291,-1.52599,0.718314,0.0731683,0.199645,-0.916533,7.45726,2.29308,-1.49893,0.734302,0.116615,0.199491,
2.0301,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86748,5.32955,2.63177,0.0107987,-0.112329,-2.42557,0.199491,2.4366,5.29254,3.17394,-0.0412483,-0.076827,-2.41063,0.199491,-0.115365,4.81703,2.9506,-0.0285622,-0.0434981,-0.862922,0.199491,-0.0119462,6.94598,5.34899,-0.00156899,-0.0879534,-0.848739,0.199491,-0.200287,5.09882,5.40797,-1.52405,0.73986,0.0753578,0.199645,-0.917536,7.457,2.29381,-1.50369,0.702779,0.113426,0.199491,
2.0402,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87026,5.32918,2.63187,0.012618,-0.111019,-2.42567,0.199491,2.43714,5.29084,3.17595,-0.0389805,-0.0739785,-2.41029,0.199491,-0.115895,4.81706,2.95065,-0.0195493,-0.0513305,-0.863339,0.199491,-0.0159055,6.94731,5.35476,0.00995671,-0.0987735,-0.849774,0.199491,-0.203763,5.0945,5.41135,-1.52506,0.731075,0.0754825,0.199645,-0.918585,7.45713,2.29409,-1.49887,0.733183,0.116843,0.199491,
2.0503,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87242,5.32934,2.63134,0.0200882,-0.1028,-2.42652,0.199491,2.4364,5.29023,3.17704,-0.0366386,-0.0714802,-2.41027,0.199491,-0.116777,4.81698,2.95063,-0.00870259,-0.0607731,-0.863967,0.199491,-0.0185167,6.94784,5.35695,-0.00446557,-0.0866139,-0.848525,0.199491,-0.206481,5.09313,5.41288,-1.52636,0.717777,0.0750437,0.199645,-0.919791,7.45714,2.29399,-1.50145,0.715675,0.115423,0.199491,
