time,0_rod(payload_bars compound_j8RNsn).X,0_rod(payload_bars compound_j8RNsn).Y,0_rod(payload_bars compound_j8RNsn).Z,0_rod(payload_bars compound_j8RNsn).Euler1,0_rod(payload_bars compound_j8RNsn).Euler2,0_rod(payload_bars compound_j8RNsn).Euler3,0_rod(payload_bars compound_j8RNsn).mass,1_rod(payload_bars compound_j8RNsn).X,1_rod(payload_bars compound_j8RNsn).Y,1_rod(payload_bars compound_j8RNsn).Z,1_rod(payload_bars compound_j8RNsn).Euler1,1_rod(payload_bars compound_j8RNsn).Euler2,1_rod(payload_bars compound_j8RNsn).Euler3,1_rod(payload_bars compound_j8RNsn).mass,2_rod(payload_bars compound_j8RNsn).X,2_rod(payload_bars compound_j8RNsn).Y,2_rod(payload_bars compound_j8RNsn).Z,2_rod(payload_bars compound_j8RNsn).Euler1,2_rod(payload_bars compound_j8RNsn).Euler2,2_rod(payload_bars compound_j8RNsn).Euler3,2_rod(payload_bars compound_j8RNsn).mass,3_rod(payload_bars compound_j8RNsn).X,3_rod(payload_bars compound_j8RNsn).Y,3_rod(payload_bars compound_j8RNsn).Z,3_rod(payload_bars compound_j8RNsn).Euler1,3_rod(payload_bars compound_j8RNsn).Euler2,3_rod(payload_bars compound_j8RNsn).Euler3,3_rod(payload_bars compound_j8RNsn).mass,4_rod(payload_bars compound_j8RNsn).X,4_rod(payload_bars compound_j8RNsn).Y,4_rod(payload_bars compound_j8RNsn).Z,4_rod(payload_bars compound_j8RNsn).Euler1,4_rod(payload_bars compound_j8RNsn).Euler2,4_rod(payload_bars compound_j8RNsn).Euler3,4_rod(payload_bars compound_j8RNsn).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
27.0983,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55282,6.14255,1.09881,-3.10013,-0.42918,2.72678,0.199491,-11.3322,6.14166,3.7569,-3.13089,-0.39549,2.73786,0.199491,-8.74613,6.42797,3.32514,3.12692,-0.380029,-1.96323,0.199491,-9.43024,3.4965,2.56638,3.13187,-0.376961,-1.95857,0.199491,-8.69223,4.05602,3.94242,1.41392,-0.372682,0.371923,0.199645,-8.96806,5.72344,0.502669,1.41746,-0.387511,0.415374,0.199491,
27.1084,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55286,6.14256,1.09877,-3.09999,-0.429488,2.72673,0.199491,-11.3323,6.14167,3.75685,-3.13103,-0.395176,2.73792,0.199491,-8.74623,6.42803,3.32515,3.13346,-0.3775,-1.96565,0.199491,-9.43032,3.49649,2.56636,3.13189,-0.376951,-1.95858,0.199491,-8.6923,4.05603,3.94241,1.41393,-0.372649,0.371913,0.199645,-8.96812,5.72342,0.502647,1.41748,-0.387485,0.415368,0.199491,
27.1185,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55291,6.14257,1.09875,-3.0999,-0.429678,2.72669,0.199491,-11.3324,6.14169,3.75682,-3.13114,-0.394917,2.73797,0.199491,-8.74631,6.42807,3.32514,3.13492,-0.37693,-1.96618,0.199491,-9.43038,3.49649,2.56634,3.13185,-0.376961,-1.95856,0.199491,-8.69237,4.05604,3.94241,1.41381,-0.37294,0.371954,0.199645,-8.96819,5.72342,0.502616,1.4175,-0.387443,0.415356,0.199491,
27.1286,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55297,6.14258,1.09874,-3.09993,-0.429593,2.72671,0.199491,-11.3325,6.14169,3.7568,-3.13107,-0.395068,2.73795,0.199491,-8.74636,6.42808,3.32509,3.12914,-0.379162,-1.96404,0.199491,-9.43045,3.49645,2.5663,3.13179,-0.376979,-1.95853,0.199491,-8.69245,4.05604,3.94241,1.41374,-0.37311,0.371981,0.199645,-8.96826,5.72343,0.502566,1.4175,-0.387447,0.415348,0.199491,
27.1387,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55302,6.14259,1.09873,-3.09998,-0.429488,2.72673,0.199491,-11.3326,6.1417,3.75678,-3.13092,-0.395387,2.7379,0.199491,-8.7464,6.42809,3.32503,3.12473,-0.380851,-1.9624,0.199491,-9.43052,3.49641,2.56626,3.13177,-0.376981,-1.95851,0.199491,-8.69254,4.05606,3.94241,1.41384,-0.372889,0.371949,0.199645,-8.96834,5.72345,0.502511,1.41748,-0.387486,0.415344,0.199491,
27.1488,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55306,6.1426,1.09871,-3.09995,-0.429543,2.72673,0.199491,-11.3327,6.14171,3.75674,-3.13096,-0.395305,2.73792,0.199491,-8.74649,6.42813,3.32502,3.12825,-0.379495,-1.9637,0.199491,-9.43059,3.49639,2.56623,3.13177,-0.376977,-1.95851,0.199491,-8.69262,4.05608,3.94239,1.41395,-0.372622,0.371904,0.199645,-8.9684,5.72345,0.502475,1.41748,-0.387495,0.415342,0.199491,
27.1589,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55309,6.14261,1.09868,-3.09984,-0.429794,2.72669,0.199491,-11.3328,6.14172,3.7567,-3.13115,-0.394895,2.738,0.199491,-8.74659,6.42818,3.32502,3.13444,-0.377101,-1.96598,0.199491,-9.43065,3.49639,2.56621,3.13172,-0.376994,-1.95849,0.199491,-8.69268,4.05609,3.94238,1.41392,-0.372708,0.371913,0.199645,-8.96845,5.72344,0.50245,1.41749,-0.387481,0.415339,0.199491,
27.169,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55314,6.14262,1.09865,-3.0998,-0.429873,2.72668,0.199491,-11.3329,6.14174,3.75666,-3.13123,-0.394714,2.73804,0.199491,-8.74665,6.42821,3.325,3.13409,-0.37723,-1.96584,0.199491,-9.43071,3.49638,2.56618,3.13165,-0.377014,-1.95846,0.199491,-8.69275,4.0561,3.94238,1.4138,-0.372999,0.371955,0.199645,-8.96851,5.72344,0.502414,1.4175,-0.38745,0.415328,0.199491,
27.1791,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.5532,6.14263,1.09864,-3.09986,-0.429727,2.72671,0.199491,-11.333,6.14175,3.75664,-3.13112,-0.394953,2.738,0.199491,-8.74668,6.42822,3.32494,3.12775,-0.379675,-1.9635,0.199491,-9.43078,3.49633,2.56614,3.13158,-0.377039,-1.95843,0.199491,-8.69283,4.05611,3.94238,1.41378,-0.373045,0.371964,0.199645,-8.96859,5.72345,0.50236,1.4175,-0.387457,0.415319,0.199491,
27.1892,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55325,6.14264,1.09863,-3.09988,-0.42967,2.72672,0.199491,-11.3331,6.14176,3.75662,-3.13099,-0.395222,2.73796,0.199491,-8.74674,6.42824,3.32489,3.12483,-0.380789,-1.96241,0.199491,-9.43085,3.4963,2.5661,3.13156,-0.377038,-1.95841,0.199491,-8.69292,4.05612,3.94237,1.41389,-0.372777,0.371924,0.199645,-8.96866,5.72347,0.502303,1.41749,-0.387491,0.415316,0.199491,
27.1993,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55329,6.14265,1.0986,-3.09982,-0.429803,2.7267,0.199491,-11.3332,6.14177,3.75658,-3.13104,-0.395117,2.73798,0.199491,-8.74684,6.42829,3.32488,3.12967,-0.378926,-1.9642,0.199491,-9.43092,3.49628,2.56608,3.13159,-0.377024,-1.95842,0.199491,-8.693,4.05614,3.94236,1.41397,-0.372603,0.371893,0.199645,-8.96873,5.72347,0.50227,1.4175,-0.387478,0.415311,0.199491,
27.2094,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55333,6.14267,1.09857,-3.09967,-0.430141,2.72665,0.199491,-11.3333,6.14178,3.75654,-3.1312,-0.39476,2.73805,0.199491,-8.74695,6.42834,3.32489,3.13505,-0.37684,-1.96617,0.199491,-9.43099,3.49628,2.56606,3.1316,-0.377017,-1.95842,0.199491,-8.69307,4.05615,3.94236,1.4139,-0.372771,0.371914,0.199645,-8.9688,5.72345,0.502245,1.41751,-0.387454,0.415305,0.199491,
27.2195,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55339,6.14268,1.09855,-3.09961,-0.430246,2.72663,0.199491,-11.3334,6.14179,3.75651,-3.13121,-0.394729,2.73806,0.199491,-8.74701,6.42838,3.32486,3.133,-0.377631,-1.96541,0.199491,-9.43106,3.49626,2.56603,3.13159,-0.377016,-1.95842,0.199491,-8.69315,4.05616,3.94236,1.4138,-0.373024,0.371951,0.199645,-8.96887,5.72345,0.502206,1.41753,-0.38742,0.415293,0.199491,
27.2296,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55346,6.14268,1.09854,-3.09967,-0.430104,2.72666,0.199491,-11.3336,6.1418,3.7565,-3.13107,-0.395037,2.73801,0.199491,-8.74705,6.42838,3.3248,3.12658,-0.380102,-1.96304,0.199491,-9.43113,3.49621,2.56599,3.13155,-0.377027,-1.95839,0.199491,-8.69324,4.05617,3.94236,1.41382,-0.372978,0.371947,0.199645,-8.96895,5.72347,0.502152,1.41753,-0.387427,0.415283,0.199491,
27.2397,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55351,6.14269,1.09853,-3.09968,-0.430072,2.72667,0.199491,-11.3337,6.14181,3.75647,-3.131,-0.395192,2.73799,0.199491,-8.74712,6.4284,3.32476,3.12531,-0.380583,-1.96256,0.199491,-9.4312,3.49618,2.56595,3.13155,-0.377022,-1.95838,0.199491,-8.69333,4.05619,3.94235,1.41393,-0.372709,0.371905,0.199645,-8.96902,5.72349,0.5021,1.41751,-0.38747,0.415284,0.199491,
27.2498,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55354,6.1427,1.0985,-3.09961,-0.43024,2.72664,0.199491,-11.3338,6.14182,3.75643,-3.13112,-0.394934,2.73804,0.199491,-8.74722,6.42845,3.32476,3.13107,-0.378364,-1.96469,0.199491,-9.43127,3.49617,2.56593,3.13154,-0.377023,-1.95838,0.199491,-8.6934,4.0562,3.94234,1.41397,-0.372625,0.371888,0.199645,-8.96908,5.72348,0.502074,1.41751,-0.387462,0.41528,0.199491,
27.2599,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55358,6.14272,1.09847,-3.0995,-0.430467,2.72661,0.199491,-11.3338,6.14183,3.75638,-3.13129,-0.39455,2.73811,0.199491,-8.7473,6.4285,3.32476,3.1353,-0.376724,-1.96624,0.199491,-9.43133,3.49617,2.5659,3.13148,-0.377043,-1.95835,0.199491,-8.69346,4.05621,3.94233,1.41388,-0.372838,0.371916,0.199645,-8.96913,5.72347,0.502047,1.41753,-0.387427,0.415272,0.199491,
27.27,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55363,6.14273,1.09845,-3.09951,-0.430432,2.72662,0.199491,-11.3339,6.14184,3.75636,-3.13128,-0.394579,2.73811,0.199491,-8.74734,6.42852,3.32472,3.13174,-0.378097,-1.96492,0.199491,-9.43139,3.49615,2.56587,3.1314,-0.37707,-1.95832,0.199491,-8.69353,4.05622,3.94232,1.41381,-0.373024,0.371944,0.199645,-8.9692,5.72347,0.502003,1.41753,-0.387423,0.415263,0.199491,
27.2801,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55368,6.14273,1.09845,-3.09962,-0.430199,2.72666,0.199491,-11.3341,6.14185,3.75634,-3.13114,-0.394872,2.73806,0.199491,-8.74738,6.42852,3.32466,3.12568,-0.380426,-1.96268,0.199491,-9.43146,3.4961,2.56583,3.13133,-0.377089,-1.95828,0.199491,-8.69362,4.05623,3.94232,1.41387,-0.372888,0.371926,0.199645,-8.96927,5.72349,0.501946,1.41752,-0.387464,0.41526,0.199491,
27.2902,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55373,6.14274,1.09843,-3.09963,-0.430164,2.72668,0.199491,-11.3342,6.14186,3.75631,-3.13111,-0.394939,2.73806,0.199491,-8.74746,6.42855,3.32463,3.12609,-0.380264,-1.96282,0.199491,-9.43152,3.49607,2.56579,3.13133,-0.377083,-1.95828,0.199491,-8.6937,4.05625,3.94231,1.41397,-0.372639,0.371886,0.199645,-8.96934,5.7235,0.501897,1.41751,-0.387478,0.415257,0.199491,
27.3003,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55376,6.14276,1.09839,-3.09951,-0.430436,2.72663,0.199491,-11.3342,6.14187,3.75626,-3.13124,-0.394658,2.73811,0.199491,-8.74756,6.4286,3.32463,3.13234,-0.37785,-1.96513,0.199491,-9.4316,3.49606,2.56577,3.13134,-0.377077,-1.95828,0.199491,-8.69377,4.05627,3.9423,1.41397,-0.372649,0.371883,0.199645,-8.9694,5.72349,0.50187,1.41753,-0.387442,0.415248,0.199491,
27.3104,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55381,6.14277,1.09836,-3.09939,-0.430694,2.72659,0.199491,-11.3343,6.14189,3.75622,-3.13134,-0.39442,2.73816,0.199491,-8.74764,6.42866,3.32463,3.13518,-0.376747,-1.96616,0.199491,-9.43166,3.49606,2.56575,3.13133,-0.377077,-1.95828,0.199491,-8.69384,4.05627,3.9423,1.41387,-0.372887,0.371916,0.199645,-8.96947,5.72348,0.501839,1.41755,-0.387411,0.41524,0.199491,
27.3205,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55387,6.14278,1.09835,-3.09941,-0.430636,2.7266,0.199491,-11.3345,6.1419,3.75621,-3.13126,-0.394585,2.73814,0.199491,-8.7477,6.42867,3.32458,3.13042,-0.378586,-1.96441,0.199491,-9.43173,3.49602,2.56571,3.13131,-0.377082,-1.95826,0.199491,-8.69393,4.05628,3.9423,1.41383,-0.372996,0.371934,0.199645,-8.96955,5.72349,0.501792,1.41755,-0.387414,0.415232,0.199491,
27.3306,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55394,6.14279,1.09834,-3.09944,-0.430549,2.72662,0.199491,-11.3346,6.14191,3.75619,-3.13111,-0.394923,2.73808,0.199491,-8.74775,6.42869,3.32452,3.12511,-0.380622,-1.96244,0.199491,-9.4318,3.49598,2.56567,3.13133,-0.377069,-1.95826,0.199491,-8.69402,4.05629,3.9423,1.41391,-0.372811,0.371907,0.199645,-8.96963,5.72351,0.501734,1.41754,-0.387433,0.415225,0.199491,
27.3407,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55398,6.1428,1.09832,-3.09939,-0.430655,2.72661,0.199491,-11.3347,6.14192,3.75616,-3.13109,-0.394968,2.73808,0.199491,-8.74783,6.42872,3.3245,3.12711,-0.379852,-1.96317,0.199491,-9.43188,3.49596,2.56564,3.13139,-0.377043,-1.95827,0.199491,-8.69411,4.05631,3.94229,1.41399,-0.372617,0.371875,0.199645,-8.9697,5.72352,0.501696,1.41755,-0.387421,0.415217,0.199491,
27.3508,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55402,6.14281,1.09829,-3.09926,-0.430936,2.72656,0.199491,-11.3348,6.14193,3.75611,-3.13125,-0.394598,2.73815,0.199491,-8.74794,6.42877,3.32451,3.13343,-0.377407,-1.9655,0.199491,-9.43195,3.49596,2.56562,3.13139,-0.377039,-1.95827,0.199491,-8.69417,4.05633,3.94228,1.41396,-0.372696,0.371882,0.199645,-8.96976,5.72351,0.501675,1.41755,-0.38742,0.415216,0.199491,
27.3609,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55407,6.14282,1.09826,-3.09917,-0.431118,2.72653,0.199491,-11.3349,6.14194,3.75608,-3.13135,-0.394381,2.73819,0.199491,-8.74801,6.42881,3.3245,3.13474,-0.376898,-1.96597,0.199491,-9.43202,3.49595,2.5656,3.13136,-0.377047,-1.95826,0.199491,-8.69424,4.05633,3.94228,1.41387,-0.372915,0.371912,0.199645,-8.96983,5.7235,0.501644,1.41756,-0.387409,0.41521,0.199491,
27.371,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55413,6.14283,1.09826,-3.09923,-0.430983,2.72656,0.199491,-11.335,6.14195,3.75606,-3.13128,-0.394535,2.73817,0.199491,-8.74805,6.42882,3.32444,3.12911,-0.379071,-1.96389,0.199491,-9.43208,3.49591,2.56556,3.13129,-0.377067,-1.95823,0.199491,-8.69432,4.05634,3.94227,1.41386,-0.372942,0.371918,0.199645,-8.96989,5.72351,0.501596,1.41757,-0.387397,0.415199,0.199491,
27.3811,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55418,6.14283,1.09825,-3.0993,-0.430821,2.72659,0.199491,-11.3351,6.14196,3.75604,-3.13117,-0.394764,2.73813,0.199491,-8.74809,6.42882,3.32439,3.12486,-0.380696,-1.96232,0.199491,-9.43214,3.49587,2.56552,3.13125,-0.377079,-1.9582,0.199491,-8.69441,4.05636,3.94227,1.41395,-0.372743,0.371888,0.199645,-8.96996,5.72353,0.50154,1.41755,-0.387429,0.415195,0.199491,
27.3912,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55422,6.14285,1.09822,-3.09925,-0.430927,2.72657,0.199491,-11.3352,6.14197,3.756,-3.13123,-0.394648,2.73816,0.199491,-8.74818,6.42886,3.32437,3.12827,-0.379384,-1.96358,0.199491,-9.43221,3.49585,2.56549,3.13124,-0.377078,-1.9582,0.199491,-8.69448,4.05637,3.94226,1.414,-0.372624,0.371867,0.199645,-8.97002,5.72353,0.501504,1.41754,-0.387453,0.415196,0.199491,
27.4013,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55425,6.14286,1.09819,-3.09916,-0.431128,2.72654,0.199491,-11.3353,6.14198,3.75595,-3.13139,-0.394287,2.73823,0.199491,-8.74828,6.42891,3.32438,3.13427,-0.377061,-1.96578,0.199491,-9.43227,3.49585,2.56547,3.13119,-0.377092,-1.95818,0.199491,-8.69454,4.05638,3.94225,1.41395,-0.372743,0.371881,0.199645,-8.97008,5.72352,0.50148,1.41756,-0.387428,0.41519,0.199491,
27.4114,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.5543,6.14287,1.09816,-3.09911,-0.431241,2.72653,0.199491,-11.3354,6.14199,3.75592,-3.13146,-0.394143,2.73826,0.199491,-8.74834,6.42895,3.32436,3.13402,-0.377154,-1.96568,0.199491,-9.43234,3.49584,2.56544,3.13116,-0.377102,-1.95816,0.199491,-8.69461,4.05639,3.94224,1.41388,-0.372911,0.371905,0.199645,-8.97015,5.72352,0.501439,1.41757,-0.387392,0.415179,0.199491,
27.4215,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55436,6.14288,1.09815,-3.09917,-0.431092,2.72656,0.199491,-11.3355,6.142,3.75591,-3.13134,-0.394383,2.73822,0.199491,-8.74838,6.42897,3.3243,3.1279,-0.379515,-1.96342,0.199491,-9.43241,3.4958,2.5654,3.13112,-0.377113,-1.95814,0.199491,-8.6947,4.0564,3.94224,1.4139,-0.372881,0.371902,0.199645,-8.97022,5.72354,0.501385,1.41758,-0.387395,0.415169,0.199491,
27.4316,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55441,6.14289,1.09814,-3.0992,-0.431018,2.72658,0.199491,-11.3356,6.14201,3.75588,-3.13122,-0.394655,2.73818,0.199491,-8.74844,6.42898,3.32425,3.12494,-0.380644,-1.96232,0.199491,-9.43247,3.49576,2.56536,3.13111,-0.37711,-1.95813,0.199491,-8.69479,4.05642,3.94224,1.41397,-0.372706,0.371876,0.199645,-8.9703,5.72355,0.501329,1.41757,-0.387421,0.415165,0.199491,
27.4417,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55445,6.1429,1.09811,-3.09911,-0.431215,2.72655,0.199491,-11.3357,6.14202,3.75584,-3.13128,-0.394526,2.73821,0.199491,-8.74854,6.42903,3.32424,3.1295,-0.378889,-1.964,0.199491,-9.43255,3.49574,2.56534,3.13115,-0.377092,-1.95814,0.199491,-8.69487,4.05644,3.94223,1.414,-0.372644,0.371863,0.199645,-8.97037,5.72355,0.501295,1.41757,-0.387419,0.415162,0.199491,
27.4518,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.5545,6.14292,1.09807,-3.09898,-0.431494,2.7265,0.199491,-11.3358,6.14204,3.7558,-3.13141,-0.394226,2.73827,0.199491,-8.74864,6.42909,3.32425,3.13484,-0.376821,-1.96596,0.199491,-9.43262,3.49574,2.56532,3.13116,-0.377086,-1.95814,0.199491,-8.69494,4.05645,3.94222,1.41396,-0.372751,0.371876,0.199645,-8.97043,5.72354,0.501271,1.41759,-0.387383,0.415154,0.199491,
27.4619,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55455,6.14293,1.09805,-3.09893,-0.431601,2.72648,0.199491,-11.3359,6.14205,3.75577,-3.13144,-0.394166,2.73828,0.199491,-8.7487,6.42911,3.32422,3.1331,-0.377492,-1.96531,0.199491,-9.43269,3.49572,2.56529,3.13115,-0.377084,-1.95814,0.199491,-8.69502,4.05645,3.94222,1.41391,-0.372866,0.371892,0.199645,-8.97051,5.72354,0.501233,1.4176,-0.387362,0.415144,0.199491,
27.472,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55462,6.14293,1.09805,-3.09898,-0.431479,2.72651,0.199491,-11.336,6.14205,3.75576,-3.13131,-0.394423,2.73824,0.199491,-8.74875,6.42912,3.32416,3.12685,-0.379895,-1.96301,0.199491,-9.43275,3.49568,2.56525,3.13113,-0.377088,-1.95812,0.199491,-8.69511,4.05646,3.94222,1.41393,-0.372831,0.371888,0.199645,-8.97058,5.72355,0.501182,1.41759,-0.387382,0.415138,0.199491,
27.4821,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55467,6.14294,1.09804,-3.09901,-0.431394,2.72653,0.199491,-11.3361,6.14206,3.75573,-3.13124,-0.394598,2.73822,0.199491,-8.74881,6.42914,3.32412,3.12531,-0.380483,-1.96243,0.199491,-9.43282,3.49565,2.56522,3.13113,-0.377084,-1.95811,0.199491,-8.69519,4.05648,3.94221,1.41398,-0.3727,0.371868,0.199645,-8.97065,5.72357,0.501135,1.41758,-0.387403,0.415134,0.199491,
27.4922,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.5547,6.14295,1.09801,-3.09892,-0.431606,2.72649,0.199491,-11.3362,6.14207,3.75569,-3.13134,-0.394375,2.73826,0.199491,-8.7489,6.42918,3.32412,3.13071,-0.3784,-1.96442,0.199491,-9.43289,3.49564,2.56519,3.13114,-0.377077,-1.95811,0.199491,-8.69526,4.0565,3.9422,1.414,-0.372656,0.371857,0.199645,-8.97071,5.72356,0.501107,1.41758,-0.387419,0.415135,0.199491,
27.5023,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55474,6.14296,1.09798,-3.09884,-0.431785,2.72646,0.199491,-11.3363,6.14208,3.75565,-3.13151,-0.394002,2.73833,0.199491,-8.74899,6.42923,3.32412,3.1351,-0.376699,-1.96603,0.199491,-9.43296,3.49564,2.56517,3.13109,-0.37709,-1.9581,0.199491,-8.69532,4.05651,3.94219,1.41397,-0.372744,0.371866,0.199645,-8.97076,5.72355,0.501081,1.41759,-0.387395,0.415129,0.199491,
