time,0_rod(payload_bars compound_0kl1Sd).X,0_rod(payload_bars compound_0kl1Sd).Y,0_rod(payload_bars compound_0kl1Sd).Z,0_rod(payload_bars compound_0kl1Sd).Euler1,0_rod(payload_bars compound_0kl1Sd).Euler2,0_rod(payload_bars compound_0kl1Sd).Euler3,0_rod(payload_bars compound_0kl1Sd).mass,1_rod(payload_bars compound_0kl1Sd).X,1_rod(payload_bars compound_0kl1Sd).Y,1_rod(payload_bars compound_0kl1Sd).Z,1_rod(payload_bars compound_0kl1Sd).Euler1,1_rod(payload_bars compound_0kl1Sd).Euler2,1_rod(payload_bars compound_0kl1Sd).Euler3,1_rod(payload_bars compound_0kl1Sd).mass,2_rod(payload_bars compound_0kl1Sd).X,2_rod(payload_bars compound_0kl1Sd).Y,2_rod(payload_bars compound_0kl1Sd).Z,2_rod(payload_bars compound_0kl1Sd).Euler1,2_rod(payload_bars compound_0kl1Sd).Euler2,2_rod(payload_bars compound_0kl1Sd).Euler3,2_rod(payload_bars compound_0kl1Sd).mass,3_rod(payload_bars compound_0kl1Sd).X,3_rod(payload_bars compound_0kl1Sd).Y,3_rod(payload_bars compound_0kl1Sd).Z,3_rod(payload_bars compound_0kl1Sd).Euler1,3_rod(payload_bars compound_0kl1Sd).Euler2,3_rod(payload_bars compound_0kl1Sd).Euler3,3_rod(payload_bars compound_0kl1Sd).mass,4_rod(payload_bars compound_0kl1Sd).X,4_rod(payload_bars compound_0kl1Sd).Y,4_rod(payload_bars compound_0kl1Sd).Z,4_rod(payload_bars compound_0kl1Sd).Euler1,4_rod(payload_bars compound_0kl1Sd).Euler2,4_rod(payload_bars compound_0kl1Sd).Euler3,4_rod(payload_bars compound_0kl1Sd).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.9493,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.63952,18.0563,10.968,-0.0796355,0.203767,2.69009,0.199491,3.31437,17.4164,8.89284,-0.0624764,0.251642,2.67681,0.199491,0.316024,16.9609,10.4815,-0.0834778,0.240397,-2.02829,0.199491,0.546403,20.92,8.73834,-0.0620135,0.245513,-2.0605,0.199491,0.989079,19.9292,10.9056,-1.00248,-1.19235,-0.667497,0.199645,-1.10907,17.943,7.49356,-0.888274,-1.19847,-0.802376,0.199491,
1.9594,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.56454,18.0572,11.1687,-0.160408,0.338474,2.65023,0.199491,3.26681,17.4021,9.06819,-0.0709723,0.263619,2.64636,0.199491,0.320417,17.0079,10.6767,-0.0857309,0.240171,-2.05078,0.199491,0.51607,20.8574,8.83844,-0.118885,0.212454,-2.10856,0.199491,0.944252,19.9531,11.0452,-0.970843,-1.19274,-0.701596,0.199645,-1.08805,17.8956,7.70729,-1.03669,-1.12902,-0.673025,0.199491,
1.9695,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.47029,18.046,11.3647,-0.0774317,0.168818,2.65323,0.199491,3.20016,17.383,9.24571,-0.042333,0.211455,2.62398,0.199491,0.323789,17.0633,10.8645,0.0181109,0.293816,-2.04493,0.199491,0.486895,20.7585,8.94938,-0.0461078,0.253553,-2.12812,0.199491,0.895122,19.9593,11.1712,-0.858408,-1.22197,-0.810807,0.199645,-1.06305,17.8509,7.93372,-0.858221,-1.20038,-0.843257,0.199491,
1.9796,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.36692,18.024,11.5562,-0.0154786,0.0447162,2.64021,0.199491,3.12384,17.3541,9.42623,-0.0683684,0.253053,2.58844,0.199491,0.327129,17.1157,11.0426,-0.0849101,0.241377,-2.09464,0.199491,0.458563,20.6403,9.0728,-0.0419186,0.256255,-2.16409,0.199491,0.84167,19.9545,11.2899,-0.869014,-1.20582,-0.805809,0.199645,-1.03396,17.7999,8.16613,-0.559456,-1.26237,-1.13152,0.199491,
1.9897,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.26164,17.992,11.7492,-0.0341434,0.0714975,2.61898,0.199491,3.04343,17.3163,9.60751,-0.0864887,0.276954,2.55356,0.199491,0.330979,17.1617,11.2163,-0.170359,0.189589,-2.13601,0.199491,0.432446,20.5077,9.20271,-0.0928613,0.21976,-2.21374,0.199491,0.78786,19.9365,11.4053,-0.7921,-1.21793,-0.882956,0.199645,-1.00508,17.7418,8.39766,-0.841832,-1.19844,-0.870307,0.199491,
1.9998,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.15498,17.9503,11.9431,-0.104902,0.180942,2.58973,0.199491,2.96304,17.2684,9.78996,-0.0646492,0.243736,2.52864,0.199491,0.333329,17.198,11.3858,-0.152132,0.198789,-2.15622,0.199491,0.407231,20.3655,9.33944,-0.105242,0.207176,-2.25448,0.199491,0.735635,19.9063,11.5168,-0.647067,-1.24246,-1.02413,0.199645,-0.978573,17.6751,8.62824,-0.898642,-1.17707,-0.822755,0.199491,
2.0099,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.05257,17.9001,12.1368,-0.168386,0.266684,2.5548,0.199491,2.8842,17.2109,9.97311,-0.0255899,0.192506,2.50621,0.199491,0.335097,17.2214,11.5529,-0.0579532,0.259299,-2.15953,0.199491,0.382887,20.2144,9.48249,-0.047512,0.252853,-2.27898,0.199491,0.684344,19.8642,11.6229,-0.542469,-1.25198,-1.12737,0.199645,-0.950609,17.6,8.85992,-0.459271,-1.26501,-1.2419,0.199491,
2.02,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.95681,17.8401,12.3297,-0.126393,0.198804,2.54161,0.199491,2.80958,17.1445,10.1585,-0.0430159,0.216927,2.47157,0.199491,0.337343,17.2341,11.7176,-0.0153848,0.289714,-2.17388,0.199491,0.36138,20.0571,9.63097,-0.00813247,0.289079,-2.30458,0.199491,0.637765,19.8105,11.728,-0.544557,-1.24395,-1.12985,0.199645,-0.928229,17.5122,9.08806,-0.299193,-1.27369,-1.39907,0.199491,
2.0301,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.87989,17.7706,12.5207,-0.0299992,0.0665106,2.528,0.199491,2.7438,17.0689,10.3464,-0.0541158,0.231718,2.4385,0.199491,0.341861,17.2299,11.8805,-0.12149,0.217833,-2.22814,0.199491,0.346996,19.9002,9.78442,-0.0672033,0.239457,-2.35498,0.199491,0.601965,19.7463,11.8321,-0.377383,-1.2567,-1.29366,0.199645,-0.916035,17.4099,9.31352,-0.500678,-1.25427,-1.20948,0.199491,
2.0402,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.83814,17.6969,12.7139,-0.0598469,0.123666,2.49573,0.199491,2.69576,16.9876,10.5378,-0.025773,0.203099,2.4148,0.199491,0.353551,17.2062,12.0458,-0.0832757,0.250686,-2.24851,0.199491,0.33789,19.7441,9.93716,-0.014654,0.298132,-2.37061,0.199491,0.582129,19.6721,11.9329,-0.335189,-1.25418,-1.33881,0.199645,-0.914836,17.2863,9.53467,-0.0160515,-1.27164,-1.67263,0.199491,
2.0503,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.83219,17.6205,12.9148,-0.105008,0.200139,2.45408,0.199491,2.67324,16.904,10.7355,-0.0639981,0.247541,2.37748,0.199491,0.37146,17.1571,12.2166,-0.0390924,0.293786,-2.2695,0.199491,0.337025,19.5943,10.0862,-0.0533459,0.269375,-2.4041,0.199491,0.580167,19.5871,12.0335,-0.185962,-1.25649,-1.48606,0.199645,-0.935705,17.1374,9.74037,-0.241717,-1.27114,-1.45413,0.199491,
2.0604,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.86911,17.5383,13.1151,-0.0746707,0.189357,2.42084,0.199491,2.67774,16.8157,10.9353,-0.0170631,0.20785,2.36074,0.199491,0.394719,17.0815,12.397,-0.1405,0.21569,-2.33008,0.199491,0.339962,19.4492,10.2298,-0.0415918,0.296588,-2.41737,0.199491,0.596341,19.4981,12.1317,-0.1352,-1.25308,-1.54018,0.199645,-0.96803,16.9648,9.943,0.119984,-1.26447,-1.7958,0.199491,
2.0705,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.93762,17.4479,13.3185,-0.0300693,0.171054,2.38756,0.199491,2.70311,16.7185,11.1321,-0.0769549,0.271363,2.32025,0.199491,0.422772,16.985,12.5846,-0.10213,0.262052,-2.35705,0.199491,0.346135,19.3079,10.3703,-0.025532,0.332191,-2.42663,0.199491,0.627092,19.4034,12.2292,-0.0612131,-1.25022,-1.61642,0.199645,-1.01225,16.7722,10.1418,-0.029588,-1.27115,-1.64746,0.199491,
2.0806,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.02023,17.3507,13.5269,-0.0266513,0.197848,2.34679,0.199491,2.74076,16.6157,11.3298,-0.101624,0.298235,2.28749,0.199491,0.451476,16.8703,12.7786,-0.02961,0.347417,-2.37167,0.199491,0.35131,19.1646,10.5049,-0.0928268,0.274624,-2.458,0.199491,0.665201,19.2976,12.3208,0.120685,-1.24138,-1.79398,0.199645,-1.06167,16.5632,10.3402,0.151875,-1.26197,-1.8149,0.199491,
2.0907,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10698,17.2463,13.7417,-0.0528227,0.248411,2.29936,0.199491,2.78706,16.5074,11.5273,-0.0789976,0.283367,2.2683,0.199491,0.47562,16.7461,12.9733,-0.0390583,0.356023,-2.41219,0.199491,0.352669,19.0144,10.6365,-0.126132,0.25292,-2.47536,0.199491,0.70456,19.1767,12.4096,0.169446,-1.23818,-1.8444,0.199645,-1.10847,16.3382,10.5377,0.304941,-1.24451,-1.95592,0.199491,
2.1008,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.19345,17.132,13.9571,-0.0926371,0.302893,2.24627,0.199491,2.83608,16.3901,11.7232,-0.0445152,0.260103,2.25223,0.199491,0.497713,16.6112,13.1687,-0.0805382,0.327544,-2.46368,0.199491,0.351823,18.8567,10.7671,-0.135174,0.260463,-2.48653,0.199491,0.746648,19.0425,12.495,0.187836,-1.23901,-1.86532,0.199645,-1.15675,16.1037,10.7397,0.365042,-1.23417,-2.00839,0.199491,
2.1109,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.25163,17.0158,14.1796,-0.122288,0.331118,2.20194,0.199491,2.88535,16.2589,11.9145,-0.014699,0.243035,2.23344,0.199491,0.514441,16.4615,13.3695,-0.114408,0.298976,-2.51048,0.199491,0.324843,18.6827,10.8884,-0.118659,0.291092,-2.49518,0.199491,0.784184,18.8987,12.5826,0.222167,-1.23966,-1.89777,0.199645,-1.19751,15.8656,10.941,0.397793,-1.22741,-2.03762,0.199491,
2.121,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.26024,16.8907,14.3867,-0.119693,0.326811,2.17361,0.199491,2.93824,16.0953,12.0805,-0.124609,0.326587,2.17284,0.199491,0.504896,16.3039,13.6062,-0.111427,0.309469,-2.54265,0.199491,0.280261,18.4949,10.9923,-0.0471758,0.389406,-2.49326,0.199491,0.780555,18.7502,12.7007,0.400254,-1.21755,-2.06111,0.199645,-1.20639,15.6352,11.1338,0.404359,-1.21453,-2.05342,0.199491,
2.1311,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28039,16.7374,14.5866,-0.134474,0.330804,2.14053,0.199491,2.97649,15.906,12.2379,-0.135153,0.334504,2.13922,0.199491,0.514028,16.1381,13.8304,-0.113516,0.315193,-2.56896,0.199491,0.253976,18.3097,11.0771,-0.0674778,0.381305,-2.53785,0.199491,0.775159,18.6045,12.8485,0.640041,-1.14969,-2.28191,0.199645,-1.2243,15.4015,11.3445,0.508462,-1.18904,-2.15423,0.199491,
2.1412,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.30178,16.5644,14.798,-0.135208,0.329239,2.11361,0.199491,3.00283,15.6955,12.4024,-0.0443654,0.277776,2.13876,0.199491,0.528275,15.9675,14.0478,-0.116747,0.317451,-2.59115,0.199491,0.220738,18.1186,11.153,-0.14032,0.284052,-2.60166,0.199491,0.769811,18.4674,12.9899,0.605887,-1.15723,-2.25732,0.199645,-1.22727,15.1507,11.5586,0.572067,-1.16623,-2.21662,0.199491,
2.1513,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.31133,16.4119,15.012,-0.100637,0.311365,2.09749,0.199491,3.04041,15.4791,12.566,-0.00400391,0.254604,2.12331,0.199491,0.530633,15.7786,14.257,-0.115673,0.32453,-2.61571,0.199491,0.170183,17.916,11.2323,-0.179784,0.210036,-2.6483,0.199491,0.758959,18.2935,13.1332,0.45173,-1.1999,-2.1149,0.199645,-1.2186,14.8918,11.7739,0.613252,-1.14798,-2.26034,0.199491,
2.1614,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.30246,16.2446,15.2174,-0.077753,0.298876,2.07751,0.199491,3.07726,15.2631,12.7398,-0.100908,0.31054,2.06871,0.199491,0.530637,15.5776,14.4786,-0.11648,0.329739,-2.64327,0.199491,0.115151,17.6917,11.3072,-0.12436,0.311429,-2.6642,0.199491,0.746834,18.1139,13.274,0.607819,-1.15901,-2.25839,0.199645,-1.21952,14.6268,11.9821,0.63844,-1.12851,-2.2907,0.199491,
2.1715,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.29692,16.0669,15.4176,-0.0741994,0.297811,2.05251,0.199491,3.11488,15.0307,12.904,-0.220803,0.367996,2.00163,0.199491,0.534477,15.3755,14.7049,-0.119909,0.329676,-2.66842,0.199491,0.0693485,17.4493,11.3932,-0.0669156,0.425667,-2.67694,0.199491,0.727861,17.9334,13.4136,0.811746,-1.06697,-2.44284,0.199645,-1.22409,14.3486,12.1904,0.651516,-1.11762,-2.30791,0.199491,
2.1816,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.29576,15.8783,15.6177,-0.121902,0.317952,2.01094,0.199491,3.14468,14.7889,13.0646,-0.139678,0.334729,2.00271,0.199491,0.537025,15.1614,14.9356,-0.122044,0.326934,-2.68966,0.199491,0.0240047,17.1863,11.4839,-0.122069,0.32533,-2.73166,0.199491,0.711254,17.7383,13.5415,0.769619,-1.08673,-2.40569,0.199645,-1.21799,14.0777,12.4053,0.699045,-1.08942,-2.3556,0.199491,
2.1917,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.28304,15.6825,15.8141,-0.166481,0.332756,1.9718,0.199491,3.17325,14.5414,13.2284,-0.0304741,0.290685,2.00932,0.199491,0.541945,14.9456,15.1558,-0.123419,0.329666,-2.71421,0.199491,-0.0233777,16.9038,11.5839,-0.167777,0.216149,-2.77564,0.199491,0.686547,17.5314,13.6757,0.693071,-1.11864,-2.33762,0.199645,-1.21445,13.7931,12.6152,0.747907,-1.05682,-2.40474,0.199491,
2.2018,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.26254,15.4712,16.0116,-0.129605,0.31382,1.96093,0.199491,3.1867,14.2873,13.399,-0.198703,0.359618,1.92809,0.199491,0.547823,14.7283,15.3618,-0.122197,0.33873,-2.73771,0.199491,-0.0661454,16.6085,11.684,-0.123081,0.331,-2.79634,0.199491,0.661394,17.3058,13.8111,0.871391,-1.01461,-2.4949,0.199645,-1.2087,13.5034,12.8305,0.751045,-1.04878,-2.41271,0.199491,
2.2119,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.23893,15.2428,16.2058,-0.0721249,0.287889,1.95621,0.199491,3.19042,14.0231,13.5702,-0.138028,0.338078,1.92112,0.199491,0.553222,14.5123,15.5534,-0.126797,0.33612,-2.76268,0.199491,-0.106612,16.2912,11.7979,-0.112295,0.367532,-2.82547,0.199491,0.635819,17.064,13.9439,0.831216,-1.03315,-2.46108,0.199645,-1.19774,13.2176,13.0515,0.787161,-1.02035,-2.44926,0.199491,
2.222,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.20619,15.007,16.3947,-0.107283,0.29522,1.92511,0.199491,3.18227,13.7557,13.7422,-0.0269135,0.303639,1.92807,0.199491,0.560972,14.2903,15.7369,-0.128925,0.339322,-2.78813,0.199491,-0.141031,15.9521,11.9361,-0.154269,0.235107,-2.87004,0.199491,0.605298,16.804,14.0695,0.858977,-1.00421,-2.48522,0.199645,-1.18748,12.9284,13.2681,0.816243,-0.995739,-2.47835,0.199491,
2.2321,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.17038,14.7584,16.5824,-0.163218,0.306876,1.88894,0.199491,3.1653,13.4829,13.9167,-0.216663,0.364943,1.83659,0.199491,0.567307,14.0657,15.9047,-0.130744,0.344284,-2.81455,0.199491,-0.169692,15.597,12.0896,-0.125444,0.33783,-2.8934,0.199491,0.571159,16.5216,14.1921,0.903032,-0.958457,-2.5224,0.199645,-1.17218,12.6385,13.4865,0.83332,-0.97751,-2.49731,0.199491,
2.2422,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.13042,14.4928,16.7709,-0.137467,0.29202,1.8775,0.199491,3.13499,13.2029,14.0954,-0.141755,0.346048,1.83318,0.199491,0.574102,13.8398,16.0577,-0.134913,0.344912,-2.84207,0.199491,-0.192948,15.2286,12.2498,-0.111831,0.402696,-2.9196,0.199491,0.541153,16.2217,14.3144,0.846059,-0.987476,-2.47622,0.199645,-1.1577,12.3448,13.7087,0.873558,-0.94106,-2.53369,0.199491,
2.2523,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.09039,14.2156,16.9579,-0.0727213,0.266179,1.87614,0.199491,3.10037,12.9156,14.2742,0.00522451,0.311254,1.8509,0.199491,0.580545,13.6052,16.2014,-0.138814,0.34743,-2.87054,0.199491,-0.21236,14.8492,12.4234,-0.138364,0.291296,-2.96024,0.199491,0.512174,15.9048,14.4336,0.927689,-0.907906,-2.54336,0.199645,-1.1435,12.0467,13.931,0.884965,-0.926961,-2.54589,0.199491,
2.2624,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.04321,13.9354,17.137,-0.0732565,0.265632,1.85276,0.199491,3.06407,12.6192,14.4538,-0.098962,0.34201,1.78875,0.199491,0.581788,13.3527,16.3463,-0.140973,0.350536,-2.8977,0.199491,-0.227641,14.4611,12.608,-0.142796,0.264247,-2.99207,0.199491,0.477005,15.5749,14.5486,0.9673,-0.856883,-2.57527,0.199645,-1.1275,11.7401,14.1526,0.901863,-0.906535,-2.56153,0.199491,
2.2725,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.98976,13.6485,17.3103,-0.142087,0.287501,1.80755,0.199491,3.02684,12.3097,14.6378,-0.24289,0.367197,1.71072,0.199491,0.579431,13.0823,16.4844,-0.14282,0.351727,-2.92451,0.199491,-0.241353,14.0707,12.794,-0.131687,0.345646,-3.01908,0.199491,0.435385,15.238,14.6649,0.902009,-0.907702,-2.52827,0.199645,-1.10836,11.4207,14.3797,0.92917,-0.873874,-2.5845,0.199491,
2.2826,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.9374,13.3485,17.4856,-0.185076,0.300101,1.76784,0.199491,2.98487,11.9916,14.8228,-0.219231,0.362305,1.69115,0.199491,0.577055,12.8053,16.6197,-0.14538,0.351369,-2.95116,0.199491,-0.254112,13.6702,12.9763,-0.126242,0.421423,-3.04714,0.199491,0.400364,14.8853,14.7829,0.876037,-0.920382,-2.511,0.199645,-1.09093,11.0953,14.6085,0.954067,-0.841814,-2.60409,0.199491,
2.2927,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.88767,13.0403,17.6594,-0.160684,0.29875,1.7477,0.199491,2.94661,11.6656,15.0058,-0.0787615,0.34626,1.71139,0.199491,0.572987,12.5149,16.7534,-0.147489,0.35418,-2.97899,0.199491,-0.265469,13.2626,13.1671,-0.132027,0.408213,-3.07942,0.199491,0.36605,14.5196,14.899,0.983747,-0.805581,-2.59555,0.199645,-1.075,10.7594,14.8359,0.983064,-0.801347,-2.6264,0.199491,
2.3028,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.84279,12.7222,17.8324,-0.102266,0.293292,1.73679,0.199491,2.90767,11.3311,15.1885,0.00461971,0.340994,1.71121,0.199491,0.573027,12.2121,16.889,-0.149902,0.356786,-3.00745,0.199491,-0.273309,12.8462,13.3597,-0.138965,0.332585,-3.11167,0.199491,0.329892,14.1416,15.0141,1.05433,-0.702572,-2.64666,0.199645,-1.05932,10.4154,15.0615,0.999785,-0.774226,-2.63851,0.199491,
2.3129,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.80149,12.3923,18.0062,-0.0459632,0.290999,1.72491,0.199491,2.87151,10.9871,15.3704,-0.0765161,0.355132,1.65488,0.199491,0.571886,11.9,17.0211,-0.153025,0.358743,-3.03667,0.199491,-0.280104,12.4222,13.5541,-0.141321,0.305041,3.14104,0.199491,0.297675,13.7534,15.1297,1.00118,-0.760178,-2.61357,0.199645,-1.04664,10.0599,15.2884,0.996591,-0.772317,-2.63638,0.199491,
2.323,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.7665,12.0522,18.1815,-0.0300877,0.296884,1.70121,0.199491,2.83825,10.6344,15.5511,-0.214651,0.36353,1.57692,0.199491,0.57171,11.5763,17.152,-0.156606,0.359376,-3.06676,0.199491,-0.28571,11.9901,13.7476,-0.145624,0.379952,3.11049,0.199491,0.268055,13.3522,15.2459,0.933808,-0.82574,-2.56863,0.199645,-1.0353,9.69575,15.5167,1.01172,-0.746649,-2.64635,0.199491,
2.3331,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.73824,11.7042,18.3585,-0.0636725,0.30867,1.66237,0.199491,2.80661,10.2755,15.7312,-0.172167,0.36547,1.56265,0.199491,0.573922,11.2403,17.2836,-0.160492,0.359895,-3.09801,0.199491,-0.289718,11.5515,13.9396,-0.15545,0.457597,3.07888,0.199491,0.241314,12.9382,15.3617,1.02594,-0.702738,-2.6356,0.199645,-1.02573,9.31742,15.7448,1.05381,-0.680278,-2.6729,0.199491,
2.3432,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.71852,11.3473,18.5376,-0.125366,0.320208,1.61343,0.199491,2.78077,9.90956,15.9085,-0.0351763,0.369792,1.58269,0.199491,0.576792,10.892,17.4162,-0.164818,0.363717,-3.13043,0.199491,-0.292744,11.1051,14.1304,-0.157698,0.406253,3.05154,0.199491,0.219025,12.5119,15.477,1.07772,-0.613034,-2.6695,0.199645,-1.0195,8.92739,15.9744,1.06204,-0.661874,-2.67654,0.199491,
2.3533,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-3.70871,10.9804,18.7189,-0.157695,0.32786,1.57196,0.199491,2.75983,9.5354,16.084,-0.110679,0.374757,1.52616,0.199491,0.583063,10.5326,17.5511,-0.169785,0.365145,3.11917,0.199491,-0.294154,10.651,14.3175,-0.156083,0.343165,3.02679,0.199491,0.199806,12.0766,15.592,1.00635,-0.705121,-2.62862,0.199645,-1.01635,8.52329,16.2054,1.0585,-0.662606,-2.67212,0.199491,
